po_id,supplier_id,warehouse_id,sku,qty_ordered,unit_cost,total_cost,po_date,expected_delivery,actual_delivery,status,is_on_time,_ingested_at
PO-00000164,SUP-0058,WH-NOR-05,SKU-00062,1026,23.95,24572.7,2025-08-31,2025-09-07,2025-09-04,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000165,SUP-0068,WH-CEN-10,SKU-00658,1723,222.39,383177.97,2025-05-25,2025-06-23,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000166,SUP-0075,WH-EAS-01,SKU-00918,488,124.16,60590.08,2025-07-17,2025-08-16,2025-08-17,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000167,SUP-0024,WH-EAS-02,SKU-00089,1680,78.16,131308.8,2026-01-24,2026-02-15,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000168,SUP-0053,WH-CEN-08,SKU-00069,1890,170.53,322301.7,2026-01-30,2026-02-11,2026-02-09,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000169,SUP-0046,WH-EAS-03,SKU-00124,221,235.24,51988.04,2026-02-01,2026-03-12,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000170,SUP-0021,WH-NOR-04,SKU-00630,1568,184.49,289280.32,2025-11-08,2025-12-28,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000171,SUP-0034,WH-SOU-09,SKU-00276,287,185.34,53192.58,2025-11-15,2025-12-19,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000172,SUP-0072,WH-CEN-10,SKU-00905,356,84.84,30203.04,2026-01-11,2026-02-02,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000173,SUP-0029,WH-CEN-08,SKU-00046,1330,255.61,339961.3,2025-05-11,2025-06-02,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000174,SUP-0019,WH-EAS-02,SKU-00083,1285,296.84,381439.4,2025-12-12,2026-01-06,2026-01-11,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000175,SUP-0080,WH-SOU-09,SKU-00423,877,367.24,322069.48,2025-11-13,2025-12-31,2026-01-08,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000176,SUP-0040,WH-NOR-04,SKU-00931,1902,67.58,128537.16,2026-03-29,2026-05-09,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000177,SUP-0019,WH-EAS-03,SKU-00499,1426,13.11,18694.86,2025-10-26,2025-12-25,2025-12-27,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000178,SUP-0066,WH-CEN-08,SKU-00335,1610,440.21,708738.1,2025-11-28,2026-01-10,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000179,SUP-0052,WH-EAS-01,SKU-00437,1386,409.81,567996.66,2025-06-03,2025-06-09,2025-06-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000180,SUP-0073,WH-CEN-08,SKU-00098,775,166.83,129293.25,2026-02-14,2026-02-27,2026-03-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000181,SUP-0066,WH-EAS-02,SKU-00551,480,225.2,108096.0,2025-12-16,2025-12-27,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000182,SUP-0043,WH-EAS-03,SKU-00511,335,419.13,140408.55,2026-01-24,2026-03-25,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000183,SUP-0076,WH-EAS-01,SKU-00698,931,11.25,10473.75,2025-06-11,2025-08-06,2025-08-06,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000184,SUP-0019,WH-WES-07,SKU-00362,68,428.39,29130.52,2025-11-11,2025-12-06,2025-12-04,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000185,SUP-0014,WH-CEN-10,SKU-00861,1917,206.32,395515.44,2025-06-23,2025-08-05,2025-08-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000186,SUP-0041,WH-SOU-09,SKU-00045,985,60.66,59750.1,2026-03-31,2026-04-17,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000187,SUP-0002,WH-SOU-09,SKU-00485,1370,320.1,438537.0,2025-04-30,2025-05-05,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000188,SUP-0060,WH-SOU-09,SKU-00300,289,27.82,8039.98,2025-06-08,2025-07-26,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000189,SUP-0003,WH-WES-07,SKU-00913,130,443.24,57621.2,2025-10-24,2025-10-29,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000190,SUP-0024,WH-WES-07,SKU-00864,1637,368.76,603660.12,2025-12-14,2026-01-25,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000191,SUP-0061,WH-SOU-09,SKU-00394,1340,289.63,388104.2,2025-06-22,2025-07-17,2025-07-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000192,SUP-0076,WH-EAS-02,SKU-00701,1051,351.73,369668.23,2025-06-19,2025-07-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000193,SUP-0004,WH-EAS-06,SKU-00805,427,232.21,99153.67,2026-03-02,2026-03-10,2026-03-20,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000194,SUP-0059,WH-EAS-01,SKU-00250,1032,54.37,56109.84,2025-08-30,2025-09-10,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000195,SUP-0050,WH-CEN-10,SKU-00069,1743,170.53,297233.79,2026-03-26,2026-05-17,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000196,SUP-0006,WH-EAS-03,SKU-00130,1837,374.95,688783.15,2026-03-17,2026-04-08,2026-04-07,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000197,SUP-0041,WH-CEN-10,SKU-00742,962,314.22,302279.64,2025-05-01,2025-05-06,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000198,SUP-0028,WH-WES-07,SKU-00808,1882,40.42,76070.44,2026-02-07,2026-03-30,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000199,SUP-0065,WH-SOU-09,SKU-00308,1235,170.54,210616.9,2026-03-14,2026-05-02,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000200,SUP-0020,WH-SOU-09,SKU-00126,1891,148.03,279924.73,2025-10-16,2025-11-07,2025-11-05,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000201,SUP-0060,WH-EAS-01,SKU-00110,1231,256.91,316256.21,2025-08-06,2025-09-24,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000202,SUP-0078,WH-NOR-04,SKU-00982,698,88.76,61954.48,2025-11-06,2025-11-17,,DRAFT,,2026-04-30T04:36:50.726872
PO-00000203,SUP-0007,WH-EAS-06,SKU-00411,1916,313.8,601240.8,2026-01-05,2026-01-31,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000204,SUP-0029,WH-EAS-03,SKU-00601,1783,17.7,31559.1,2025-05-05,2025-06-10,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000205,SUP-0057,WH-CEN-10,SKU-00802,630,449.12,282945.6,2025-08-29,2025-10-15,2025-10-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000206,SUP-0050,WH-EAS-06,SKU-00800,1566,116.63,182642.58,2025-09-19,2025-10-02,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000207,SUP-0051,WH-EAS-01,SKU-00338,1176,151.09,177681.84,2025-09-26,2025-10-09,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000208,SUP-0020,WH-SOU-09,SKU-00289,1426,79.71,113666.46,2025-12-01,2026-01-13,2026-01-11,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000209,SUP-0020,WH-NOR-05,SKU-00918,886,124.16,110005.76,2025-11-25,2026-01-17,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000210,SUP-0003,WH-CEN-10,SKU-00841,1080,34.52,37281.6,2025-12-11,2026-01-04,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000211,SUP-0074,WH-CEN-10,SKU-00067,107,265.11,28366.77,2025-06-04,2025-07-20,2025-07-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000212,SUP-0041,WH-WES-07,SKU-00695,1174,76.77,90127.98,2025-06-08,2025-07-05,2025-07-11,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000213,SUP-0002,WH-EAS-03,SKU-00564,1924,355.23,683462.52,2025-10-06,2025-10-15,2025-10-25,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000214,SUP-0007,WH-EAS-06,SKU-00716,1179,385.13,454068.27,2025-05-15,2025-05-22,2025-06-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000215,SUP-0021,WH-WES-07,SKU-00905,712,84.84,60406.08,2025-12-23,2026-02-04,2026-02-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000216,SUP-0021,WH-CEN-08,SKU-00204,1579,395.6,624652.4,2025-11-13,2025-12-31,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000217,SUP-0058,WH-NOR-04,SKU-00777,1433,108.39,155322.87,2026-04-10,2026-04-29,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000218,SUP-0009,WH-NOR-05,SKU-00158,329,120.13,39522.77,2025-05-17,2025-06-12,2025-06-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000219,SUP-0059,WH-CEN-08,SKU-00976,381,45.39,17293.59,2025-06-14,2025-06-30,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000220,SUP-0075,WH-NOR-04,SKU-00751,443,146.79,65027.97,2025-05-31,2025-07-18,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000221,SUP-0026,WH-SOU-09,SKU-00415,460,420.2,193292.0,2025-07-03,2025-07-23,2025-07-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000222,SUP-0045,WH-WES-07,SKU-00323,1347,435.55,586685.85,2025-06-29,2025-07-14,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000223,SUP-0080,WH-EAS-02,SKU-00477,1495,440.68,658816.6,2025-12-30,2026-01-27,2026-02-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000224,SUP-0066,WH-SOU-09,SKU-00258,877,133.6,117167.2,2025-05-01,2025-06-09,2025-06-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000225,SUP-0003,WH-WES-07,SKU-00407,989,21.75,21510.75,2025-12-22,2026-02-10,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000226,SUP-0028,WH-NOR-04,SKU-00258,321,133.6,42885.6,2026-01-04,2026-01-16,2026-01-15,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000227,SUP-0074,WH-WES-07,SKU-00037,1491,256.84,382948.44,2025-12-01,2025-12-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000228,SUP-0079,WH-NOR-05,SKU-00573,1172,321.12,376352.64,2025-10-16,2025-10-27,2025-10-25,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000229,SUP-0079,WH-NOR-05,SKU-00428,825,43.49,35879.25,2026-02-12,2026-03-12,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000230,SUP-0034,WH-CEN-08,SKU-00756,1492,255.23,380803.16,2026-01-30,2026-03-29,2026-04-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000231,SUP-0048,WH-NOR-05,SKU-00057,270,65.18,17598.6,2025-10-04,2025-11-16,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000232,SUP-0059,WH-EAS-06,SKU-00141,1570,443.16,695761.2,2025-12-19,2025-12-23,2025-12-28,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000233,SUP-0054,WH-WES-07,SKU-00660,520,258.92,134638.4,2025-07-20,2025-09-03,2025-09-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000234,SUP-0075,WH-EAS-01,SKU-00299,328,334.24,109630.72,2025-05-30,2025-07-05,,DRAFT,,2026-04-30T04:36:50.726872
PO-00000235,SUP-0071,WH-SOU-09,SKU-00813,882,288.12,254121.84,2026-04-17,2026-04-28,2026-05-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000236,SUP-0031,WH-EAS-03,SKU-00975,1669,215.41,359519.29,2025-08-09,2025-09-15,2025-09-20,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000237,SUP-0032,WH-CEN-08,SKU-00630,421,184.49,77670.29,2025-09-04,2025-09-27,2025-09-27,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000238,SUP-0051,WH-SOU-09,SKU-00867,1729,406.68,703149.72,2025-08-17,2025-09-28,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000239,SUP-0012,WH-EAS-01,SKU-00047,1876,238.65,447707.4,2025-07-11,2025-08-01,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000240,SUP-0011,WH-EAS-06,SKU-00470,1390,106.15,147548.5,2026-02-27,2026-03-18,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000241,SUP-0036,WH-EAS-03,SKU-00531,415,292.17,121250.55,2025-12-16,2026-01-21,2026-01-28,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000242,SUP-0039,WH-SOU-09,SKU-00652,1121,100.12,112234.52,2026-02-03,2026-03-12,2026-03-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000243,SUP-0023,WH-CEN-08,SKU-00683,1259,197.13,248186.67,2025-11-07,2025-12-28,2026-01-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000244,SUP-0030,WH-WES-07,SKU-00990,832,78.93,65669.76,2025-12-23,2026-02-19,2026-03-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000245,SUP-0048,WH-CEN-10,SKU-00927,1213,400.2,485442.6,2025-05-06,2025-06-04,2025-06-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000246,SUP-0031,WH-NOR-04,SKU-00361,1361,194.53,264755.33,2025-11-30,2025-12-13,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000247,SUP-0029,WH-EAS-03,SKU-00046,282,255.61,72082.02,2026-03-23,2026-05-10,2026-05-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000248,SUP-0012,WH-SOU-09,SKU-00204,1488,395.6,588652.8,2025-06-08,2025-07-06,2025-07-06,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000249,SUP-0022,WH-EAS-03,SKU-00415,1209,420.2,508021.8,2026-02-05,2026-03-10,2026-03-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000250,SUP-0010,WH-SOU-09,SKU-00461,1823,59.23,107976.29,2026-01-10,2026-03-10,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000251,SUP-0058,WH-SOU-09,SKU-00232,1175,217.3,255327.5,2025-09-01,2025-09-27,2025-10-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000252,SUP-0002,WH-CEN-10,SKU-00673,1976,278.1,549525.6,2025-11-22,2025-12-13,,DRAFT,,2026-04-30T04:36:50.726872
PO-00000253,SUP-0068,WH-EAS-01,SKU-00828,113,407.17,46010.21,2025-12-13,2026-02-07,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000254,SUP-0054,WH-NOR-04,SKU-00283,1308,209.57,274117.56,2026-04-07,2026-05-15,2026-05-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000255,SUP-0051,WH-WES-07,SKU-00919,1947,46.92,91353.24,2025-07-01,2025-08-01,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000256,SUP-0067,WH-SOU-09,SKU-00679,535,17.3,9255.5,2025-05-14,2025-06-05,2025-06-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000257,SUP-0074,WH-EAS-01,SKU-00575,733,18.16,13311.28,2025-06-25,2025-08-15,2025-08-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000258,SUP-0047,WH-SOU-09,SKU-00187,533,167.17,89101.61,2025-06-17,2025-06-25,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000259,SUP-0042,WH-NOR-05,SKU-00964,102,209.94,21413.88,2025-05-14,2025-06-29,2025-07-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000260,SUP-0023,WH-EAS-02,SKU-00289,1228,79.71,97883.88,2025-05-06,2025-06-15,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000261,SUP-0049,WH-CEN-08,SKU-00045,1857,60.66,112645.62,2025-12-30,2026-02-14,,DRAFT,,2026-04-30T04:36:50.726872
PO-00000262,SUP-0074,WH-EAS-03,SKU-00751,165,146.79,24220.35,2025-06-22,2025-06-27,2025-07-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000263,SUP-0035,WH-NOR-05,SKU-00243,237,397.54,94216.98,2025-06-28,2025-08-20,2025-08-25,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000264,SUP-0076,WH-NOR-05,SKU-00818,659,69.54,45826.86,2025-06-06,2025-07-22,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000265,SUP-0025,WH-EAS-01,SKU-00626,942,382.82,360616.44,2026-02-06,2026-03-30,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000266,SUP-0020,WH-NOR-05,SKU-00531,1023,292.17,298889.91,2025-06-11,2025-07-22,2025-07-19,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000267,SUP-0001,WH-EAS-01,SKU-00243,1662,397.54,660711.48,2026-02-27,2026-04-18,2026-04-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000268,SUP-0053,WH-SOU-09,SKU-00135,1088,416.56,453217.28,2025-11-30,2026-01-10,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000269,SUP-0060,WH-WES-07,SKU-00296,1677,96.13,161210.01,2025-05-02,2025-06-03,2025-06-01,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000270,SUP-0077,WH-NOR-05,SKU-00304,820,94.0,77080.0,2025-07-18,2025-08-11,2025-08-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000271,SUP-0076,WH-EAS-03,SKU-00629,1823,168.57,307303.11,2026-01-17,2026-03-09,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000272,SUP-0080,WH-CEN-10,SKU-00716,642,385.13,247253.46,2025-12-16,2026-01-08,2026-01-08,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000273,SUP-0009,WH-EAS-02,SKU-00144,935,111.54,104289.9,2026-01-13,2026-01-26,2026-01-25,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000274,SUP-0004,WH-CEN-08,SKU-00351,1824,91.06,166093.44,2026-04-10,2026-05-11,2026-05-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000275,SUP-0018,WH-NOR-04,SKU-00791,1384,364.79,504869.36,2025-09-27,2025-10-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000276,SUP-0051,WH-EAS-02,SKU-00379,236,32.64,7703.04,2026-03-21,2026-04-29,2026-05-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000277,SUP-0078,WH-NOR-04,SKU-00199,986,117.87,116219.82,2025-06-05,2025-08-03,2025-08-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000278,SUP-0019,WH-CEN-08,SKU-00358,778,399.36,310702.08,2025-06-15,2025-07-15,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000279,SUP-0051,WH-WES-07,SKU-00035,649,174.47,113231.03,2025-08-03,2025-09-10,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000280,SUP-0073,WH-NOR-05,SKU-00078,379,342.49,129803.71,2026-01-03,2026-01-12,2026-01-11,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000281,SUP-0077,WH-WES-07,SKU-00635,1322,16.85,22275.7,2025-10-06,2025-10-15,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000282,SUP-0049,WH-NOR-05,SKU-00913,1780,443.24,788967.2,2026-03-15,2026-04-25,2026-04-27,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000283,SUP-0015,WH-EAS-06,SKU-00083,1512,296.84,448822.08,2025-08-07,2025-08-24,2025-08-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000284,SUP-0065,WH-NOR-04,SKU-00251,1290,178.72,230548.8,2026-04-05,2026-05-05,2026-05-04,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000285,SUP-0022,WH-EAS-02,SKU-00775,832,158.26,131672.32,2026-03-20,2026-05-19,2026-05-26,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000286,SUP-0038,WH-SOU-09,SKU-00368,563,35.16,19795.08,2025-06-01,2025-07-18,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000287,SUP-0076,WH-EAS-02,SKU-00885,1406,266.05,374066.3,2026-02-08,2026-03-03,2026-03-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000288,SUP-0044,WH-NOR-04,SKU-00586,1017,41.2,41900.4,2025-12-29,2026-02-23,2026-03-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000289,SUP-0074,WH-NOR-05,SKU-00707,825,135.17,111515.25,2026-01-16,2026-02-06,2026-02-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000290,SUP-0029,WH-CEN-10,SKU-00155,354,349.38,123680.52,2026-01-18,2026-02-04,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000291,SUP-0037,WH-NOR-05,SKU-00240,1921,225.67,433512.07,2025-05-17,2025-05-26,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000292,SUP-0015,WH-EAS-02,SKU-00169,1130,449.46,507889.8,2025-08-30,2025-10-06,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000293,SUP-0018,WH-EAS-03,SKU-00279,138,208.44,28764.72,2025-06-26,2025-08-20,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000294,SUP-0073,WH-CEN-08,SKU-00360,242,341.0,82522.0,2025-09-13,2025-10-16,2025-10-24,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000295,SUP-0058,WH-EAS-03,SKU-00284,1733,82.26,142556.58,2025-08-07,2025-09-13,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000296,SUP-0056,WH-NOR-04,SKU-00431,840,262.88,220819.2,2025-12-16,2025-12-24,2025-12-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000297,SUP-0074,WH-CEN-08,SKU-00005,1692,71.65,121231.8,2026-04-03,2026-05-11,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000298,SUP-0058,WH-EAS-01,SKU-00500,853,229.9,196104.7,2025-11-27,2026-01-09,2026-01-09,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000299,SUP-0065,WH-EAS-01,SKU-00545,981,442.81,434396.61,2026-03-01,2026-03-20,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000300,SUP-0015,WH-CEN-10,SKU-00907,1525,150.53,229558.25,2025-08-12,2025-10-11,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000301,SUP-0007,WH-CEN-08,SKU-00275,980,40.6,39788.0,2026-01-23,2026-02-21,2026-02-20,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00000302,SUP-0069,WH-EAS-01,SKU-00221,1861,360.68,671225.48,2025-10-01,2025-11-24,,DRAFT,,2026-04-30T04:36:50.726872
PO-00000303,SUP-0065,WH-EAS-03,SKU-00711,1633,263.83,430834.39,2025-10-02,2025-11-05,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000304,SUP-0015,WH-CEN-08,SKU-00121,1594,139.3,222044.2,2026-03-30,2026-04-14,2026-04-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000305,SUP-0074,WH-EAS-03,SKU-00487,1957,117.13,229223.41,2025-10-17,2025-12-08,,DRAFT,,2026-04-30T04:36:50.726872
PO-00000306,SUP-0040,WH-CEN-08,SKU-00416,429,103.76,44513.04,2026-01-07,2026-01-25,2026-01-27,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000307,SUP-0070,WH-EAS-06,SKU-00139,577,41.61,24008.97,2026-02-12,2026-03-30,2026-04-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000308,SUP-0059,WH-SOU-09,SKU-00360,1795,341.0,612095.0,2025-12-25,2026-01-18,2026-01-24,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000309,SUP-0009,WH-WES-07,SKU-00655,223,263.15,58682.45,2025-08-11,2025-08-30,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000310,SUP-0023,WH-NOR-04,SKU-00647,1753,223.25,391357.25,2025-09-15,2025-09-24,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000311,SUP-0027,WH-NOR-04,SKU-00964,1628,209.94,341782.32,2026-03-14,2026-04-08,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000312,SUP-0031,WH-NOR-04,SKU-00312,851,379.34,322818.34,2025-09-06,2025-10-04,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00000313,SUP-0053,WH-EAS-03,SKU-00269,753,341.26,256968.78,2025-10-21,2025-11-19,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000314,SUP-0048,WH-SOU-09,SKU-00419,508,159.7,81127.6,2025-07-19,2025-07-31,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00000315,SUP-0059,WH-EAS-06,SKU-00596,644,410.59,264419.96,2026-01-02,2026-02-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000316,SUP-0027,WH-WES-07,SKU-00870,1039,296.22,307772.58,2025-12-28,2026-01-06,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000317,SUP-0016,WH-WES-07,SKU-00116,1088,141.67,154136.96,2026-01-26,2026-02-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000318,SUP-0057,WH-EAS-01,SKU-00445,1943,249.85,485458.55,2025-12-14,2025-12-21,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000319,SUP-0049,WH-NOR-04,SKU-00885,1746,266.05,464523.3,2025-07-01,2025-07-10,2025-07-12,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000320,SUP-0002,WH-WES-07,SKU-00398,1076,399.98,430378.48,2025-11-03,2025-12-03,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000321,SUP-0036,WH-CEN-10,SKU-00161,1568,415.73,651864.64,2026-03-21,2026-05-18,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00000322,SUP-0020,WH-EAS-01,SKU-00160,1032,254.91,263067.12,2026-03-29,2026-04-19,2026-04-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000323,SUP-0076,WH-EAS-01,SKU-00769,1847,217.41,401556.27,2025-11-10,2025-12-04,2025-12-09,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000324,SUP-0027,WH-EAS-02,SKU-00064,1519,326.53,495999.07,2025-08-12,2025-09-26,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000325,SUP-0047,WH-EAS-01,SKU-00939,913,436.62,398634.06,2025-07-04,2025-07-27,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00000326,SUP-0021,WH-EAS-01,SKU-00339,1572,364.95,573701.4,2025-05-06,2025-05-18,2025-05-20,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00000327,SUP-0024,WH-SOU-09,SKU-00149,1364,151.64,206836.96,2026-04-14,2026-05-08,2026-05-12,RECEIVED,False,2026-04-30T04:36:50.726872
