dock_id,warehouse_id,carrier_id,shipment_id,activity_type,arrived_at,departed_at,duration_minutes,num_pallets,employee_id,_ingested_at
DOCK-EN-08-02,WH-CEN-08,CAR-002,SHIP-00044175,OUTBOUND_SHIP,2025-07-20T06:32:50,2025-07-20T10:11:50,219,35,EMP-00031,2026-04-30T04:36:50.726872
DOCK-OR-04-22,WH-NOR-04,CAR-004,SHIP-00013542,OUTBOUND_SHIP,2025-12-12T09:35:43,2025-12-12T10:06:43,31,2,EMP-00129,2026-04-30T04:36:50.726872
DOCK-EN-08-11,WH-CEN-08,CAR-008,SHIP-00025030,CROSS_DOCK,2025-11-28T02:22:46,2025-11-28T06:22:46,240,13,EMP-00158,2026-04-30T04:36:50.726872
DOCK-EN-10-08,WH-CEN-10,CAR-003,SHIP-00001595,OUTBOUND_SHIP,2025-07-09T08:40:06,2025-07-09T12:25:06,225,16,EMP-00081,2026-04-30T04:36:50.726872
DOCK-EN-10-12,WH-CEN-10,CAR-010,SHIP-00016269,OUTBOUND_SHIP,2025-04-30T19:39:48,2025-04-30T20:21:48,42,7,EMP-00083,2026-04-30T04:36:50.726872
DOCK-OU-09-16,WH-SOU-09,CAR-005,SHIP-00033010,INBOUND_RECEIVE,2025-10-14T16:40:02,2025-10-14T20:35:02,235,26,EMP-00167,2026-04-30T04:36:50.726872
DOCK-OR-05-03,WH-NOR-05,CAR-008,SHIP-00029020,INBOUND_RECEIVE,2025-08-24T03:48:10,2025-08-24T04:59:10,71,35,EMP-00138,2026-04-30T04:36:50.726872
DOCK-OR-04-04,WH-NOR-04,CAR-003,SHIP-00044207,OUTBOUND_SHIP,2026-01-24T12:03:09,2026-01-24T15:53:09,230,38,EMP-00119,2026-04-30T04:36:50.726872
DOCK-AS-01-12,WH-EAS-01,CAR-001,SHIP-00010393,INBOUND_RECEIVE,2026-01-25T03:09:51,2026-01-25T04:37:51,88,11,EMP-00124,2026-04-30T04:36:50.726872
DOCK-AS-06-23,WH-EAS-06,CAR-004,SHIP-00007736,OUTBOUND_SHIP,2025-12-29T19:17:46,2025-12-29T22:34:46,197,40,EMP-00026,2026-04-30T04:36:50.726872
DOCK-OU-09-10,WH-SOU-09,CAR-004,SHIP-00033209,OUTBOUND_SHIP,2025-07-31T13:33:08,2025-07-31T16:21:08,168,21,EMP-00069,2026-04-30T04:36:50.726872
DOCK-EN-08-24,WH-CEN-08,CAR-006,SHIP-00011382,RETURN_RECEIVE,2026-03-06T09:51:36,2026-03-06T11:18:36,87,12,EMP-00089,2026-04-30T04:36:50.726872
DOCK-AS-06-01,WH-EAS-06,CAR-010,SHIP-00023150,INBOUND_RECEIVE,2025-06-23T03:35:00,2025-06-23T07:09:00,214,23,EMP-00191,2026-04-30T04:36:50.726872
DOCK-AS-02-06,WH-EAS-02,CAR-002,SHIP-00015870,INBOUND_RECEIVE,2025-12-26T09:28:46,2025-12-26T11:24:46,116,16,EMP-00140,2026-04-30T04:36:50.726872
DOCK-EN-08-04,WH-CEN-08,CAR-001,SHIP-00037625,INBOUND_RECEIVE,2026-02-06T11:53:16,2026-02-06T12:29:16,36,16,EMP-00019,2026-04-30T04:36:50.726872
DOCK-EN-10-13,WH-CEN-10,CAR-007,SHIP-00034503,OUTBOUND_SHIP,2025-07-08T15:36:01,2025-07-08T17:52:01,136,39,EMP-00068,2026-04-30T04:36:50.726872
DOCK-AS-01-02,WH-EAS-01,CAR-001,SHIP-00029650,CROSS_DOCK,2025-06-03T05:29:35,2025-06-03T06:16:35,47,24,EMP-00017,2026-04-30T04:36:50.726872
DOCK-AS-06-04,WH-EAS-06,CAR-002,SHIP-00022420,OUTBOUND_SHIP,2025-10-27T02:19:33,2025-10-27T04:59:33,160,38,EMP-00070,2026-04-30T04:36:50.726872
DOCK-AS-01-09,WH-EAS-01,CAR-009,SHIP-00011834,INBOUND_RECEIVE,2026-01-10T03:35:24,2026-01-10T05:21:24,106,2,EMP-00166,2026-04-30T04:36:50.726872
DOCK-ES-07-15,WH-WES-07,CAR-005,SHIP-00004888,CROSS_DOCK,2025-11-01T01:55:16,2025-11-01T03:45:16,110,9,EMP-00161,2026-04-30T04:36:50.726872
DOCK-AS-06-13,WH-EAS-06,CAR-006,SHIP-00044336,OUTBOUND_SHIP,2025-07-14T02:22:15,2025-07-14T04:06:15,104,18,EMP-00045,2026-04-30T04:36:50.726872
DOCK-EN-08-03,WH-CEN-08,CAR-004,SHIP-00001572,OUTBOUND_SHIP,2025-05-02T11:59:09,2025-05-02T14:22:09,143,36,EMP-00050,2026-04-30T04:36:50.726872
DOCK-EN-10-13,WH-CEN-10,CAR-002,SHIP-00026806,INBOUND_RECEIVE,2025-05-24T08:14:25,2025-05-24T10:32:25,138,35,EMP-00172,2026-04-30T04:36:50.726872
DOCK-OR-05-14,WH-NOR-05,CAR-004,SHIP-00009098,CROSS_DOCK,2025-07-06T00:54:22,2025-07-06T01:31:22,37,5,EMP-00018,2026-04-30T04:36:50.726872
DOCK-AS-02-19,WH-EAS-02,CAR-010,SHIP-00018173,INBOUND_RECEIVE,2025-11-07T13:16:40,2025-11-07T15:05:40,109,26,EMP-00163,2026-04-30T04:36:50.726872
DOCK-EN-08-11,WH-CEN-08,CAR-006,SHIP-00033455,CROSS_DOCK,2026-04-24T23:56:37,2026-04-25T00:41:37,45,28,EMP-00031,2026-04-30T04:36:50.726872
DOCK-EN-10-03,WH-CEN-10,CAR-003,SHIP-00040597,INBOUND_RECEIVE,2025-07-28T15:03:17,2025-07-28T17:07:17,124,13,EMP-00198,2026-04-30T04:36:50.726872
DOCK-EN-08-12,WH-CEN-08,CAR-007,SHIP-00038326,INBOUND_RECEIVE,2026-04-20T04:59:19,2026-04-20T06:06:19,67,34,EMP-00185,2026-04-30T04:36:50.726872
DOCK-AS-06-23,WH-EAS-06,CAR-002,SHIP-00026068,OUTBOUND_SHIP,2025-07-30T05:37:45,2025-07-30T08:43:45,186,36,EMP-00073,2026-04-30T04:36:50.726872
DOCK-EN-08-21,WH-CEN-08,CAR-003,SHIP-00008768,OUTBOUND_SHIP,2026-04-24T18:31:19,2026-04-24T21:14:19,163,28,EMP-00185,2026-04-30T04:36:50.726872
DOCK-OR-05-20,WH-NOR-05,CAR-001,SHIP-00029876,INBOUND_RECEIVE,2026-03-22T16:25:09,2026-03-22T17:41:09,76,29,EMP-00093,2026-04-30T04:36:50.726872
DOCK-AS-06-02,WH-EAS-06,CAR-008,SHIP-00025113,OUTBOUND_SHIP,2025-10-02T18:30:39,2025-10-02T21:52:39,202,1,EMP-00133,2026-04-30T04:36:50.726872
DOCK-AS-01-07,WH-EAS-01,CAR-003,SHIP-00011888,INBOUND_RECEIVE,2025-08-11T22:47:26,2025-08-11T23:40:26,53,19,EMP-00046,2026-04-30T04:36:50.726872
DOCK-OR-05-05,WH-NOR-05,CAR-002,SHIP-00012470,OUTBOUND_SHIP,2026-03-05T12:56:13,2026-03-05T13:44:13,48,15,EMP-00018,2026-04-30T04:36:50.726872
DOCK-OU-09-21,WH-SOU-09,CAR-006,SHIP-00020159,OUTBOUND_SHIP,2025-12-29T01:24:39,2025-12-29T04:03:39,159,13,EMP-00150,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-006,SHIP-00028205,RETURN_RECEIVE,2025-10-18T07:08:33,2025-10-18T08:50:33,102,13,EMP-00064,2026-04-30T04:36:50.726872
DOCK-ES-07-11,WH-WES-07,CAR-001,SHIP-00039281,OUTBOUND_SHIP,2026-04-18T00:25:25,2026-04-18T02:15:25,110,20,EMP-00086,2026-04-30T04:36:50.726872
DOCK-OR-05-15,WH-NOR-05,CAR-007,SHIP-00035143,OUTBOUND_SHIP,2025-06-28T21:48:30,2025-06-29T00:16:30,148,29,EMP-00075,2026-04-30T04:36:50.726872
DOCK-EN-10-05,WH-CEN-10,CAR-003,SHIP-00009195,OUTBOUND_SHIP,2025-11-16T11:43:33,2025-11-16T12:48:33,65,14,EMP-00030,2026-04-30T04:36:50.726872
DOCK-OR-05-07,WH-NOR-05,CAR-003,SHIP-00015261,INBOUND_RECEIVE,2026-03-19T05:28:16,2026-03-19T06:11:16,43,20,EMP-00007,2026-04-30T04:36:50.726872
DOCK-ES-07-13,WH-WES-07,CAR-002,SHIP-00016131,CROSS_DOCK,2026-03-17T20:44:44,2026-03-17T21:58:44,74,37,EMP-00086,2026-04-30T04:36:50.726872
DOCK-AS-02-10,WH-EAS-02,CAR-002,SHIP-00008563,OUTBOUND_SHIP,2026-02-20T20:54:45,2026-02-20T23:47:45,173,3,EMP-00098,2026-04-30T04:36:50.726872
DOCK-AS-03-05,WH-EAS-03,CAR-007,SHIP-00017450,INBOUND_RECEIVE,2025-08-15T16:39:33,2025-08-15T18:33:33,114,6,EMP-00096,2026-04-30T04:36:50.726872
DOCK-OR-04-20,WH-NOR-04,CAR-009,SHIP-00030841,OUTBOUND_SHIP,2026-04-17T08:25:04,2026-04-17T11:53:04,208,21,EMP-00023,2026-04-30T04:36:50.726872
DOCK-AS-06-03,WH-EAS-06,CAR-007,SHIP-00025010,OUTBOUND_SHIP,2026-01-01T04:30:00,2026-01-01T07:13:00,163,31,EMP-00191,2026-04-30T04:36:50.726872
DOCK-ES-07-20,WH-WES-07,CAR-004,SHIP-00013621,INBOUND_RECEIVE,2025-09-10T04:20:40,2025-09-10T04:40:40,20,25,EMP-00161,2026-04-30T04:36:50.726872
DOCK-AS-02-01,WH-EAS-02,CAR-001,SHIP-00037319,OUTBOUND_SHIP,2026-02-09T01:02:18,2026-02-09T03:26:18,144,21,EMP-00143,2026-04-30T04:36:50.726872
DOCK-EN-08-05,WH-CEN-08,CAR-003,SHIP-00009040,CROSS_DOCK,2025-08-27T06:02:42,2025-08-27T09:05:42,183,11,EMP-00171,2026-04-30T04:36:50.726872
DOCK-OU-09-16,WH-SOU-09,CAR-002,SHIP-00011412,INBOUND_RECEIVE,2025-06-18T20:04:46,2025-06-18T23:36:46,212,17,EMP-00013,2026-04-30T04:36:50.726872
DOCK-AS-01-10,WH-EAS-01,CAR-004,SHIP-00023252,INBOUND_RECEIVE,2026-01-13T10:30:20,2026-01-13T13:14:20,164,21,EMP-00146,2026-04-30T04:36:50.726872
DOCK-AS-02-23,WH-EAS-02,CAR-006,SHIP-00004670,OUTBOUND_SHIP,2025-06-29T03:53:26,2025-06-29T04:52:26,59,21,EMP-00074,2026-04-30T04:36:50.726872
DOCK-AS-01-02,WH-EAS-01,CAR-004,SHIP-00022755,OUTBOUND_SHIP,2026-01-26T00:18:27,2026-01-26T00:57:27,39,17,EMP-00042,2026-04-30T04:36:50.726872
DOCK-OR-04-10,WH-NOR-04,CAR-009,SHIP-00028496,INBOUND_RECEIVE,2025-12-27T16:51:56,2025-12-27T20:20:56,209,7,EMP-00131,2026-04-30T04:36:50.726872
DOCK-OR-04-15,WH-NOR-04,CAR-008,SHIP-00018214,OUTBOUND_SHIP,2025-09-10T03:58:22,2025-09-10T04:21:22,23,11,EMP-00105,2026-04-30T04:36:50.726872
DOCK-AS-03-04,WH-EAS-03,CAR-007,SHIP-00041331,INBOUND_RECEIVE,2025-09-06T15:53:12,2025-09-06T16:21:12,28,26,EMP-00125,2026-04-30T04:36:50.726872
DOCK-ES-07-04,WH-WES-07,CAR-002,SHIP-00009566,INBOUND_RECEIVE,2025-06-19T18:37:22,2025-06-19T20:18:22,101,25,EMP-00160,2026-04-30T04:36:50.726872
DOCK-ES-07-22,WH-WES-07,CAR-010,SHIP-00037043,INBOUND_RECEIVE,2025-09-18T20:12:21,2025-09-19T00:12:21,240,21,EMP-00135,2026-04-30T04:36:50.726872
DOCK-OU-09-01,WH-SOU-09,CAR-009,SHIP-00039257,INBOUND_RECEIVE,2026-03-01T05:16:31,2026-03-01T06:12:31,56,34,EMP-00130,2026-04-30T04:36:50.726872
DOCK-AS-06-10,WH-EAS-06,CAR-008,SHIP-00003280,INBOUND_RECEIVE,2025-10-10T06:56:35,2025-10-10T09:45:35,169,27,EMP-00045,2026-04-30T04:36:50.726872
DOCK-OR-05-20,WH-NOR-05,CAR-002,SHIP-00011598,OUTBOUND_SHIP,2026-03-22T06:44:57,2026-03-22T08:11:57,87,8,EMP-00184,2026-04-30T04:36:50.726872
DOCK-AS-01-04,WH-EAS-01,CAR-010,SHIP-00033619,OUTBOUND_SHIP,2025-06-13T02:44:18,2025-06-13T06:40:18,236,31,EMP-00102,2026-04-30T04:36:50.726872
DOCK-AS-01-08,WH-EAS-01,CAR-008,SHIP-00023274,INBOUND_RECEIVE,2026-04-13T16:10:46,2026-04-13T16:57:46,47,31,EMP-00157,2026-04-30T04:36:50.726872
DOCK-EN-10-20,WH-CEN-10,CAR-009,SHIP-00011412,INBOUND_RECEIVE,2025-12-10T08:00:20,2025-12-10T10:15:20,135,29,EMP-00022,2026-04-30T04:36:50.726872
DOCK-AS-06-23,WH-EAS-06,CAR-001,SHIP-00027994,CROSS_DOCK,2025-09-08T16:39:41,2025-09-08T18:48:41,129,29,EMP-00103,2026-04-30T04:36:50.726872
DOCK-EN-08-22,WH-CEN-08,CAR-007,SHIP-00028894,INBOUND_RECEIVE,2025-10-04T08:16:25,2025-10-04T09:25:25,69,11,EMP-00136,2026-04-30T04:36:50.726872
DOCK-OU-09-16,WH-SOU-09,CAR-008,SHIP-00014609,OUTBOUND_SHIP,2026-01-19T20:06:29,2026-01-19T20:36:29,30,15,EMP-00167,2026-04-30T04:36:50.726872
DOCK-OR-05-20,WH-NOR-05,CAR-004,SHIP-00019184,OUTBOUND_SHIP,2025-12-15T11:12:44,2025-12-15T12:46:44,94,10,EMP-00018,2026-04-30T04:36:50.726872
DOCK-EN-10-03,WH-CEN-10,CAR-004,SHIP-00025056,CROSS_DOCK,2025-12-31T08:11:40,2025-12-31T11:58:40,227,33,EMP-00022,2026-04-30T04:36:50.726872
DOCK-EN-10-23,WH-CEN-10,CAR-010,SHIP-00015258,RETURN_RECEIVE,2026-04-19T19:10:26,2026-04-19T19:35:26,25,28,EMP-00192,2026-04-30T04:36:50.726872
DOCK-AS-03-07,WH-EAS-03,CAR-004,SHIP-00041751,RETURN_RECEIVE,2025-11-07T01:21:10,2025-11-07T03:09:10,108,37,EMP-00168,2026-04-30T04:36:50.726872
DOCK-AS-01-18,WH-EAS-01,CAR-001,SHIP-00024027,INBOUND_RECEIVE,2025-08-28T05:13:14,2025-08-28T05:58:14,45,20,EMP-00021,2026-04-30T04:36:50.726872
DOCK-OU-09-17,WH-SOU-09,CAR-010,SHIP-00033417,OUTBOUND_SHIP,2025-10-31T00:16:05,2025-10-31T02:56:05,160,37,EMP-00004,2026-04-30T04:36:50.726872
DOCK-EN-10-10,WH-CEN-10,CAR-004,SHIP-00003755,INBOUND_RECEIVE,2026-02-09T11:27:32,2026-02-09T15:01:32,214,34,EMP-00022,2026-04-30T04:36:50.726872
DOCK-AS-06-09,WH-EAS-06,CAR-003,SHIP-00011004,RETURN_RECEIVE,2026-02-19T09:16:50,2026-02-19T11:28:50,132,13,EMP-00005,2026-04-30T04:36:50.726872
DOCK-AS-01-16,WH-EAS-01,CAR-009,SHIP-00032806,OUTBOUND_SHIP,2025-10-20T20:28:37,2025-10-20T23:29:37,181,22,EMP-00108,2026-04-30T04:36:50.726872
DOCK-OR-05-19,WH-NOR-05,CAR-002,SHIP-00004935,INBOUND_RECEIVE,2025-10-29T14:55:03,2025-10-29T15:52:03,57,39,EMP-00025,2026-04-30T04:36:50.726872
DOCK-AS-01-12,WH-EAS-01,CAR-009,SHIP-00041123,RETURN_RECEIVE,2026-04-06T00:01:28,2026-04-06T03:00:28,179,26,EMP-00021,2026-04-30T04:36:50.726872
DOCK-OR-05-20,WH-NOR-05,CAR-005,SHIP-00009585,INBOUND_RECEIVE,2026-01-02T11:34:05,2026-01-02T12:39:05,65,19,EMP-00060,2026-04-30T04:36:50.726872
DOCK-OR-04-23,WH-NOR-04,CAR-006,SHIP-00003812,OUTBOUND_SHIP,2025-05-08T05:08:26,2025-05-08T07:23:26,135,8,EMP-00092,2026-04-30T04:36:50.726872
DOCK-OR-04-10,WH-NOR-04,CAR-008,SHIP-00040047,INBOUND_RECEIVE,2026-04-18T16:14:44,2026-04-18T17:47:44,93,14,EMP-00008,2026-04-30T04:36:50.726872
DOCK-OU-09-22,WH-SOU-09,CAR-008,SHIP-00014109,OUTBOUND_SHIP,2025-05-27T09:04:51,2025-05-27T11:52:51,168,2,EMP-00003,2026-04-30T04:36:50.726872
DOCK-AS-01-24,WH-EAS-01,CAR-009,SHIP-00001231,INBOUND_RECEIVE,2025-12-01T15:56:59,2025-12-01T18:34:59,158,3,EMP-00017,2026-04-30T04:36:50.726872
DOCK-AS-01-09,WH-EAS-01,CAR-002,SHIP-00030613,OUTBOUND_SHIP,2025-09-09T12:41:12,2025-09-09T14:59:12,138,16,EMP-00017,2026-04-30T04:36:50.726872
DOCK-AS-01-05,WH-EAS-01,CAR-002,SHIP-00015532,INBOUND_RECEIVE,2025-12-28T12:29:55,2025-12-28T15:18:55,169,11,EMP-00124,2026-04-30T04:36:50.726872
DOCK-ES-07-07,WH-WES-07,CAR-010,SHIP-00028145,CROSS_DOCK,2025-10-06T19:24:43,2025-10-06T22:43:43,199,13,EMP-00173,2026-04-30T04:36:50.726872
DOCK-EN-10-17,WH-CEN-10,CAR-002,SHIP-00002666,INBOUND_RECEIVE,2025-08-16T16:51:02,2025-08-16T20:14:02,203,21,EMP-00198,2026-04-30T04:36:50.726872
DOCK-AS-03-01,WH-EAS-03,CAR-005,SHIP-00033166,OUTBOUND_SHIP,2026-01-13T02:31:32,2026-01-13T04:16:32,105,32,EMP-00057,2026-04-30T04:36:50.726872
DOCK-OU-09-20,WH-SOU-09,CAR-001,SHIP-00028272,INBOUND_RECEIVE,2026-04-23T10:17:18,2026-04-23T11:27:18,70,26,EMP-00111,2026-04-30T04:36:50.726872
DOCK-EN-10-06,WH-CEN-10,CAR-002,SHIP-00012629,CROSS_DOCK,2025-12-21T21:00:08,2025-12-21T21:36:08,36,32,EMP-00081,2026-04-30T04:36:50.726872
DOCK-AS-02-21,WH-EAS-02,CAR-010,SHIP-00010632,RETURN_RECEIVE,2025-12-26T19:06:01,2025-12-26T22:51:01,225,8,EMP-00055,2026-04-30T04:36:50.726872
DOCK-AS-02-19,WH-EAS-02,CAR-007,SHIP-00005031,OUTBOUND_SHIP,2026-03-22T19:12:18,2026-03-22T22:45:18,213,7,EMP-00148,2026-04-30T04:36:50.726872
DOCK-OR-04-07,WH-NOR-04,CAR-008,SHIP-00041274,OUTBOUND_SHIP,2025-12-29T23:18:16,2025-12-30T00:22:16,64,38,EMP-00101,2026-04-30T04:36:50.726872
DOCK-AS-02-18,WH-EAS-02,CAR-003,SHIP-00039104,INBOUND_RECEIVE,2025-12-05T19:54:57,2025-12-05T23:43:57,229,33,EMP-00123,2026-04-30T04:36:50.726872
DOCK-AS-06-13,WH-EAS-06,CAR-004,SHIP-00018013,RETURN_RECEIVE,2026-01-12T05:24:07,2026-01-12T06:46:07,82,20,EMP-00100,2026-04-30T04:36:50.726872
DOCK-AS-06-05,WH-EAS-06,CAR-010,SHIP-00009477,RETURN_RECEIVE,2025-10-12T03:03:32,2025-10-12T06:05:32,182,22,EMP-00133,2026-04-30T04:36:50.726872
DOCK-AS-02-03,WH-EAS-02,CAR-007,SHIP-00008520,OUTBOUND_SHIP,2026-02-06T10:42:58,2026-02-06T13:22:58,160,16,EMP-00059,2026-04-30T04:36:50.726872
DOCK-OU-09-12,WH-SOU-09,CAR-009,SHIP-00042466,OUTBOUND_SHIP,2025-06-02T18:00:48,2025-06-02T21:50:48,230,27,EMP-00175,2026-04-30T04:36:50.726872
DOCK-OR-05-05,WH-NOR-05,CAR-007,SHIP-00040206,OUTBOUND_SHIP,2026-04-16T22:42:52,2026-04-17T01:08:52,146,3,EMP-00075,2026-04-30T04:36:50.726872
DOCK-AS-06-03,WH-EAS-06,CAR-008,SHIP-00001973,OUTBOUND_SHIP,2026-02-02T09:09:15,2026-02-02T10:57:15,108,39,EMP-00056,2026-04-30T04:36:50.726872
DOCK-AS-03-13,WH-EAS-03,CAR-010,SHIP-00034159,INBOUND_RECEIVE,2025-05-27T17:43:16,2025-05-27T21:24:16,221,29,EMP-00039,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-004,SHIP-00012784,OUTBOUND_SHIP,2025-06-24T08:25:26,2025-06-24T08:45:26,20,11,EMP-00020,2026-04-30T04:36:50.726872
DOCK-AS-03-05,WH-EAS-03,CAR-001,SHIP-00031193,RETURN_RECEIVE,2025-05-26T11:27:05,2025-05-26T13:43:05,136,26,EMP-00084,2026-04-30T04:36:50.726872
DOCK-AS-02-18,WH-EAS-02,CAR-002,SHIP-00026350,OUTBOUND_SHIP,2025-12-20T09:22:17,2025-12-20T11:37:17,135,22,EMP-00055,2026-04-30T04:36:50.726872
DOCK-AS-01-01,WH-EAS-01,CAR-005,SHIP-00033049,INBOUND_RECEIVE,2025-07-22T18:42:47,2025-07-22T19:26:47,44,27,EMP-00149,2026-04-30T04:36:50.726872
DOCK-EN-10-09,WH-CEN-10,CAR-007,SHIP-00030388,OUTBOUND_SHIP,2025-09-06T20:28:00,2025-09-06T22:31:00,123,5,EMP-00035,2026-04-30T04:36:50.726872
DOCK-EN-10-07,WH-CEN-10,CAR-004,SHIP-00007218,INBOUND_RECEIVE,2025-09-12T19:40:18,2025-09-12T23:27:18,227,30,EMP-00068,2026-04-30T04:36:50.726872
DOCK-OR-05-18,WH-NOR-05,CAR-007,SHIP-00021955,INBOUND_RECEIVE,2025-11-13T19:26:01,2025-11-13T22:39:01,193,36,EMP-00047,2026-04-30T04:36:50.726872
DOCK-OR-05-19,WH-NOR-05,CAR-001,SHIP-00005840,OUTBOUND_SHIP,2025-05-02T18:09:03,2025-05-02T20:49:03,160,27,EMP-00060,2026-04-30T04:36:50.726872
DOCK-EN-10-23,WH-CEN-10,CAR-002,SHIP-00015123,INBOUND_RECEIVE,2026-01-16T00:05:11,2026-01-16T03:11:11,186,27,EMP-00030,2026-04-30T04:36:50.726872
DOCK-EN-08-24,WH-CEN-08,CAR-005,SHIP-00030595,INBOUND_RECEIVE,2025-05-09T01:39:35,2025-05-09T05:14:35,215,22,EMP-00031,2026-04-30T04:36:50.726872
DOCK-ES-07-17,WH-WES-07,CAR-002,SHIP-00019446,INBOUND_RECEIVE,2026-03-31T07:59:01,2026-03-31T09:59:01,120,4,EMP-00161,2026-04-30T04:36:50.726872
DOCK-AS-02-17,WH-EAS-02,CAR-001,SHIP-00005675,INBOUND_RECEIVE,2025-11-12T08:20:03,2025-11-12T11:39:03,199,1,EMP-00106,2026-04-30T04:36:50.726872
DOCK-OR-05-07,WH-NOR-05,CAR-004,SHIP-00041893,OUTBOUND_SHIP,2025-10-18T09:30:30,2025-10-18T12:12:30,162,12,EMP-00184,2026-04-30T04:36:50.726872
DOCK-OU-09-03,WH-SOU-09,CAR-008,SHIP-00014119,OUTBOUND_SHIP,2026-02-06T16:25:31,2026-02-06T19:39:31,194,28,EMP-00175,2026-04-30T04:36:50.726872
DOCK-AS-02-24,WH-EAS-02,CAR-007,SHIP-00037251,OUTBOUND_SHIP,2025-06-30T17:34:41,2025-06-30T18:03:41,29,8,EMP-00127,2026-04-30T04:36:50.726872
DOCK-EN-08-05,WH-CEN-08,CAR-004,SHIP-00028377,INBOUND_RECEIVE,2025-08-21T10:52:17,2025-08-21T13:41:17,169,21,EMP-00048,2026-04-30T04:36:50.726872
DOCK-ES-07-02,WH-WES-07,CAR-008,SHIP-00018480,INBOUND_RECEIVE,2026-02-21T22:14:29,2026-02-22T01:09:29,175,17,EMP-00001,2026-04-30T04:36:50.726872
DOCK-AS-01-04,WH-EAS-01,CAR-004,SHIP-00025078,INBOUND_RECEIVE,2026-03-23T16:45:06,2026-03-23T20:28:06,223,31,EMP-00071,2026-04-30T04:36:50.726872
DOCK-OR-04-04,WH-NOR-04,CAR-008,SHIP-00026499,OUTBOUND_SHIP,2026-01-10T03:58:54,2026-01-10T06:24:54,146,24,EMP-00101,2026-04-30T04:36:50.726872
DOCK-OU-09-23,WH-SOU-09,CAR-009,SHIP-00042721,RETURN_RECEIVE,2026-01-24T13:46:54,2026-01-24T16:39:54,173,24,EMP-00130,2026-04-30T04:36:50.726872
DOCK-AS-03-18,WH-EAS-03,CAR-009,SHIP-00028418,OUTBOUND_SHIP,2025-10-08T23:46:16,2025-10-09T02:20:16,154,27,EMP-00010,2026-04-30T04:36:50.726872
DOCK-OR-05-04,WH-NOR-05,CAR-009,SHIP-00027171,INBOUND_RECEIVE,2025-12-03T21:31:08,2025-12-03T22:48:08,77,1,EMP-00138,2026-04-30T04:36:50.726872
DOCK-OU-09-07,WH-SOU-09,CAR-010,SHIP-00008765,INBOUND_RECEIVE,2025-09-21T12:20:45,2025-09-21T15:20:45,180,20,EMP-00004,2026-04-30T04:36:50.726872
DOCK-AS-06-03,WH-EAS-06,CAR-002,SHIP-00012383,OUTBOUND_SHIP,2025-06-22T14:06:01,2025-06-22T15:48:01,102,22,EMP-00052,2026-04-30T04:36:50.726872
DOCK-OU-09-05,WH-SOU-09,CAR-009,SHIP-00039020,CROSS_DOCK,2025-06-20T05:52:14,2025-06-20T08:04:14,132,28,EMP-00033,2026-04-30T04:36:50.726872
DOCK-EN-10-05,WH-CEN-10,CAR-004,SHIP-00019107,INBOUND_RECEIVE,2025-09-24T04:19:17,2025-09-24T07:42:17,203,35,EMP-00036,2026-04-30T04:36:50.726872
DOCK-AS-01-19,WH-EAS-01,CAR-005,SHIP-00019920,OUTBOUND_SHIP,2025-10-11T09:00:48,2025-10-11T11:25:48,145,16,EMP-00196,2026-04-30T04:36:50.726872
DOCK-AS-03-19,WH-EAS-03,CAR-003,SHIP-00040072,INBOUND_RECEIVE,2025-11-25T05:18:18,2025-11-25T08:38:18,200,38,EMP-00064,2026-04-30T04:36:50.726872
DOCK-AS-06-17,WH-EAS-06,CAR-010,SHIP-00014013,INBOUND_RECEIVE,2025-07-26T00:11:57,2025-07-26T01:40:57,89,23,EMP-00052,2026-04-30T04:36:50.726872
DOCK-OR-05-07,WH-NOR-05,CAR-006,SHIP-00002196,RETURN_RECEIVE,2026-03-24T12:25:01,2026-03-24T14:44:01,139,11,EMP-00138,2026-04-30T04:36:50.726872
DOCK-OU-09-19,WH-SOU-09,CAR-005,SHIP-00029194,CROSS_DOCK,2026-03-07T02:37:48,2026-03-07T06:05:48,208,13,EMP-00003,2026-04-30T04:36:50.726872
DOCK-OR-04-17,WH-NOR-04,CAR-002,SHIP-00015274,INBOUND_RECEIVE,2025-07-29T20:18:59,2025-07-29T23:52:59,214,36,EMP-00078,2026-04-30T04:36:50.726872
DOCK-OR-04-07,WH-NOR-04,CAR-009,SHIP-00005689,INBOUND_RECEIVE,2025-10-04T12:20:44,2025-10-04T13:27:44,67,35,EMP-00015,2026-04-30T04:36:50.726872
DOCK-AS-03-07,WH-EAS-03,CAR-001,SHIP-00011715,INBOUND_RECEIVE,2025-07-17T15:27:48,2025-07-17T17:42:48,135,26,EMP-00141,2026-04-30T04:36:50.726872
DOCK-EN-08-09,WH-CEN-08,CAR-001,SHIP-00029298,OUTBOUND_SHIP,2025-10-04T04:37:06,2025-10-04T06:25:06,108,36,EMP-00062,2026-04-30T04:36:50.726872
DOCK-AS-06-02,WH-EAS-06,CAR-008,SHIP-00044034,INBOUND_RECEIVE,2025-06-18T02:28:49,2025-06-18T04:09:49,101,11,EMP-00183,2026-04-30T04:36:50.726872
DOCK-ES-07-18,WH-WES-07,CAR-005,SHIP-00038621,RETURN_RECEIVE,2026-02-28T00:05:15,2026-02-28T01:58:15,113,9,EMP-00161,2026-04-30T04:36:50.726872
