shift_id,employee_id,warehouse_id,shift_date,shift_type,zone_assigned,start_time,end_time,hours_worked,picks_completed,units_processed,_ingested_at
SHIFT-000000168,EMP-00087,WH-EAS-02,2025-05-22,AFTERNOON,RECEIVING,14:00:00,21:00:00,7.9,302,484,2026-04-30T04:36:50.726872
SHIFT-000000169,EMP-00161,WH-EAS-03,2025-11-06,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.3,350,736,2026-04-30T04:36:50.726872
SHIFT-000000170,EMP-00124,WH-NOR-04,2025-12-18,MORNING,RECEIVING,06:00:00,15:00:00,9.5,75,1066,2026-04-30T04:36:50.726872
SHIFT-000000171,EMP-00002,WH-EAS-03,2026-02-19,MORNING,ZONE-C,06:00:00,15:00:00,9.9,388,1015,2026-04-30T04:36:50.726872
SHIFT-000000172,EMP-00136,WH-WES-07,2025-06-10,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.4,134,949,2026-04-30T04:36:50.726872
SHIFT-000000173,EMP-00057,WH-CEN-08,2025-07-31,MORNING,ZONE-A,06:00:00,13:00:00,7.6,113,1267,2026-04-30T04:36:50.726872
SHIFT-000000174,EMP-00079,WH-EAS-02,2026-03-31,MORNING,SHIPPING,06:00:00,15:00:00,9.2,152,402,2026-04-30T04:36:50.726872
SHIFT-000000175,EMP-00096,WH-EAS-03,2026-01-14,NIGHT,ZONE-A,22:00:00,05:00:00,7.7,391,218,2026-04-30T04:36:50.726872
SHIFT-000000176,EMP-00063,WH-EAS-03,2025-12-25,NIGHT,RECEIVING,22:00:00,06:00:00,8.5,377,1342,2026-04-30T04:36:50.726872
SHIFT-000000177,EMP-00183,WH-NOR-05,2025-12-07,NIGHT,ZONE-C,22:00:00,07:00:00,9.9,177,1004,2026-04-30T04:36:50.726872
SHIFT-000000178,EMP-00012,WH-NOR-04,2026-02-01,NIGHT,ZONE-D,22:00:00,05:00:00,7.7,380,1163,2026-04-30T04:36:50.726872
SHIFT-000000179,EMP-00142,WH-EAS-03,2025-07-19,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.6,61,461,2026-04-30T04:36:50.726872
SHIFT-000000180,EMP-00086,WH-EAS-01,2026-02-20,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.7,253,1284,2026-04-30T04:36:50.726872
SHIFT-000000181,EMP-00160,WH-EAS-03,2025-05-22,MORNING,RECEIVING,06:00:00,15:00:00,9.8,132,634,2026-04-30T04:36:50.726872
SHIFT-000000182,EMP-00112,WH-EAS-03,2025-08-20,NIGHT,ZONE-B,22:00:00,05:00:00,7.6,372,312,2026-04-30T04:36:50.726872
SHIFT-000000183,EMP-00129,WH-EAS-06,2025-11-21,NIGHT,RECEIVING,22:00:00,06:00:00,8.1,161,1348,2026-04-30T04:36:50.726872
SHIFT-000000184,EMP-00176,WH-EAS-03,2026-02-19,MORNING,ZONE-D,06:00:00,15:00:00,9.5,279,904,2026-04-30T04:36:50.726872
SHIFT-000000185,EMP-00046,WH-NOR-05,2025-11-10,MORNING,RECEIVING,06:00:00,15:00:00,9.9,52,215,2026-04-30T04:36:50.726872
SHIFT-000000186,EMP-00078,WH-NOR-04,2026-01-01,MORNING,ZONE-D,06:00:00,15:00:00,9.3,178,458,2026-04-30T04:36:50.726872
SHIFT-000000187,EMP-00199,WH-EAS-06,2025-07-18,NIGHT,RECEIVING,22:00:00,07:00:00,9.6,229,994,2026-04-30T04:36:50.726872
SHIFT-000000188,EMP-00196,WH-EAS-01,2026-01-04,NIGHT,ZONE-E,22:00:00,07:00:00,9.4,84,774,2026-04-30T04:36:50.726872
SHIFT-000000189,EMP-00139,WH-NOR-04,2026-01-27,NIGHT,ZONE-E,22:00:00,07:00:00,9.4,308,980,2026-04-30T04:36:50.726872
SHIFT-000000190,EMP-00006,WH-CEN-08,2025-10-30,NIGHT,ZONE-E,22:00:00,06:00:00,8.0,121,480,2026-04-30T04:36:50.726872
SHIFT-000000191,EMP-00169,WH-EAS-06,2025-10-28,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.9,385,476,2026-04-30T04:36:50.726872
SHIFT-000000192,EMP-00127,WH-CEN-08,2025-11-15,AFTERNOON,ZONE-B,14:00:00,21:00:00,7.8,150,417,2026-04-30T04:36:50.726872
SHIFT-000000193,EMP-00065,WH-EAS-02,2025-12-23,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.5,390,944,2026-04-30T04:36:50.726872
SHIFT-000000194,EMP-00012,WH-WES-07,2025-06-30,NIGHT,SHIPPING,22:00:00,06:00:00,8.0,248,915,2026-04-30T04:36:50.726872
SHIFT-000000195,EMP-00138,WH-CEN-08,2025-07-26,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.0,296,710,2026-04-30T04:36:50.726872
SHIFT-000000196,EMP-00122,WH-NOR-04,2025-11-12,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.1,355,1395,2026-04-30T04:36:50.726872
SHIFT-000000197,EMP-00179,WH-EAS-03,2025-09-09,NIGHT,ZONE-C,22:00:00,06:00:00,8.8,174,222,2026-04-30T04:36:50.726872
SHIFT-000000198,EMP-00001,WH-SOU-09,2026-01-20,MORNING,ZONE-B,06:00:00,14:00:00,8.6,202,614,2026-04-30T04:36:50.726872
SHIFT-000000199,EMP-00046,WH-EAS-06,2026-03-16,NIGHT,SHIPPING,22:00:00,07:00:00,9.8,111,723,2026-04-30T04:36:50.726872
SHIFT-000000200,EMP-00109,WH-EAS-03,2025-08-20,MORNING,RECEIVING,06:00:00,15:00:00,9.7,253,343,2026-04-30T04:36:50.726872
SHIFT-000000201,EMP-00081,WH-NOR-04,2026-03-20,NIGHT,ZONE-B,22:00:00,06:00:00,8.9,107,1419,2026-04-30T04:36:50.726872
SHIFT-000000202,EMP-00073,WH-NOR-05,2026-01-31,NIGHT,ZONE-E,22:00:00,05:00:00,7.9,356,1116,2026-04-30T04:36:50.726872
SHIFT-000000203,EMP-00142,WH-EAS-06,2026-03-02,MORNING,ZONE-B,06:00:00,14:00:00,8.1,305,726,2026-04-30T04:36:50.726872
SHIFT-000000204,EMP-00140,WH-EAS-01,2025-12-29,MORNING,ZONE-C,06:00:00,15:00:00,9.6,132,1040,2026-04-30T04:36:50.726872
SHIFT-000000205,EMP-00195,WH-NOR-05,2025-05-18,NIGHT,SHIPPING,22:00:00,07:00:00,9.7,151,1084,2026-04-30T04:36:50.726872
SHIFT-000000206,EMP-00195,WH-NOR-05,2025-05-04,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.3,337,1499,2026-04-30T04:36:50.726872
SHIFT-000000207,EMP-00038,WH-EAS-01,2026-02-02,NIGHT,RECEIVING,22:00:00,07:00:00,9.8,297,632,2026-04-30T04:36:50.726872
SHIFT-000000208,EMP-00067,WH-WES-07,2025-09-01,NIGHT,SHIPPING,22:00:00,07:00:00,9.9,313,259,2026-04-30T04:36:50.726872
SHIFT-000000209,EMP-00051,WH-NOR-05,2025-06-24,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.6,206,164,2026-04-30T04:36:50.726872
SHIFT-000000210,EMP-00075,WH-CEN-08,2025-10-18,NIGHT,ZONE-B,22:00:00,06:00:00,8.8,343,279,2026-04-30T04:36:50.726872
SHIFT-000000211,EMP-00049,WH-WES-07,2025-11-25,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.4,226,846,2026-04-30T04:36:50.726872
SHIFT-000000212,EMP-00137,WH-EAS-06,2026-04-26,NIGHT,SHIPPING,22:00:00,06:00:00,8.2,352,407,2026-04-30T04:36:50.726872
SHIFT-000000213,EMP-00111,WH-EAS-03,2025-05-16,NIGHT,ZONE-C,22:00:00,07:00:00,9.9,305,1104,2026-04-30T04:36:50.726872
SHIFT-000000214,EMP-00021,WH-EAS-06,2025-12-06,MORNING,ZONE-B,06:00:00,15:00:00,9.5,221,1154,2026-04-30T04:36:50.726872
SHIFT-000000215,EMP-00098,WH-SOU-09,2025-05-02,NIGHT,ZONE-D,22:00:00,07:00:00,9.3,359,1215,2026-04-30T04:36:50.726872
SHIFT-000000216,EMP-00051,WH-NOR-05,2026-04-20,MORNING,RECEIVING,06:00:00,13:00:00,7.5,124,951,2026-04-30T04:36:50.726872
SHIFT-000000217,EMP-00045,WH-SOU-09,2026-01-25,NIGHT,ZONE-E,22:00:00,05:00:00,7.8,231,1332,2026-04-30T04:36:50.726872
SHIFT-000000218,EMP-00145,WH-NOR-04,2025-11-14,NIGHT,ZONE-E,22:00:00,05:00:00,7.8,202,771,2026-04-30T04:36:50.726872
SHIFT-000000219,EMP-00090,WH-WES-07,2025-12-02,AFTERNOON,ZONE-D,14:00:00,21:00:00,7.5,304,780,2026-04-30T04:36:50.726872
SHIFT-000000220,EMP-00041,WH-EAS-02,2026-04-08,NIGHT,ZONE-D,22:00:00,06:00:00,8.9,308,957,2026-04-30T04:36:50.726872
SHIFT-000000221,EMP-00150,WH-CEN-08,2025-09-17,NIGHT,ZONE-C,22:00:00,07:00:00,9.3,388,399,2026-04-30T04:36:50.726872
SHIFT-000000222,EMP-00044,WH-WES-07,2026-03-22,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.0,192,1103,2026-04-30T04:36:50.726872
SHIFT-000000223,EMP-00142,WH-CEN-08,2026-01-29,MORNING,ZONE-B,06:00:00,13:00:00,7.7,275,398,2026-04-30T04:36:50.726872
SHIFT-000000224,EMP-00118,WH-CEN-10,2025-08-19,MORNING,ZONE-D,06:00:00,14:00:00,8.2,213,588,2026-04-30T04:36:50.726872
SHIFT-000000225,EMP-00028,WH-EAS-06,2025-11-09,AFTERNOON,ZONE-B,14:00:00,21:00:00,7.7,306,652,2026-04-30T04:36:50.726872
SHIFT-000000226,EMP-00063,WH-EAS-02,2025-08-05,MORNING,ZONE-D,06:00:00,15:00:00,9.8,149,969,2026-04-30T04:36:50.726872
SHIFT-000000227,EMP-00168,WH-EAS-03,2025-05-11,NIGHT,ZONE-B,22:00:00,07:00:00,9.4,380,1103,2026-04-30T04:36:50.726872
SHIFT-000000228,EMP-00103,WH-EAS-03,2025-11-26,NIGHT,ZONE-D,22:00:00,06:00:00,8.3,107,679,2026-04-30T04:36:50.726872
SHIFT-000000229,EMP-00049,WH-CEN-08,2025-05-06,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.2,188,997,2026-04-30T04:36:50.726872
SHIFT-000000230,EMP-00017,WH-CEN-10,2025-10-08,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.9,223,442,2026-04-30T04:36:50.726872
SHIFT-000000231,EMP-00151,WH-CEN-08,2026-01-24,MORNING,ZONE-A,06:00:00,15:00:00,9.9,344,242,2026-04-30T04:36:50.726872
SHIFT-000000232,EMP-00115,WH-EAS-03,2025-08-04,MORNING,RECEIVING,06:00:00,13:00:00,7.8,175,914,2026-04-30T04:36:50.726872
SHIFT-000000233,EMP-00041,WH-EAS-03,2025-10-06,MORNING,ZONE-C,06:00:00,13:00:00,7.6,189,581,2026-04-30T04:36:50.726872
SHIFT-000000234,EMP-00105,WH-CEN-08,2025-11-04,NIGHT,ZONE-B,22:00:00,07:00:00,9.1,70,795,2026-04-30T04:36:50.726872
SHIFT-000000235,EMP-00033,WH-CEN-10,2025-05-25,MORNING,ZONE-B,06:00:00,14:00:00,8.1,345,1317,2026-04-30T04:36:50.726872
SHIFT-000000236,EMP-00091,WH-NOR-04,2025-06-06,MORNING,ZONE-A,06:00:00,13:00:00,7.6,222,1061,2026-04-30T04:36:50.726872
SHIFT-000000237,EMP-00180,WH-CEN-08,2026-01-06,NIGHT,ZONE-D,22:00:00,05:00:00,7.9,378,1172,2026-04-30T04:36:50.726872
SHIFT-000000238,EMP-00194,WH-EAS-01,2026-04-15,NIGHT,ZONE-E,22:00:00,06:00:00,8.8,95,772,2026-04-30T04:36:50.726872
SHIFT-000000239,EMP-00085,WH-EAS-03,2025-08-22,NIGHT,RECEIVING,22:00:00,07:00:00,9.4,208,340,2026-04-30T04:36:50.726872
SHIFT-000000240,EMP-00087,WH-EAS-02,2025-11-05,NIGHT,ZONE-E,22:00:00,07:00:00,9.5,181,101,2026-04-30T04:36:50.726872
SHIFT-000000241,EMP-00088,WH-WES-07,2025-10-21,MORNING,ZONE-A,06:00:00,15:00:00,9.7,150,526,2026-04-30T04:36:50.726872
SHIFT-000000242,EMP-00001,WH-EAS-06,2026-03-27,AFTERNOON,RECEIVING,14:00:00,21:00:00,7.9,97,698,2026-04-30T04:36:50.726872
SHIFT-000000243,EMP-00162,WH-EAS-03,2025-06-29,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.6,209,1424,2026-04-30T04:36:50.726872
SHIFT-000000244,EMP-00077,WH-EAS-06,2025-06-30,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.9,324,640,2026-04-30T04:36:50.726872
SHIFT-000000245,EMP-00009,WH-EAS-03,2025-06-11,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.5,324,355,2026-04-30T04:36:50.726872
SHIFT-000000246,EMP-00134,WH-EAS-06,2026-04-01,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.6,313,743,2026-04-30T04:36:50.726872
SHIFT-000000247,EMP-00048,WH-EAS-01,2025-08-23,NIGHT,ZONE-D,22:00:00,07:00:00,9.4,226,1471,2026-04-30T04:36:50.726872
SHIFT-000000248,EMP-00087,WH-EAS-02,2025-06-24,NIGHT,ZONE-A,22:00:00,06:00:00,8.8,198,460,2026-04-30T04:36:50.726872
SHIFT-000000249,EMP-00138,WH-SOU-09,2025-09-06,NIGHT,ZONE-D,22:00:00,06:00:00,8.0,221,1163,2026-04-30T04:36:50.726872
SHIFT-000000250,EMP-00110,WH-EAS-01,2025-12-10,MORNING,ZONE-A,06:00:00,14:00:00,8.5,344,249,2026-04-30T04:36:50.726872
SHIFT-000000251,EMP-00095,WH-CEN-08,2026-02-11,MORNING,RECEIVING,06:00:00,14:00:00,8.1,244,1153,2026-04-30T04:36:50.726872
SHIFT-000000252,EMP-00153,WH-EAS-01,2025-11-28,MORNING,ZONE-C,06:00:00,15:00:00,9.0,151,262,2026-04-30T04:36:50.726872
SHIFT-000000253,EMP-00146,WH-EAS-06,2025-08-15,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.5,222,1484,2026-04-30T04:36:50.726872
SHIFT-000000254,EMP-00190,WH-WES-07,2026-04-06,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.9,283,1259,2026-04-30T04:36:50.726872
SHIFT-000000255,EMP-00189,WH-EAS-02,2026-04-28,NIGHT,ZONE-C,22:00:00,07:00:00,9.7,385,772,2026-04-30T04:36:50.726872
SHIFT-000000256,EMP-00054,WH-EAS-03,2026-02-15,NIGHT,ZONE-B,22:00:00,07:00:00,9.3,181,1039,2026-04-30T04:36:50.726872
SHIFT-000000257,EMP-00136,WH-WES-07,2025-04-30,NIGHT,ZONE-B,22:00:00,05:00:00,7.6,132,980,2026-04-30T04:36:50.726872
SHIFT-000000258,EMP-00052,WH-EAS-01,2025-09-16,NIGHT,ZONE-A,22:00:00,06:00:00,8.7,56,1116,2026-04-30T04:36:50.726872
SHIFT-000000259,EMP-00143,WH-EAS-03,2025-06-09,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.3,306,1110,2026-04-30T04:36:50.726872
SHIFT-000000260,EMP-00122,WH-NOR-05,2025-09-27,NIGHT,SHIPPING,22:00:00,06:00:00,8.3,57,322,2026-04-30T04:36:50.726872
SHIFT-000000261,EMP-00141,WH-NOR-05,2025-08-24,MORNING,ZONE-E,06:00:00,13:00:00,7.7,51,1203,2026-04-30T04:36:50.726872
SHIFT-000000262,EMP-00085,WH-WES-07,2025-11-02,AFTERNOON,ZONE-E,14:00:00,21:00:00,7.7,372,918,2026-04-30T04:36:50.726872
SHIFT-000000263,EMP-00150,WH-EAS-03,2025-07-18,MORNING,ZONE-E,06:00:00,14:00:00,8.8,169,1123,2026-04-30T04:36:50.726872
SHIFT-000000264,EMP-00112,WH-EAS-02,2025-07-26,NIGHT,ZONE-B,22:00:00,05:00:00,7.9,135,594,2026-04-30T04:36:50.726872
SHIFT-000000265,EMP-00029,WH-EAS-02,2025-11-14,MORNING,ZONE-A,06:00:00,13:00:00,7.8,97,1379,2026-04-30T04:36:50.726872
SHIFT-000000266,EMP-00027,WH-EAS-02,2025-09-15,NIGHT,ZONE-E,22:00:00,05:00:00,7.9,363,1139,2026-04-30T04:36:50.726872
SHIFT-000000267,EMP-00172,WH-CEN-08,2025-11-14,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.3,214,1365,2026-04-30T04:36:50.726872
SHIFT-000000268,EMP-00046,WH-EAS-01,2026-04-11,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.4,68,437,2026-04-30T04:36:50.726872
SHIFT-000000269,EMP-00154,WH-EAS-01,2026-03-04,NIGHT,ZONE-B,22:00:00,07:00:00,9.2,268,696,2026-04-30T04:36:50.726872
SHIFT-000000270,EMP-00007,WH-NOR-04,2025-07-29,NIGHT,SHIPPING,22:00:00,07:00:00,9.0,50,1022,2026-04-30T04:36:50.726872
SHIFT-000000271,EMP-00021,WH-EAS-01,2025-09-10,MORNING,ZONE-A,06:00:00,14:00:00,8.7,322,1133,2026-04-30T04:36:50.726872
SHIFT-000000272,EMP-00143,WH-EAS-03,2026-03-15,MORNING,RECEIVING,06:00:00,13:00:00,7.7,329,548,2026-04-30T04:36:50.726872
SHIFT-000000273,EMP-00132,WH-CEN-08,2025-06-17,MORNING,ZONE-A,06:00:00,15:00:00,9.6,64,488,2026-04-30T04:36:50.726872
SHIFT-000000274,EMP-00019,WH-SOU-09,2025-08-28,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.8,350,1311,2026-04-30T04:36:50.726872
SHIFT-000000275,EMP-00072,WH-NOR-04,2025-12-21,NIGHT,ZONE-B,22:00:00,06:00:00,8.7,308,1062,2026-04-30T04:36:50.726872
SHIFT-000000276,EMP-00013,WH-WES-07,2025-08-01,NIGHT,ZONE-A,22:00:00,07:00:00,9.3,365,1126,2026-04-30T04:36:50.726872
SHIFT-000000277,EMP-00063,WH-EAS-01,2025-06-28,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.5,324,298,2026-04-30T04:36:50.726872
SHIFT-000000278,EMP-00163,WH-EAS-06,2025-08-11,AFTERNOON,ZONE-A,14:00:00,21:00:00,7.9,312,330,2026-04-30T04:36:50.726872
SHIFT-000000279,EMP-00186,WH-CEN-10,2026-04-04,NIGHT,RECEIVING,22:00:00,06:00:00,8.8,281,1479,2026-04-30T04:36:50.726872
SHIFT-000000280,EMP-00157,WH-EAS-06,2025-10-27,MORNING,ZONE-A,06:00:00,15:00:00,9.7,319,989,2026-04-30T04:36:50.726872
SHIFT-000000281,EMP-00083,WH-CEN-08,2026-02-21,AFTERNOON,SHIPPING,14:00:00,21:00:00,7.6,204,671,2026-04-30T04:36:50.726872
SHIFT-000000282,EMP-00057,WH-EAS-06,2025-05-27,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.2,213,1434,2026-04-30T04:36:50.726872
SHIFT-000000283,EMP-00056,WH-EAS-01,2025-05-08,NIGHT,ZONE-B,22:00:00,07:00:00,9.9,365,1263,2026-04-30T04:36:50.726872
SHIFT-000000284,EMP-00137,WH-EAS-06,2026-03-27,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.7,240,938,2026-04-30T04:36:50.726872
SHIFT-000000285,EMP-00070,WH-WES-07,2025-10-12,NIGHT,RECEIVING,22:00:00,05:00:00,7.9,271,567,2026-04-30T04:36:50.726872
SHIFT-000000286,EMP-00024,WH-EAS-01,2026-01-07,AFTERNOON,ZONE-A,14:00:00,21:00:00,7.6,168,118,2026-04-30T04:36:50.726872
SHIFT-000000287,EMP-00064,WH-NOR-05,2025-08-20,MORNING,ZONE-B,06:00:00,15:00:00,9.4,329,975,2026-04-30T04:36:50.726872
SHIFT-000000288,EMP-00062,WH-EAS-02,2025-08-04,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.3,286,1423,2026-04-30T04:36:50.726872
SHIFT-000000289,EMP-00185,WH-NOR-04,2025-12-05,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.6,343,1328,2026-04-30T04:36:50.726872
SHIFT-000000290,EMP-00113,WH-CEN-08,2026-04-08,NIGHT,ZONE-C,22:00:00,07:00:00,9.1,57,640,2026-04-30T04:36:50.726872
SHIFT-000000291,EMP-00090,WH-NOR-05,2025-12-27,NIGHT,ZONE-A,22:00:00,07:00:00,9.1,235,1106,2026-04-30T04:36:50.726872
SHIFT-000000292,EMP-00048,WH-EAS-03,2025-06-19,MORNING,ZONE-B,06:00:00,15:00:00,9.8,64,1414,2026-04-30T04:36:50.726872
SHIFT-000000293,EMP-00007,WH-CEN-08,2026-01-24,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.0,337,898,2026-04-30T04:36:50.726872
SHIFT-000000294,EMP-00136,WH-EAS-06,2025-06-30,MORNING,ZONE-C,06:00:00,15:00:00,9.0,303,602,2026-04-30T04:36:50.726872
SHIFT-000000295,EMP-00144,WH-NOR-04,2025-11-24,NIGHT,ZONE-C,22:00:00,07:00:00,9.9,123,187,2026-04-30T04:36:50.726872
SHIFT-000000296,EMP-00069,WH-NOR-04,2025-11-23,NIGHT,SHIPPING,22:00:00,07:00:00,9.5,254,635,2026-04-30T04:36:50.726872
SHIFT-000000297,EMP-00026,WH-NOR-04,2025-12-30,MORNING,SHIPPING,06:00:00,14:00:00,8.0,373,840,2026-04-30T04:36:50.726872
SHIFT-000000298,EMP-00189,WH-EAS-03,2025-08-03,NIGHT,ZONE-C,22:00:00,07:00:00,9.3,223,1464,2026-04-30T04:36:50.726872
SHIFT-000000299,EMP-00115,WH-NOR-04,2026-01-01,MORNING,ZONE-A,06:00:00,14:00:00,8.4,228,1376,2026-04-30T04:36:50.726872
SHIFT-000000300,EMP-00182,WH-EAS-02,2026-01-15,NIGHT,ZONE-D,22:00:00,05:00:00,7.7,86,918,2026-04-30T04:36:50.726872
SHIFT-000000301,EMP-00140,WH-EAS-06,2026-04-02,MORNING,ZONE-A,06:00:00,13:00:00,7.5,265,866,2026-04-30T04:36:50.726872
SHIFT-000000302,EMP-00120,WH-EAS-06,2026-02-19,NIGHT,ZONE-D,22:00:00,07:00:00,9.8,239,427,2026-04-30T04:36:50.726872
SHIFT-000000303,EMP-00162,WH-EAS-02,2026-01-30,NIGHT,ZONE-A,22:00:00,07:00:00,9.3,365,894,2026-04-30T04:36:50.726872
SHIFT-000000304,EMP-00126,WH-NOR-05,2026-01-04,MORNING,ZONE-C,06:00:00,14:00:00,8.8,363,187,2026-04-30T04:36:50.726872
SHIFT-000000305,EMP-00070,WH-SOU-09,2026-01-16,MORNING,ZONE-A,06:00:00,15:00:00,9.3,211,202,2026-04-30T04:36:50.726872
SHIFT-000000306,EMP-00103,WH-WES-07,2025-11-15,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.0,391,932,2026-04-30T04:36:50.726872
SHIFT-000000307,EMP-00132,WH-WES-07,2025-06-03,NIGHT,ZONE-D,22:00:00,05:00:00,7.5,172,462,2026-04-30T04:36:50.726872
SHIFT-000000308,EMP-00189,WH-EAS-03,2026-04-15,MORNING,ZONE-C,06:00:00,14:00:00,8.1,54,150,2026-04-30T04:36:50.726872
SHIFT-000000309,EMP-00032,WH-EAS-02,2025-08-11,NIGHT,ZONE-A,22:00:00,07:00:00,9.8,274,1156,2026-04-30T04:36:50.726872
SHIFT-000000310,EMP-00155,WH-SOU-09,2025-08-11,NIGHT,RECEIVING,22:00:00,05:00:00,7.6,388,998,2026-04-30T04:36:50.726872
SHIFT-000000311,EMP-00193,WH-NOR-05,2025-07-23,MORNING,ZONE-E,06:00:00,15:00:00,9.9,274,1470,2026-04-30T04:36:50.726872
SHIFT-000000312,EMP-00135,WH-EAS-03,2025-10-29,MORNING,ZONE-D,06:00:00,14:00:00,8.5,288,698,2026-04-30T04:36:50.726872
SHIFT-000000313,EMP-00061,WH-EAS-02,2025-07-22,NIGHT,RECEIVING,22:00:00,07:00:00,9.6,385,907,2026-04-30T04:36:50.726872
SHIFT-000000314,EMP-00157,WH-WES-07,2025-11-22,MORNING,ZONE-E,06:00:00,15:00:00,9.1,344,862,2026-04-30T04:36:50.726872
SHIFT-000000315,EMP-00113,WH-CEN-10,2026-01-15,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.5,204,1229,2026-04-30T04:36:50.726872
SHIFT-000000316,EMP-00146,WH-EAS-02,2025-05-12,MORNING,ZONE-C,06:00:00,15:00:00,9.0,206,657,2026-04-30T04:36:50.726872
SHIFT-000000317,EMP-00087,WH-SOU-09,2025-08-16,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.9,229,1395,2026-04-30T04:36:50.726872
SHIFT-000000318,EMP-00024,WH-EAS-01,2026-02-19,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.0,244,1274,2026-04-30T04:36:50.726872
SHIFT-000000319,EMP-00053,WH-NOR-04,2026-02-08,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.8,276,899,2026-04-30T04:36:50.726872
SHIFT-000000320,EMP-00100,WH-EAS-03,2025-08-12,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.9,165,1496,2026-04-30T04:36:50.726872
SHIFT-000000321,EMP-00017,WH-EAS-02,2025-07-08,MORNING,ZONE-C,06:00:00,15:00:00,9.6,269,1293,2026-04-30T04:36:50.726872
SHIFT-000000322,EMP-00121,WH-EAS-03,2025-06-28,NIGHT,ZONE-E,22:00:00,07:00:00,9.9,321,1064,2026-04-30T04:36:50.726872
SHIFT-000000323,EMP-00116,WH-CEN-08,2025-07-06,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.3,175,1251,2026-04-30T04:36:50.726872
SHIFT-000000324,EMP-00026,WH-NOR-04,2026-04-09,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.6,249,1042,2026-04-30T04:36:50.726872
SHIFT-000000325,EMP-00076,WH-SOU-09,2025-10-27,NIGHT,ZONE-E,22:00:00,06:00:00,8.4,98,343,2026-04-30T04:36:50.726872
SHIFT-000000326,EMP-00082,WH-SOU-09,2025-11-17,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.4,338,604,2026-04-30T04:36:50.726872
SHIFT-000000327,EMP-00045,WH-NOR-04,2026-01-08,NIGHT,ZONE-E,22:00:00,06:00:00,8.3,197,813,2026-04-30T04:36:50.726872
SHIFT-000000328,EMP-00027,WH-WES-07,2025-05-14,NIGHT,RECEIVING,22:00:00,07:00:00,9.6,86,1180,2026-04-30T04:36:50.726872
SHIFT-000000329,EMP-00099,WH-WES-07,2025-08-30,NIGHT,ZONE-C,22:00:00,07:00:00,9.8,62,731,2026-04-30T04:36:50.726872
SHIFT-000000330,EMP-00182,WH-CEN-10,2025-09-14,NIGHT,ZONE-E,22:00:00,06:00:00,8.7,283,512,2026-04-30T04:36:50.726872
SHIFT-000000331,EMP-00067,WH-EAS-01,2025-07-23,NIGHT,ZONE-E,22:00:00,07:00:00,9.4,69,1080,2026-04-30T04:36:50.726872
SHIFT-000000332,EMP-00047,WH-EAS-03,2026-01-19,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.7,302,1095,2026-04-30T04:36:50.726872
SHIFT-000000333,EMP-00120,WH-CEN-10,2025-11-04,MORNING,ZONE-B,06:00:00,13:00:00,7.6,393,503,2026-04-30T04:36:50.726872
SHIFT-000000334,EMP-00117,WH-EAS-02,2025-08-08,NIGHT,ZONE-D,22:00:00,07:00:00,9.5,127,1361,2026-04-30T04:36:50.726872
SHIFT-000000335,EMP-00034,WH-EAS-02,2026-02-16,AFTERNOON,ZONE-D,14:00:00,21:00:00,7.7,109,696,2026-04-30T04:36:50.726872
