event_id,device_id,device_type,warehouse_id,zone,location_id,event_timestamp,speed_mph,battery_pct,temperature_f,carrying_sku,carrying_qty,event_type,_ingested_at
2c68dd52-3a0b-4dfe-b560-ee0fabb84f93,DEV-AS-01-007,dock_door,WH-EAS-01,ZONE-C,LOC-AS-01-M20-05,2026-02-09T09:38:56,0.0,51,65.9,SKU-00831,3,picking,2026-04-30T04:36:50.726872
dae0f939-31bb-46ae-a8f0-09183d73e061,DEV-AS-06-016,forklift,WH-EAS-06,ZONE-B,LOC-AS-06-O13-03,2026-03-16T13:27:15,1.4,90,35.9,,0,charging,2026-04-30T04:36:50.726872
0297905c-ea2a-42bb-a604-e16d0c35a4b4,DEV-AS-02-000,temp_sensor,WH-EAS-02,RECEIVING,LOC-AS-02-D22-07,2026-02-11T10:52:37,0.0,94,77.5,SKU-00163,23,putaway,2026-04-30T04:36:50.726872
d38dc39d-1362-4e47-915c-83f495041770,DEV-EN-10-011,forklift,WH-CEN-10,ZONE-D,LOC-EN-10-A28-02,2026-04-17T16:47:31,0.5,43,32.2,,0,charging,2026-04-30T04:36:50.726872
20618992-d074-4324-9ca7-274f80c6ef69,DEV-AS-06-008,forklift,WH-EAS-06,ZONE-B,LOC-AS-06-K13-05,2026-03-07T22:54:36,3.3,28,55.0,SKU-00337,42,putaway,2026-04-30T04:36:50.726872
1e7c240d-e5f1-4d6d-adad-d4a1a8c477b9,DEV-ES-07-004,pallet_jack,WH-WES-07,ZONE-E,LOC-ES-07-B23-01,2026-02-13T11:55:09,0.0,53,71.5,,0,receiving,2026-04-30T04:36:50.726872
9238fb20-d36f-42c0-95af-b8a88a6afd43,DEV-AS-02-007,temp_sensor,WH-EAS-02,RECEIVING,LOC-AS-02-M27-04,2026-04-01T06:00:15,0.0,40,33.8,,0,receiving,2026-04-30T04:36:50.726872
2b6720c0-69ce-449b-9f6a-ee46efe60fd8,DEV-AS-03-005,pallet_jack,WH-EAS-03,ZONE-A,LOC-AS-03-A18-07,2026-02-05T06:45:42,0.0,70,76.9,,0,moving,2026-04-30T04:36:50.726872
470937fc-672a-45f2-a838-b36dadad76ba,DEV-OR-04-006,pallet_jack,WH-NOR-04,SHIPPING,LOC-OR-04-H16-01,2026-04-09T05:56:09,0.0,18,35.5,,0,moving,2026-04-30T04:36:50.726872
c081bd97-6787-4060-9cb3-3c2686cd218e,DEV-AS-06-004,temp_sensor,WH-EAS-06,ZONE-B,LOC-AS-06-L25-01,2026-03-15T03:19:06,0.0,60,60.1,,0,moving,2026-04-30T04:36:50.726872
e4e994e4-73fa-4c75-bf93-111734f15d52,DEV-AS-01-010,forklift,WH-EAS-01,RECEIVING,LOC-AS-01-E24-01,2026-02-06T06:27:36,2.8,79,39.5,SKU-00240,49,picking,2026-04-30T04:36:50.726872
13239736-cfd0-4db9-b750-8ce117071a0f,DEV-OR-04-001,forklift,WH-NOR-04,ZONE-D,LOC-OR-04-O09-08,2026-02-10T14:17:18,1.5,79,71.5,,0,charging,2026-04-30T04:36:50.726872
fcf7da9f-6a42-4401-bcca-30d8a44c50e3,DEV-EN-08-015,conveyor_sensor,WH-CEN-08,ZONE-E,LOC-EN-08-F16-02,2026-02-07T04:56:26,0.0,49,58.6,SKU-00658,29,putaway,2026-04-30T04:36:50.726872
3051a79d-83f9-4d32-af4b-976b2dddb711,DEV-EN-08-004,conveyor_sensor,WH-CEN-08,SHIPPING,LOC-EN-08-K12-01,2026-03-19T10:55:42,0.0,17,63.4,SKU-00689,3,putaway,2026-04-30T04:36:50.726872
796d5729-d619-43a4-bd3f-4c784bf319f5,DEV-OR-05-011,pallet_jack,WH-NOR-05,ZONE-B,LOC-OR-05-F24-04,2026-03-31T21:09:36,0.0,92,35.7,SKU-00486,31,putaway,2026-04-30T04:36:50.726872
5183fe25-50b9-481b-831e-c5b00acb84d2,DEV-AS-01-017,pallet_jack,WH-EAS-01,ZONE-E,LOC-AS-01-J23-04,2026-03-30T23:22:57,0.0,11,47.2,,0,shipping,2026-04-30T04:36:50.726872
69ac55bb-d38b-402d-983e-06d5af2ed897,DEV-OR-05-005,dock_door,WH-NOR-05,ZONE-C,LOC-OR-05-O21-03,2026-04-27T11:36:10,0.0,89,35.7,SKU-00532,48,putaway,2026-04-30T04:36:50.726872
92d455ff-6c22-4ee7-9b86-bd4559c797d2,DEV-AS-06-009,conveyor_sensor,WH-EAS-06,ZONE-C,LOC-AS-06-J16-02,2026-04-16T23:35:26,0.0,11,33.3,,0,idle,2026-04-30T04:36:50.726872
b755045b-40bd-4c38-9de6-8d293eaea6c7,DEV-AS-01-014,conveyor_sensor,WH-EAS-01,ZONE-E,LOC-AS-01-N09-07,2026-02-08T23:56:41,0.0,11,68.7,SKU-00342,31,putaway,2026-04-30T04:36:50.726872
e41e707b-900f-4dc9-88bb-b3338e5181a7,DEV-EN-10-012,forklift,WH-CEN-10,ZONE-A,LOC-EN-10-C21-05,2026-03-02T17:02:11,4.8,94,63.0,,0,idle,2026-04-30T04:36:50.726872
7f81ff01-1093-4937-85e8-48705c66ab63,DEV-ES-07-006,pallet_jack,WH-WES-07,ZONE-A,LOC-ES-07-P22-02,2026-03-28T03:56:39,0.0,63,36.3,,0,moving,2026-04-30T04:36:50.726872
9459b5d2-44dc-4760-bb83-288e88e983ca,DEV-EN-08-000,temp_sensor,WH-CEN-08,ZONE-C,LOC-EN-08-G04-01,2026-04-28T08:58:05,0.0,98,75.1,,0,moving,2026-04-30T04:36:50.726872
3594e4eb-b0d6-4ba7-b582-73d6fb054f4e,DEV-OR-04-009,forklift,WH-NOR-04,ZONE-D,LOC-OR-04-I19-01,2026-04-09T08:47:14,1.9,55,51.6,,0,idle,2026-04-30T04:36:50.726872
1d75d32f-af7b-46ee-8d39-6b1d8b3dd7ff,DEV-OR-05-004,temp_sensor,WH-NOR-05,ZONE-C,LOC-OR-05-C06-01,2026-03-10T00:36:59,0.0,59,41.3,SKU-00074,29,picking,2026-04-30T04:36:50.726872
a5fc8ad1-d6f4-4bb4-a180-dafe693f9f71,DEV-AS-06-004,temp_sensor,WH-EAS-06,ZONE-B,LOC-AS-06-D26-07,2026-04-09T05:31:35,0.0,64,50.7,,0,shipping,2026-04-30T04:36:50.726872
2cef1bd1-a072-404b-adcb-1bd437549466,DEV-ES-07-000,dock_door,WH-WES-07,RECEIVING,LOC-ES-07-D01-02,2026-02-11T09:00:10,0.0,63,43.8,,0,receiving,2026-04-30T04:36:50.726872
e3c1ddfc-44a1-4f59-9e5e-9f423ebae14a,DEV-AS-06-016,forklift,WH-EAS-06,ZONE-D,LOC-AS-06-H23-04,2026-02-21T19:22:13,3.9,38,70.4,,0,receiving,2026-04-30T04:36:50.726872
e072be99-f76a-46d9-90f5-63a3f052e5a2,DEV-OU-09-003,forklift,WH-SOU-09,ZONE-E,LOC-OU-09-O05-01,2026-04-04T20:32:09,4.2,19,44.9,,0,idle,2026-04-30T04:36:50.726872
398a51c5-a111-47eb-97a1-3cfb6cd12d2b,DEV-AS-03-000,temp_sensor,WH-EAS-03,ZONE-B,LOC-AS-03-K12-08,2026-04-26T23:09:46,0.0,100,35.3,,0,charging,2026-04-30T04:36:50.726872
3be1196d-d0d6-4e0c-a39c-4a815514221f,DEV-OR-05-000,forklift,WH-NOR-05,RECEIVING,LOC-OR-05-P13-05,2026-03-30T16:16:00,7.6,76,34.6,,0,charging,2026-04-30T04:36:50.726872
32be7b25-9f47-447e-9d7d-79d3cfb2fe4a,DEV-OR-05-009,pallet_jack,WH-NOR-05,RECEIVING,LOC-OR-05-B17-04,2026-04-11T01:49:04,0.0,12,41.8,,0,charging,2026-04-30T04:36:50.726872
735f048e-0015-4e1f-8756-98a81912dcb2,DEV-OR-04-005,temp_sensor,WH-NOR-04,ZONE-B,LOC-OR-04-A13-01,2026-03-07T09:43:20,0.0,37,33.4,,0,idle,2026-04-30T04:36:50.726872
281a0f1b-64b5-49be-a0bb-334256ed35a7,DEV-AS-01-013,temp_sensor,WH-EAS-01,SHIPPING,LOC-AS-01-B28-02,2026-02-28T12:53:57,0.0,33,72.5,,0,charging,2026-04-30T04:36:50.726872
05d696b9-9d2d-4258-b4df-5f7bedcf4288,DEV-AS-06-003,temp_sensor,WH-EAS-06,RECEIVING,LOC-AS-06-I28-03,2026-04-15T22:09:11,0.0,43,44.5,,0,moving,2026-04-30T04:36:50.726872
16e801f8-bf05-4599-8cef-5c5f673b6ca4,DEV-AS-06-009,conveyor_sensor,WH-EAS-06,SHIPPING,LOC-AS-06-H27-07,2026-03-14T13:47:17,0.0,53,70.2,,0,idle,2026-04-30T04:36:50.726872
7c73f7ea-1859-43ed-94ed-447ed6207e89,DEV-OR-04-005,temp_sensor,WH-NOR-04,ZONE-B,LOC-OR-04-E04-08,2026-04-27T12:47:24,0.0,100,57.2,,0,idle,2026-04-30T04:36:50.726872
82556ade-c48c-4084-afc3-356c0e5b3f38,DEV-AS-02-002,forklift,WH-EAS-02,SHIPPING,LOC-AS-02-K12-05,2026-01-31T17:36:52,0.8,47,79.5,,0,charging,2026-04-30T04:36:50.726872
3d9ff78a-c241-4cd0-a186-2d8a4faa84ac,DEV-AS-01-007,dock_door,WH-EAS-01,SHIPPING,LOC-AS-01-K14-03,2026-04-17T19:48:31,0.0,32,44.9,,0,idle,2026-04-30T04:36:50.726872
52c759f4-d93b-46c3-aa4b-55dd708e58b3,DEV-AS-06-007,temp_sensor,WH-EAS-06,SHIPPING,LOC-AS-06-L27-05,2026-02-03T00:29:11,0.0,72,61.8,,0,moving,2026-04-30T04:36:50.726872
975b3d97-69b1-4078-be64-a0617cd97bfa,DEV-OR-04-002,forklift,WH-NOR-04,ZONE-B,LOC-OR-04-D27-01,2026-02-06T04:55:46,3.4,79,79.3,SKU-00618,49,putaway,2026-04-30T04:36:50.726872
793d95e6-1b29-4bf9-9e49-90c9b4ca3bae,DEV-OR-05-011,pallet_jack,WH-NOR-05,ZONE-C,LOC-OR-05-P15-05,2026-04-21T15:38:39,0.0,30,64.1,,0,receiving,2026-04-30T04:36:50.726872
a694dd79-8e20-4097-bf0b-a98fd719d022,DEV-AS-01-007,dock_door,WH-EAS-01,ZONE-D,LOC-AS-01-F26-01,2026-04-04T21:16:04,0.0,49,78.9,SKU-00495,27,picking,2026-04-30T04:36:50.726872
44402878-d4ca-45a8-9499-13d8305b1b76,DEV-OR-04-013,dock_door,WH-NOR-04,ZONE-B,LOC-OR-04-C23-03,2026-04-27T10:03:48,0.0,12,47.6,,0,charging,2026-04-30T04:36:50.726872
b1eb55ab-2a25-47ca-ac31-88753131ea5e,DEV-OR-05-007,pallet_jack,WH-NOR-05,RECEIVING,LOC-OR-05-M30-03,2026-03-14T21:53:21,0.0,15,36.9,,0,idle,2026-04-30T04:36:50.726872
773b4e9c-cb85-4a42-a51e-b8c563c0268c,DEV-OU-09-005,conveyor_sensor,WH-SOU-09,SHIPPING,LOC-OU-09-D03-08,2026-03-23T16:54:58,0.0,84,47.2,SKU-00099,30,putaway,2026-04-30T04:36:50.726872
769841ca-2695-4f66-acca-98f5fb3ab8cd,DEV-EN-10-014,temp_sensor,WH-CEN-10,ZONE-E,LOC-EN-10-F27-05,2026-03-07T00:24:11,0.0,89,47.4,SKU-00120,3,picking,2026-04-30T04:36:50.726872
9580d744-cd84-4642-803b-c53c3aee463c,DEV-EN-10-003,temp_sensor,WH-CEN-10,RECEIVING,LOC-EN-10-M03-02,2026-04-25T12:54:07,0.0,75,37.4,,0,moving,2026-04-30T04:36:50.726872
d1df47c7-53ed-4185-977d-3869d5194b90,DEV-ES-07-001,temp_sensor,WH-WES-07,RECEIVING,LOC-ES-07-P07-01,2026-04-15T20:23:10,0.0,40,51.8,SKU-00497,14,picking,2026-04-30T04:36:50.726872
3f5e7ec7-4f2d-4f31-b690-259677e2a4b0,DEV-AS-01-012,dock_door,WH-EAS-01,ZONE-C,LOC-AS-01-K30-05,2026-04-09T03:10:08,0.0,23,46.2,SKU-00366,45,putaway,2026-04-30T04:36:50.726872
71f54455-28b3-4cec-b14c-c3ea53b21f18,DEV-EN-10-004,conveyor_sensor,WH-CEN-10,ZONE-C,LOC-EN-10-K02-03,2026-03-30T07:13:26,0.0,90,79.5,,0,receiving,2026-04-30T04:36:50.726872
9e5bc8a0-c9fe-4fd0-aff0-c868147ec736,DEV-ES-07-003,pallet_jack,WH-WES-07,ZONE-E,LOC-ES-07-B09-03,2026-03-09T16:04:23,0.0,31,38.7,,0,idle,2026-04-30T04:36:50.726872
c81b4395-cdc8-4e8d-a18b-9906945872be,DEV-AS-03-007,conveyor_sensor,WH-EAS-03,RECEIVING,LOC-AS-03-H11-08,2026-04-01T08:04:30,0.0,41,59.5,,0,receiving,2026-04-30T04:36:50.726872
a0c562a8-a29a-4c7e-98ad-0cd45bf00fb0,DEV-EN-08-011,dock_door,WH-CEN-08,SHIPPING,LOC-EN-08-H23-04,2026-03-31T02:30:44,0.0,33,44.0,,0,charging,2026-04-30T04:36:50.726872
d0d8f496-020d-4037-98d4-5028259d60b0,DEV-EN-08-011,dock_door,WH-CEN-08,ZONE-A,LOC-EN-08-A04-02,2026-02-03T00:36:31,0.0,81,56.2,SKU-00721,6,picking,2026-04-30T04:36:50.726872
1c9c0605-6c4a-4a3f-b5e6-cfcba82f4c04,DEV-OR-04-006,pallet_jack,WH-NOR-04,ZONE-E,LOC-OR-04-K17-06,2026-02-27T10:30:21,0.0,26,71.8,,0,charging,2026-04-30T04:36:50.726872
8bf25441-306a-4e04-9168-be1ff1395969,DEV-AS-02-005,temp_sensor,WH-EAS-02,ZONE-A,LOC-AS-02-G20-01,2026-04-28T21:57:03,0.0,57,73.3,SKU-00319,3,picking,2026-04-30T04:36:50.726872
091da57b-5d4e-43bb-a055-bafb0fc716c4,DEV-AS-03-007,conveyor_sensor,WH-EAS-03,ZONE-D,LOC-AS-03-D12-02,2026-03-16T20:31:44,0.0,86,61.7,SKU-00984,36,picking,2026-04-30T04:36:50.726872
d85e324c-67eb-4661-8ed0-1aec9392c743,DEV-OR-05-001,dock_door,WH-NOR-05,ZONE-A,LOC-OR-05-P07-04,2026-03-23T23:17:21,0.0,71,60.7,,0,charging,2026-04-30T04:36:50.726872
1654052e-22d9-4184-ae81-105ec49de6e6,DEV-AS-01-009,dock_door,WH-EAS-01,ZONE-D,LOC-AS-01-D06-08,2026-02-15T04:33:30,0.0,76,51.7,,0,charging,2026-04-30T04:36:50.726872
a50b7d18-4625-4a06-8512-af20f91c2df2,DEV-AS-06-010,temp_sensor,WH-EAS-06,RECEIVING,LOC-AS-06-H02-08,2026-02-13T09:04:13,0.0,82,71.5,,0,receiving,2026-04-30T04:36:50.726872
ee2a5c46-5c3a-41f0-9c11-5126dbedf55c,DEV-AS-01-013,temp_sensor,WH-EAS-01,ZONE-B,LOC-AS-01-J01-06,2026-03-22T19:25:24,0.0,27,34.3,SKU-00488,40,putaway,2026-04-30T04:36:50.726872
04723a3b-1c66-4430-8d72-e727749bb851,DEV-EN-10-001,forklift,WH-CEN-10,ZONE-A,LOC-EN-10-H05-06,2026-02-09T12:36:55,0.9,19,34.1,SKU-00493,2,picking,2026-04-30T04:36:50.726872
097c6a3d-0c24-43ab-9b84-5bf1f5e4095d,DEV-EN-10-011,forklift,WH-CEN-10,RECEIVING,LOC-EN-10-H24-03,2026-03-04T18:08:16,2.2,40,40.6,SKU-00138,39,putaway,2026-04-30T04:36:50.726872
ddea160a-787b-4454-b484-8b42a3e26bcb,DEV-EN-08-003,forklift,WH-CEN-08,ZONE-C,LOC-EN-08-B02-04,2026-04-17T23:47:00,5.4,85,69.2,,0,moving,2026-04-30T04:36:50.726872
056acd01-46eb-4c14-81a8-5e67e637dc8b,DEV-AS-01-010,forklift,WH-EAS-01,ZONE-E,LOC-AS-01-L08-01,2026-03-16T11:15:22,5.9,37,40.9,,0,idle,2026-04-30T04:36:50.726872
4f6efd72-b27b-4f7e-8ca4-7ab3c3d7d98a,DEV-AS-06-008,forklift,WH-EAS-06,ZONE-E,LOC-AS-06-M27-07,2026-04-05T12:33:57,5.1,73,47.7,SKU-00689,8,putaway,2026-04-30T04:36:50.726872
b4b0097a-eb57-4b65-83b9-d75a2f999cff,DEV-AS-01-005,pallet_jack,WH-EAS-01,ZONE-B,LOC-AS-01-I02-05,2026-02-16T22:50:36,0.0,62,74.6,,0,receiving,2026-04-30T04:36:50.726872
59fdd8a0-6889-4ea9-a1d3-e8baa4264e7b,DEV-EN-08-001,temp_sensor,WH-CEN-08,ZONE-E,LOC-EN-08-K02-04,2026-04-06T19:14:55,0.0,48,69.9,,0,charging,2026-04-30T04:36:50.726872
9c07464e-af17-4292-98ac-ca51d44d106c,DEV-EN-08-013,temp_sensor,WH-CEN-08,ZONE-E,LOC-EN-08-L02-05,2026-04-22T07:39:33,0.0,46,52.1,,0,idle,2026-04-30T04:36:50.726872
bd51b9c4-0e9c-42fc-9672-a34c58bf8ef5,DEV-AS-01-007,dock_door,WH-EAS-01,SHIPPING,LOC-AS-01-F26-05,2026-03-18T02:24:21,0.0,92,49.8,,0,moving,2026-04-30T04:36:50.726872
8eaf8e37-7365-4740-a216-6816d26e9696,DEV-OU-09-003,forklift,WH-SOU-09,ZONE-E,LOC-OU-09-H13-01,2026-02-06T16:26:25,0.1,61,56.5,SKU-00479,4,putaway,2026-04-30T04:36:50.726872
57ab6fbb-3538-4cb2-a4ae-b8f4c344eb4c,DEV-AS-06-013,dock_door,WH-EAS-06,RECEIVING,LOC-AS-06-D20-07,2026-02-13T00:00:10,0.0,16,79.1,,0,idle,2026-04-30T04:36:50.726872
b1b3e715-c5aa-4302-b207-7d12ed77a9ea,DEV-AS-03-001,temp_sensor,WH-EAS-03,ZONE-A,LOC-AS-03-H07-05,2026-02-24T15:22:54,0.0,37,79.5,,0,charging,2026-04-30T04:36:50.726872
4332ee15-c176-4cac-8cad-29bab32bc309,DEV-EN-10-003,temp_sensor,WH-CEN-10,ZONE-C,LOC-EN-10-L01-06,2026-02-24T07:25:36,0.0,66,45.9,,0,idle,2026-04-30T04:36:50.726872
3f8d8d0d-bfa5-4fb4-b492-42b0450992a9,DEV-AS-01-016,dock_door,WH-EAS-01,ZONE-A,LOC-AS-01-L19-02,2026-03-31T00:01:09,0.0,69,57.7,,0,moving,2026-04-30T04:36:50.726872
a7cafe42-7676-4d5b-a9c7-4338fa1dc068,DEV-EN-08-009,dock_door,WH-CEN-08,ZONE-E,LOC-EN-08-C17-01,2026-04-18T12:03:25,0.0,57,49.3,SKU-00257,14,picking,2026-04-30T04:36:50.726872
7970f274-cfc2-4dc5-8169-e8ade7871023,DEV-AS-01-012,dock_door,WH-EAS-01,RECEIVING,LOC-AS-01-H18-03,2026-04-05T20:08:43,0.0,79,46.9,,0,receiving,2026-04-30T04:36:50.726872
269f0e2d-0577-44c0-8c0d-48cb7327b68c,DEV-OU-09-001,temp_sensor,WH-SOU-09,ZONE-A,LOC-OU-09-L13-03,2026-02-28T16:48:50,0.0,85,72.4,SKU-00755,7,putaway,2026-04-30T04:36:50.726872
828b81f6-4cca-4fb9-a269-bcd507571f48,DEV-EN-10-001,forklift,WH-CEN-10,ZONE-E,LOC-EN-10-C17-05,2026-03-24T14:01:11,0.3,87,65.2,SKU-00237,8,picking,2026-04-30T04:36:50.726872
b6d18c8c-f5cf-463d-9ef0-05f619ca5f28,DEV-AS-01-008,dock_door,WH-EAS-01,ZONE-B,LOC-AS-01-M20-05,2026-02-01T14:20:55,0.0,65,69.1,,0,charging,2026-04-30T04:36:50.726872
40ae61dc-1a76-4f62-8530-28280f4f3abd,DEV-AS-06-010,temp_sensor,WH-EAS-06,ZONE-C,LOC-AS-06-O05-05,2026-03-30T10:57:21,0.0,91,58.9,,0,charging,2026-04-30T04:36:50.726872
589ec16b-76b2-4360-ba1b-8e3ca3e30781,DEV-AS-01-016,dock_door,WH-EAS-01,ZONE-D,LOC-AS-01-M21-04,2026-02-24T17:46:24,0.0,97,44.5,SKU-00703,46,picking,2026-04-30T04:36:50.726872
246ae807-8c7c-49e6-bdc2-d9a4e75c1a74,DEV-ES-07-004,pallet_jack,WH-WES-07,ZONE-B,LOC-ES-07-N19-06,2026-02-12T06:18:57,0.0,14,46.0,,0,shipping,2026-04-30T04:36:50.726872
441df267-7f32-4c90-bd3e-185c81f96397,DEV-EN-08-006,dock_door,WH-CEN-08,ZONE-B,LOC-EN-08-K23-03,2026-03-02T02:07:34,0.0,64,60.4,SKU-00149,30,picking,2026-04-30T04:36:50.726872
11e9662f-6dc7-47ac-b9a5-a1a6bda5b0d3,DEV-AS-03-008,temp_sensor,WH-EAS-03,ZONE-B,LOC-AS-03-H02-04,2026-03-20T14:41:36,0.0,52,54.9,SKU-00232,50,putaway,2026-04-30T04:36:50.726872
1e6d539a-774d-4377-a23f-e38fc2555729,DEV-OU-09-007,conveyor_sensor,WH-SOU-09,RECEIVING,LOC-OU-09-F09-02,2026-03-11T18:42:06,0.0,93,45.8,SKU-00647,29,putaway,2026-04-30T04:36:50.726872
ca3cfd87-dc3a-4dc9-a4aa-a981e90dda32,DEV-AS-06-004,temp_sensor,WH-EAS-06,ZONE-D,LOC-AS-06-H23-04,2026-03-05T04:00:57,0.0,15,72.0,SKU-00602,27,picking,2026-04-30T04:36:50.726872
f3fcddff-6b14-4038-bbba-7f1506d47be4,DEV-OR-05-011,pallet_jack,WH-NOR-05,SHIPPING,LOC-OR-05-E19-01,2026-03-23T11:17:37,0.0,20,68.3,,0,charging,2026-04-30T04:36:50.726872
f383c2de-6586-4703-a50f-32a6c760f3e6,DEV-EN-10-010,dock_door,WH-CEN-10,RECEIVING,LOC-EN-10-F18-07,2026-03-13T04:54:20,0.0,78,47.8,,0,idle,2026-04-30T04:36:50.726872
f96f834b-e01a-4f45-9679-0f37d07a0cb8,DEV-AS-01-015,conveyor_sensor,WH-EAS-01,ZONE-B,LOC-AS-01-J09-04,2026-01-31T18:51:52,0.0,25,59.4,,0,moving,2026-04-30T04:36:50.726872
e85366e7-02cd-4fd1-ae9e-210232edb557,DEV-AS-01-002,forklift,WH-EAS-01,ZONE-E,LOC-AS-01-P22-05,2026-02-17T10:03:31,4.1,42,63.9,,0,idle,2026-04-30T04:36:50.726872
e7bb9c2a-45ca-4360-84f1-9cca056e92da,DEV-EN-08-012,temp_sensor,WH-CEN-08,RECEIVING,LOC-EN-08-G14-02,2026-04-02T07:27:06,0.0,60,44.8,,0,idle,2026-04-30T04:36:50.726872
14c0b53b-1043-443e-9db6-5846a47b1d03,DEV-AS-01-014,conveyor_sensor,WH-EAS-01,ZONE-E,LOC-AS-01-G11-04,2026-02-22T04:10:14,0.0,82,42.0,,0,shipping,2026-04-30T04:36:50.726872
c22ec347-b067-4fb2-8d86-eb3165f42135,DEV-EN-10-016,conveyor_sensor,WH-CEN-10,ZONE-A,LOC-EN-10-B27-01,2026-02-06T23:09:59,0.0,12,48.0,,0,idle,2026-04-30T04:36:50.726872
55734c5a-084a-4227-83c1-5a5cf904d42d,DEV-OR-04-009,forklift,WH-NOR-04,ZONE-E,LOC-OR-04-C23-03,2026-04-09T00:34:15,3.5,93,67.1,,0,idle,2026-04-30T04:36:50.726872
6fb98978-d5ea-4b95-9c2a-0e97fa0f20ec,DEV-AS-03-008,temp_sensor,WH-EAS-03,RECEIVING,LOC-AS-03-B04-06,2026-02-13T06:13:01,0.0,76,37.5,SKU-00377,2,picking,2026-04-30T04:36:50.726872
507e5076-215e-4155-87e3-c0bc4382dbf9,DEV-AS-01-010,forklift,WH-EAS-01,ZONE-D,LOC-AS-01-H08-04,2026-03-21T08:18:08,1.7,14,63.2,SKU-00313,13,putaway,2026-04-30T04:36:50.726872
4789be78-49dc-48e8-a06c-c0a55ba0c71f,DEV-OR-05-011,pallet_jack,WH-NOR-05,ZONE-D,LOC-OR-05-I18-06,2026-02-05T20:56:13,0.0,24,33.4,,0,receiving,2026-04-30T04:36:50.726872
d8b501fd-84a6-46d5-b538-f5b1089d9a48,DEV-AS-03-006,forklift,WH-EAS-03,ZONE-E,LOC-AS-03-P26-02,2026-02-11T04:35:21,1.1,14,35.4,,0,moving,2026-04-30T04:36:50.726872
b3010df5-1f42-4104-876a-b2ad97eb06bb,DEV-AS-01-014,conveyor_sensor,WH-EAS-01,ZONE-B,LOC-AS-01-I28-07,2026-03-16T02:54:32,0.0,72,46.3,SKU-00298,15,picking,2026-04-30T04:36:50.726872
567cc580-ac30-4380-9db3-3a4ca3903143,DEV-AS-01-015,conveyor_sensor,WH-EAS-01,SHIPPING,LOC-AS-01-H18-03,2026-04-28T06:59:02,0.0,24,79.0,SKU-00552,40,putaway,2026-04-30T04:36:50.726872
be020dec-535d-4667-8275-a356419572f9,DEV-AS-01-002,forklift,WH-EAS-01,ZONE-E,LOC-AS-01-I23-04,2026-02-07T12:47:04,3.1,32,47.3,SKU-00988,2,putaway,2026-04-30T04:36:50.726872
2d9604b0-8f35-4915-afd1-0c5f8d03425c,DEV-AS-01-006,forklift,WH-EAS-01,RECEIVING,LOC-AS-01-B22-02,2026-01-31T04:37:48,4.6,64,70.3,,0,idle,2026-04-30T04:36:50.726872
76648589-270c-4a5b-8449-d46c8b144c90,DEV-OR-05-008,conveyor_sensor,WH-NOR-05,ZONE-C,LOC-OR-05-O21-02,2026-03-04T06:28:03,0.0,21,37.1,SKU-00320,50,putaway,2026-04-30T04:36:50.726872
f72f2222-9cb0-480d-a70e-292ac4682917,DEV-EN-10-007,temp_sensor,WH-CEN-10,ZONE-E,LOC-EN-10-L17-01,2026-03-09T12:21:53,0.0,88,32.8,SKU-00029,8,picking,2026-04-30T04:36:50.726872
72d33018-82d9-4b95-a29a-13f5d52b4f22,DEV-OR-04-000,temp_sensor,WH-NOR-04,ZONE-C,LOC-OR-04-A19-05,2026-03-01T21:03:37,0.0,67,65.0,SKU-00057,45,picking,2026-04-30T04:36:50.726872
e4895fe0-7e70-4a0b-a774-5bccbf07dba1,DEV-OR-04-001,forklift,WH-NOR-04,RECEIVING,LOC-OR-04-P18-04,2026-03-20T03:28:13,3.8,35,42.9,SKU-00432,41,picking,2026-04-30T04:36:50.726872
1802d57d-3449-4978-8456-5ed8b2666073,DEV-EN-08-004,conveyor_sensor,WH-CEN-08,ZONE-E,LOC-EN-08-O08-07,2026-04-16T08:37:59,0.0,77,59.7,,0,moving,2026-04-30T04:36:50.726872
5d83451f-76ee-4242-ac76-e64f7b06420b,DEV-OU-09-001,temp_sensor,WH-SOU-09,RECEIVING,LOC-OU-09-E24-05,2026-04-01T22:52:11,0.0,86,35.3,,0,shipping,2026-04-30T04:36:50.726872
115289dd-4987-41fb-b690-50d10164df52,DEV-OR-05-003,conveyor_sensor,WH-NOR-05,SHIPPING,LOC-OR-05-O14-04,2026-03-24T18:03:51,0.0,90,66.5,SKU-00306,47,putaway,2026-04-30T04:36:50.726872
fc4d308c-0b57-443a-a039-ba031f707408,DEV-AS-06-016,forklift,WH-EAS-06,SHIPPING,LOC-AS-06-C19-05,2026-03-22T20:55:29,1.0,66,75.3,,0,idle,2026-04-30T04:36:50.726872
89c8471d-ed18-47c3-9417-944a7748ec86,DEV-AS-06-002,pallet_jack,WH-EAS-06,ZONE-E,LOC-AS-06-L21-08,2026-03-13T04:33:00,0.0,97,59.8,,0,moving,2026-04-30T04:36:50.726872
abbc01df-0146-4ce3-8d39-d524afc39861,DEV-AS-06-008,forklift,WH-EAS-06,ZONE-B,LOC-AS-06-K26-06,2026-03-05T18:02:28,1.8,61,51.2,SKU-00654,8,picking,2026-04-30T04:36:50.726872
e863e1f8-a0d7-417f-8cfd-b5313219c126,DEV-OU-09-001,temp_sensor,WH-SOU-09,SHIPPING,LOC-OU-09-F25-03,2026-03-24T01:15:30,0.0,93,44.0,,0,receiving,2026-04-30T04:36:50.726872
