line_id,order_id,sku,qty_ordered,qty_fulfilled,qty_backordered,unit_price,line_value,is_backordered,fulfilled_date,_ingested_at
LINE-0000000220,ORD-00000083,SKU-00972,45,45,0,329.83,14842.35,False,2025-01-16,2026-04-30T04:36:50.726872
LINE-0000000221,ORD-00000084,SKU-00505,43,43,0,1452.62,62462.66,False,2026-04-03,2026-04-30T04:36:50.726872
LINE-0000000222,ORD-00000084,SKU-00609,26,26,0,788.31,20496.06,False,2026-04-03,2026-04-30T04:36:50.726872
LINE-0000000223,ORD-00000085,SKU-00649,17,17,0,190.0,3230.0,False,2025-03-18,2026-04-30T04:36:50.726872
LINE-0000000224,ORD-00000085,SKU-00358,23,23,0,1080.55,24852.65,False,2025-03-19,2026-04-30T04:36:50.726872
LINE-0000000225,ORD-00000085,SKU-00282,29,29,0,617.84,17917.36,False,2025-03-20,2026-04-30T04:36:50.726872
LINE-0000000226,ORD-00000085,SKU-00664,3,3,0,870.59,2611.77,False,2025-03-19,2026-04-30T04:36:50.726872
LINE-0000000227,ORD-00000086,SKU-00743,18,18,0,41.2,741.6,False,2024-06-02,2026-04-30T04:36:50.726872
LINE-0000000228,ORD-00000087,SKU-00452,23,23,0,74.49,1713.27,False,2024-08-09,2026-04-30T04:36:50.726872
LINE-0000000229,ORD-00000088,SKU-00381,26,26,0,525.64,13666.64,False,2025-09-05,2026-04-30T04:36:50.726872
LINE-0000000230,ORD-00000088,SKU-00739,39,39,0,358.66,13987.74,False,2025-09-07,2026-04-30T04:36:50.726872
LINE-0000000231,ORD-00000088,SKU-00616,25,25,0,128.9,3222.5,False,2025-09-08,2026-04-30T04:36:50.726872
LINE-0000000232,ORD-00000089,SKU-00991,18,18,0,889.16,16004.88,False,2026-01-13,2026-04-30T04:36:50.726872
LINE-0000000233,ORD-00000090,SKU-00822,48,48,0,45.06,2162.88,False,,2026-04-30T04:36:50.726872
LINE-0000000234,ORD-00000091,SKU-00913,19,19,0,927.06,17614.14,False,2025-07-09,2026-04-30T04:36:50.726872
LINE-0000000235,ORD-00000092,SKU-00878,9,9,0,778.26,7004.34,False,,2026-04-30T04:36:50.726872
LINE-0000000236,ORD-00000093,SKU-00055,46,46,0,1357.49,62444.54,False,2024-05-16,2026-04-30T04:36:50.726872
LINE-0000000237,ORD-00000094,SKU-00495,35,35,0,731.39,25598.65,False,2024-06-01,2026-04-30T04:36:50.726872
LINE-0000000238,ORD-00000094,SKU-00336,8,8,0,109.18,873.44,False,2024-06-01,2026-04-30T04:36:50.726872
LINE-0000000239,ORD-00000095,SKU-00884,2,2,0,11.26,22.52,False,2026-01-25,2026-04-30T04:36:50.726872
LINE-0000000240,ORD-00000095,SKU-00258,14,14,0,285.47,3996.58,False,2026-01-26,2026-04-30T04:36:50.726872
LINE-0000000241,ORD-00000095,SKU-00883,42,42,0,215.67,9058.14,False,2026-01-26,2026-04-30T04:36:50.726872
LINE-0000000242,ORD-00000095,SKU-00541,38,38,0,695.87,26443.06,False,2026-01-25,2026-04-30T04:36:50.726872
LINE-0000000243,ORD-00000095,SKU-00024,23,23,0,1017.35,23399.05,False,2026-01-24,2026-04-30T04:36:50.726872
LINE-0000000244,ORD-00000095,SKU-00420,3,3,0,888.87,2666.61,False,2026-01-26,2026-04-30T04:36:50.726872
LINE-0000000245,ORD-00000096,SKU-00088,41,41,0,656.16,26902.56,False,2024-11-22,2026-04-30T04:36:50.726872
LINE-0000000246,ORD-00000097,SKU-00098,14,14,0,408.93,5725.02,False,2026-04-29,2026-04-30T04:36:50.726872
LINE-0000000247,ORD-00000097,SKU-00193,32,32,0,227.34,7274.88,False,2026-04-30,2026-04-30T04:36:50.726872
LINE-0000000248,ORD-00000098,SKU-00936,16,16,0,946.03,15136.48,False,2025-12-14,2026-04-30T04:36:50.726872
LINE-0000000249,ORD-00000099,SKU-00644,49,49,0,742.34,36374.66,False,2025-11-24,2026-04-30T04:36:50.726872
LINE-0000000250,ORD-00000099,SKU-00122,2,2,0,569.56,1139.12,False,2025-11-24,2026-04-30T04:36:50.726872
LINE-0000000251,ORD-00000099,SKU-00042,32,0,32,173.27,5544.64,True,2025-11-25,2026-04-30T04:36:50.726872
LINE-0000000252,ORD-00000099,SKU-00541,14,14,0,695.87,9742.18,False,2025-11-24,2026-04-30T04:36:50.726872
LINE-0000000253,ORD-00000100,SKU-00360,30,30,0,784.93,23547.9,False,2024-06-12,2026-04-30T04:36:50.726872
LINE-0000000254,ORD-00000100,SKU-00676,19,19,0,67.17,1276.23,False,2024-06-10,2026-04-30T04:36:50.726872
LINE-0000000255,ORD-00000100,SKU-00889,19,19,0,461.44,8767.36,False,2024-06-14,2026-04-30T04:36:50.726872
LINE-0000000256,ORD-00000100,SKU-00133,31,31,0,34.61,1072.91,False,2024-06-10,2026-04-30T04:36:50.726872
LINE-0000000257,ORD-00000101,SKU-00680,25,25,0,224.72,5618.0,False,2025-08-01,2026-04-30T04:36:50.726872
LINE-0000000258,ORD-00000102,SKU-00274,17,17,0,439.56,7472.52,False,2024-09-21,2026-04-30T04:36:50.726872
LINE-0000000259,ORD-00000102,SKU-00565,36,36,0,100.64,3623.04,False,2024-09-23,2026-04-30T04:36:50.726872
LINE-0000000260,ORD-00000103,SKU-00006,46,46,0,398.62,18336.52,False,2025-07-26,2026-04-30T04:36:50.726872
LINE-0000000261,ORD-00000103,SKU-00434,40,40,0,965.1,38604.0,False,2025-07-25,2026-04-30T04:36:50.726872
LINE-0000000262,ORD-00000104,SKU-00675,40,40,0,160.67,6426.8,False,,2026-04-30T04:36:50.726872
LINE-0000000263,ORD-00000104,SKU-00201,15,0,15,802.33,12034.95,True,,2026-04-30T04:36:50.726872
LINE-0000000264,ORD-00000104,SKU-00615,11,11,0,1312.37,14436.07,False,,2026-04-30T04:36:50.726872
LINE-0000000265,ORD-00000104,SKU-00367,26,26,0,674.31,17532.06,False,,2026-04-30T04:36:50.726872
LINE-0000000266,ORD-00000104,SKU-00993,1,1,0,1309.4,1309.4,False,,2026-04-30T04:36:50.726872
LINE-0000000267,ORD-00000105,SKU-00824,12,12,0,383.93,4607.16,False,2024-07-27,2026-04-30T04:36:50.726872
LINE-0000000268,ORD-00000105,SKU-00947,11,0,11,31.5,346.5,True,2024-07-27,2026-04-30T04:36:50.726872
LINE-0000000269,ORD-00000105,SKU-00888,41,41,0,652.6,26756.6,False,2024-07-27,2026-04-30T04:36:50.726872
LINE-0000000270,ORD-00000105,SKU-00096,36,36,0,732.46,26368.56,False,2024-07-28,2026-04-30T04:36:50.726872
LINE-0000000271,ORD-00000106,SKU-00710,25,25,0,907.67,22691.75,False,2025-11-30,2026-04-30T04:36:50.726872
LINE-0000000272,ORD-00000106,SKU-00828,4,4,0,1243.85,4975.4,False,2025-11-29,2026-04-30T04:36:50.726872
LINE-0000000273,ORD-00000106,SKU-00801,45,0,45,532.3,23953.5,True,2025-11-30,2026-04-30T04:36:50.726872
LINE-0000000274,ORD-00000106,SKU-00932,4,4,0,1196.77,4787.08,False,2025-12-01,2026-04-30T04:36:50.726872
LINE-0000000275,ORD-00000107,SKU-00615,29,29,0,1312.37,38058.73,False,2024-05-14,2026-04-30T04:36:50.726872
LINE-0000000276,ORD-00000107,SKU-00831,34,34,0,1172.92,39879.28,False,2024-05-11,2026-04-30T04:36:50.726872
LINE-0000000277,ORD-00000107,SKU-00278,46,46,0,193.58,8904.68,False,2024-05-12,2026-04-30T04:36:50.726872
LINE-0000000278,ORD-00000107,SKU-00243,34,34,0,598.91,20362.94,False,2024-05-12,2026-04-30T04:36:50.726872
LINE-0000000279,ORD-00000108,SKU-00955,18,18,0,786.47,14156.46,False,2025-11-13,2026-04-30T04:36:50.726872
LINE-0000000280,ORD-00000109,SKU-00703,27,27,0,396.93,10717.11,False,2025-10-16,2026-04-30T04:36:50.726872
LINE-0000000281,ORD-00000109,SKU-00678,47,0,47,479.94,22557.18,True,2025-10-14,2026-04-30T04:36:50.726872
LINE-0000000282,ORD-00000109,SKU-00606,3,3,0,281.55,844.65,False,2025-10-16,2026-04-30T04:36:50.726872
LINE-0000000283,ORD-00000110,SKU-00465,25,25,0,190.26,4756.5,False,2025-03-15,2026-04-30T04:36:50.726872
LINE-0000000284,ORD-00000110,SKU-00016,46,46,0,765.9,35231.4,False,2025-03-17,2026-04-30T04:36:50.726872
LINE-0000000285,ORD-00000110,SKU-00568,19,19,0,393.0,7467.0,False,2025-03-13,2026-04-30T04:36:50.726872
LINE-0000000286,ORD-00000111,SKU-00729,19,0,19,315.31,5990.89,True,2026-02-14,2026-04-30T04:36:50.726872
LINE-0000000287,ORD-00000112,SKU-00820,50,50,0,49.29,2464.5,False,2025-10-24,2026-04-30T04:36:50.726872
LINE-0000000288,ORD-00000112,SKU-00882,22,22,0,193.69,4261.18,False,2025-10-22,2026-04-30T04:36:50.726872
LINE-0000000289,ORD-00000112,SKU-00880,4,4,0,338.83,1355.32,False,2025-10-23,2026-04-30T04:36:50.726872
LINE-0000000290,ORD-00000113,SKU-00509,32,32,0,109.62,3507.84,False,2025-09-21,2026-04-30T04:36:50.726872
LINE-0000000291,ORD-00000113,SKU-00895,12,12,0,197.51,2370.12,False,2025-09-17,2026-04-30T04:36:50.726872
LINE-0000000292,ORD-00000114,SKU-00482,40,0,40,359.85,14394.0,True,2025-08-01,2026-04-30T04:36:50.726872
LINE-0000000293,ORD-00000114,SKU-00064,46,46,0,1104.03,50785.38,False,2025-07-31,2026-04-30T04:36:50.726872
LINE-0000000294,ORD-00000115,SKU-00272,47,47,0,544.55,25593.85,False,2025-09-23,2026-04-30T04:36:50.726872
LINE-0000000295,ORD-00000115,SKU-00447,28,28,0,198.2,5549.6,False,2025-09-27,2026-04-30T04:36:50.726872
LINE-0000000296,ORD-00000116,SKU-00352,2,2,0,767.36,1534.72,False,2025-08-16,2026-04-30T04:36:50.726872
LINE-0000000297,ORD-00000116,SKU-00442,29,29,0,400.74,11621.46,False,2025-08-13,2026-04-30T04:36:50.726872
LINE-0000000298,ORD-00000116,SKU-00385,20,20,0,1234.4,24688.0,False,2025-08-14,2026-04-30T04:36:50.726872
LINE-0000000299,ORD-00000117,SKU-00965,19,19,0,372.22,7072.18,False,2026-02-11,2026-04-30T04:36:50.726872
LINE-0000000300,ORD-00000117,SKU-00711,41,41,0,819.21,33587.61,False,2026-02-11,2026-04-30T04:36:50.726872
LINE-0000000301,ORD-00000117,SKU-00509,41,41,0,109.62,4494.42,False,2026-02-11,2026-04-30T04:36:50.726872
LINE-0000000302,ORD-00000117,SKU-00348,19,19,0,270.8,5145.2,False,2026-02-13,2026-04-30T04:36:50.726872
LINE-0000000303,ORD-00000118,SKU-00946,28,28,0,656.03,18368.84,False,2026-02-17,2026-04-30T04:36:50.726872
LINE-0000000304,ORD-00000118,SKU-00435,36,36,0,807.36,29064.96,False,2026-02-18,2026-04-30T04:36:50.726872
LINE-0000000305,ORD-00000118,SKU-00209,24,24,0,69.33,1663.92,False,2026-02-20,2026-04-30T04:36:50.726872
LINE-0000000306,ORD-00000118,SKU-00717,49,49,0,837.46,41035.54,False,2026-02-21,2026-04-30T04:36:50.726872
LINE-0000000307,ORD-00000119,SKU-00094,2,2,0,678.1,1356.2,False,2024-05-11,2026-04-30T04:36:50.726872
LINE-0000000308,ORD-00000119,SKU-00301,13,0,13,1019.08,13248.04,True,2024-05-11,2026-04-30T04:36:50.726872
LINE-0000000309,ORD-00000119,SKU-00380,22,22,0,1476.99,32493.78,False,2024-05-15,2026-04-30T04:36:50.726872
LINE-0000000310,ORD-00000120,SKU-00570,25,25,0,436.21,10905.25,False,2025-06-27,2026-04-30T04:36:50.726872
LINE-0000000311,ORD-00000121,SKU-00905,34,34,0,289.97,9858.98,False,2025-03-05,2026-04-30T04:36:50.726872
LINE-0000000312,ORD-00000121,SKU-00359,42,42,0,1362.17,57211.14,False,2025-03-01,2026-04-30T04:36:50.726872
LINE-0000000313,ORD-00000121,SKU-00035,24,24,0,385.56,9253.44,False,2025-03-05,2026-04-30T04:36:50.726872
LINE-0000000314,ORD-00000121,SKU-00202,39,0,39,823.79,32127.81,True,2025-03-01,2026-04-30T04:36:50.726872
LINE-0000000315,ORD-00000121,SKU-00379,14,14,0,111.26,1557.64,False,2025-03-02,2026-04-30T04:36:50.726872
LINE-0000000316,ORD-00000121,SKU-00416,19,0,19,142.92,2715.48,True,2025-03-05,2026-04-30T04:36:50.726872
LINE-0000000317,ORD-00000122,SKU-00602,3,3,0,571.44,1714.32,False,2024-08-02,2026-04-30T04:36:50.726872
LINE-0000000318,ORD-00000123,SKU-00975,5,5,0,752.0,3760.0,False,2025-01-08,2026-04-30T04:36:50.726872
LINE-0000000319,ORD-00000123,SKU-00217,34,34,0,1059.08,36008.72,False,2025-01-07,2026-04-30T04:36:50.726872
LINE-0000000320,ORD-00000123,SKU-00533,7,7,0,636.03,4452.21,False,2025-01-07,2026-04-30T04:36:50.726872
LINE-0000000321,ORD-00000124,SKU-00009,35,35,0,402.79,14097.65,False,2025-03-16,2026-04-30T04:36:50.726872
LINE-0000000322,ORD-00000125,SKU-00746,27,27,0,836.55,22586.85,False,2024-05-19,2026-04-30T04:36:50.726872
LINE-0000000323,ORD-00000126,SKU-00417,16,16,0,380.85,6093.6,False,2026-03-03,2026-04-30T04:36:50.726872
LINE-0000000324,ORD-00000126,SKU-00531,6,6,0,409.19,2455.14,False,2026-03-05,2026-04-30T04:36:50.726872
LINE-0000000325,ORD-00000126,SKU-00486,29,29,0,829.59,24058.11,False,2026-03-03,2026-04-30T04:36:50.726872
LINE-0000000326,ORD-00000126,SKU-00280,40,40,0,503.01,20120.4,False,2026-03-03,2026-04-30T04:36:50.726872
LINE-0000000327,ORD-00000127,SKU-00813,37,37,0,853.03,31562.11,False,2026-04-29,2026-04-30T04:36:50.726872
LINE-0000000328,ORD-00000128,SKU-00286,1,1,0,155.98,155.98,False,2026-03-15,2026-04-30T04:36:50.726872
LINE-0000000329,ORD-00000129,SKU-00604,25,25,0,1057.29,26432.25,False,2024-11-15,2026-04-30T04:36:50.726872
LINE-0000000330,ORD-00000129,SKU-00066,8,8,0,685.87,5486.96,False,2024-11-15,2026-04-30T04:36:50.726872
LINE-0000000331,ORD-00000129,SKU-00187,9,9,0,332.98,2996.82,False,2024-11-12,2026-04-30T04:36:50.726872
LINE-0000000332,ORD-00000129,SKU-00249,43,43,0,256.67,11036.81,False,2024-11-12,2026-04-30T04:36:50.726872
LINE-0000000333,ORD-00000130,SKU-00724,36,36,0,624.53,22483.08,False,2025-04-17,2026-04-30T04:36:50.726872
LINE-0000000334,ORD-00000131,SKU-00534,21,21,0,631.29,13257.09,False,2026-04-12,2026-04-30T04:36:50.726872
LINE-0000000335,ORD-00000131,SKU-00053,17,17,0,165.88,2819.96,False,2026-04-13,2026-04-30T04:36:50.726872
LINE-0000000336,ORD-00000131,SKU-00599,25,25,0,216.97,5424.25,False,2026-04-13,2026-04-30T04:36:50.726872
LINE-0000000337,ORD-00000132,SKU-00576,44,0,44,1018.96,44834.24,True,2026-03-30,2026-04-30T04:36:50.726872
LINE-0000000338,ORD-00000132,SKU-00346,5,5,0,617.46,3087.3,False,2026-03-29,2026-04-30T04:36:50.726872
LINE-0000000339,ORD-00000133,SKU-00220,27,27,0,534.79,14439.33,False,2026-01-06,2026-04-30T04:36:50.726872
LINE-0000000340,ORD-00000133,SKU-00479,3,3,0,1034.11,3102.33,False,2026-01-05,2026-04-30T04:36:50.726872
LINE-0000000341,ORD-00000133,SKU-00262,28,28,0,506.57,14183.96,False,2026-01-07,2026-04-30T04:36:50.726872
LINE-0000000342,ORD-00000134,SKU-00454,17,17,0,654.41,11124.97,False,2025-07-28,2026-04-30T04:36:50.726872
LINE-0000000343,ORD-00000134,SKU-00887,24,24,0,456.45,10954.8,False,2025-07-29,2026-04-30T04:36:50.726872
LINE-0000000344,ORD-00000135,SKU-00824,22,22,0,383.93,8446.46,False,2025-05-27,2026-04-30T04:36:50.726872
LINE-0000000345,ORD-00000135,SKU-00242,15,15,0,1069.62,16044.3,False,2025-05-31,2026-04-30T04:36:50.726872
LINE-0000000346,ORD-00000135,SKU-00328,4,4,0,229.31,917.24,False,2025-05-29,2026-04-30T04:36:50.726872
LINE-0000000347,ORD-00000136,SKU-00434,27,27,0,965.1,26057.7,False,2025-04-15,2026-04-30T04:36:50.726872
LINE-0000000348,ORD-00000136,SKU-00191,32,32,0,777.81,24889.92,False,2025-04-14,2026-04-30T04:36:50.726872
LINE-0000000349,ORD-00000137,SKU-00762,33,33,0,67.71,2234.43,False,2025-01-13,2026-04-30T04:36:50.726872
LINE-0000000350,ORD-00000137,SKU-00755,32,0,32,101.38,3244.16,True,2025-01-15,2026-04-30T04:36:50.726872
LINE-0000000351,ORD-00000137,SKU-00155,9,9,0,596.38,5367.42,False,2025-01-17,2026-04-30T04:36:50.726872
LINE-0000000352,ORD-00000137,SKU-00274,23,23,0,439.56,10109.88,False,2025-01-15,2026-04-30T04:36:50.726872
LINE-0000000353,ORD-00000137,SKU-00595,50,50,0,165.16,8258.0,False,2025-01-17,2026-04-30T04:36:50.726872
LINE-0000000354,ORD-00000138,SKU-00440,7,7,0,799.7,5597.9,False,2025-04-10,2026-04-30T04:36:50.726872
LINE-0000000355,ORD-00000138,SKU-00221,21,21,0,504.65,10597.65,False,2025-04-12,2026-04-30T04:36:50.726872
LINE-0000000356,ORD-00000138,SKU-00842,13,0,13,1013.3,13172.9,True,2025-04-08,2026-04-30T04:36:50.726872
LINE-0000000357,ORD-00000139,SKU-00012,39,39,0,689.78,26901.42,False,2024-06-14,2026-04-30T04:36:50.726872
LINE-0000000358,ORD-00000139,SKU-00112,26,26,0,987.62,25678.12,False,2024-06-16,2026-04-30T04:36:50.726872
LINE-0000000359,ORD-00000140,SKU-00855,10,0,10,932.11,9321.1,True,2026-02-17,2026-04-30T04:36:50.726872
LINE-0000000360,ORD-00000141,SKU-00408,3,3,0,540.88,1622.64,False,2024-07-28,2026-04-30T04:36:50.726872
LINE-0000000361,ORD-00000141,SKU-00412,6,6,0,503.34,3020.04,False,2024-07-29,2026-04-30T04:36:50.726872
LINE-0000000362,ORD-00000142,SKU-00432,30,30,0,355.12,10653.6,False,2025-04-02,2026-04-30T04:36:50.726872
LINE-0000000363,ORD-00000142,SKU-00691,16,16,0,475.68,7610.88,False,2025-04-05,2026-04-30T04:36:50.726872
LINE-0000000364,ORD-00000143,SKU-00926,48,48,0,980.48,47063.04,False,,2026-04-30T04:36:50.726872
LINE-0000000365,ORD-00000143,SKU-00940,44,44,0,214.95,9457.8,False,,2026-04-30T04:36:50.726872
LINE-0000000366,ORD-00000143,SKU-00564,32,0,32,607.49,19439.68,True,,2026-04-30T04:36:50.726872
LINE-0000000367,ORD-00000143,SKU-00593,1,1,0,477.06,477.06,False,,2026-04-30T04:36:50.726872
LINE-0000000368,ORD-00000143,SKU-00980,5,5,0,486.39,2431.95,False,,2026-04-30T04:36:50.726872
LINE-0000000369,ORD-00000143,SKU-00995,12,12,0,1275.4,15304.8,False,,2026-04-30T04:36:50.726872
LINE-0000000370,ORD-00000144,SKU-00374,13,13,0,282.3,3669.9,False,2026-02-20,2026-04-30T04:36:50.726872
LINE-0000000371,ORD-00000144,SKU-00779,45,45,0,372.08,16743.6,False,2026-02-19,2026-04-30T04:36:50.726872
LINE-0000000372,ORD-00000144,SKU-00645,24,24,0,292.2,7012.8,False,2026-02-21,2026-04-30T04:36:50.726872
LINE-0000000373,ORD-00000144,SKU-00752,38,38,0,180.74,6868.12,False,2026-02-19,2026-04-30T04:36:50.726872
LINE-0000000374,ORD-00000144,SKU-00892,27,27,0,328.88,8879.76,False,2026-02-19,2026-04-30T04:36:50.726872
LINE-0000000375,ORD-00000144,SKU-00918,29,29,0,376.18,10909.22,False,2026-02-20,2026-04-30T04:36:50.726872
LINE-0000000376,ORD-00000145,SKU-00272,27,27,0,544.55,14702.85,False,2025-07-08,2026-04-30T04:36:50.726872
LINE-0000000377,ORD-00000145,SKU-00644,44,44,0,742.34,32662.96,False,2025-07-06,2026-04-30T04:36:50.726872
LINE-0000000378,ORD-00000146,SKU-00331,46,46,0,506.96,23320.16,False,2025-04-09,2026-04-30T04:36:50.726872
LINE-0000000379,ORD-00000146,SKU-00034,50,50,0,381.35,19067.5,False,2025-04-05,2026-04-30T04:36:50.726872
LINE-0000000380,ORD-00000146,SKU-00622,15,15,0,35.01,525.15,False,2025-04-08,2026-04-30T04:36:50.726872
LINE-0000000381,ORD-00000146,SKU-00794,24,24,0,236.94,5686.56,False,2025-04-06,2026-04-30T04:36:50.726872
LINE-0000000382,ORD-00000146,SKU-00427,13,13,0,509.04,6617.52,False,2025-04-05,2026-04-30T04:36:50.726872
LINE-0000000383,ORD-00000147,SKU-00003,37,37,0,357.0,13209.0,False,2025-05-15,2026-04-30T04:36:50.726872
LINE-0000000384,ORD-00000147,SKU-00123,26,26,0,362.26,9418.76,False,2025-05-15,2026-04-30T04:36:50.726872
LINE-0000000385,ORD-00000147,SKU-00239,29,29,0,581.27,16856.83,False,2025-05-13,2026-04-30T04:36:50.726872
LINE-0000000386,ORD-00000147,SKU-00656,42,42,0,1223.16,51372.72,False,2025-05-16,2026-04-30T04:36:50.726872
LINE-0000000387,ORD-00000147,SKU-00011,48,48,0,1090.26,52332.48,False,2025-05-13,2026-04-30T04:36:50.726872
LINE-0000000388,ORD-00000148,SKU-00825,15,15,0,658.17,9872.55,False,2024-05-19,2026-04-30T04:36:50.726872
LINE-0000000389,ORD-00000148,SKU-00763,31,31,0,802.19,24867.89,False,2024-05-19,2026-04-30T04:36:50.726872
LINE-0000000390,ORD-00000148,SKU-00384,25,25,0,807.33,20183.25,False,2024-05-18,2026-04-30T04:36:50.726872
LINE-0000000391,ORD-00000149,SKU-00992,45,45,0,785.37,35341.65,False,2024-11-11,2026-04-30T04:36:50.726872
LINE-0000000392,ORD-00000149,SKU-00032,49,49,0,812.82,39828.18,False,2024-11-10,2026-04-30T04:36:50.726872
LINE-0000000393,ORD-00000149,SKU-00703,23,23,0,396.93,9129.39,False,2024-11-14,2026-04-30T04:36:50.726872
LINE-0000000394,ORD-00000150,SKU-00603,14,14,0,1202.06,16828.84,False,2025-02-19,2026-04-30T04:36:50.726872
LINE-0000000395,ORD-00000151,SKU-00722,46,46,0,142.87,6572.02,False,2025-08-11,2026-04-30T04:36:50.726872
LINE-0000000396,ORD-00000151,SKU-00951,23,23,0,1086.41,24987.43,False,2025-08-11,2026-04-30T04:36:50.726872
LINE-0000000397,ORD-00000152,SKU-00392,24,0,24,990.1,23762.4,True,2026-04-24,2026-04-30T04:36:50.726872
LINE-0000000398,ORD-00000152,SKU-00402,12,12,0,215.95,2591.4,False,2026-04-25,2026-04-30T04:36:50.726872
LINE-0000000399,ORD-00000152,SKU-00551,42,42,0,634.83,26662.86,False,2026-04-23,2026-04-30T04:36:50.726872
LINE-0000000400,ORD-00000152,SKU-00669,47,47,0,49.14,2309.58,False,2026-04-22,2026-04-30T04:36:50.726872
LINE-0000000401,ORD-00000152,SKU-00595,43,43,0,165.16,7101.88,False,2026-04-25,2026-04-30T04:36:50.726872
LINE-0000000402,ORD-00000153,SKU-00125,36,36,0,366.65,13199.4,False,2024-07-22,2026-04-30T04:36:50.726872
LINE-0000000403,ORD-00000153,SKU-00758,8,0,8,540.4,4323.2,True,2024-07-26,2026-04-30T04:36:50.726872
LINE-0000000404,ORD-00000153,SKU-00908,15,15,0,675.34,10130.1,False,2024-07-22,2026-04-30T04:36:50.726872
LINE-0000000405,ORD-00000153,SKU-00602,42,0,42,571.44,24000.48,True,2024-07-24,2026-04-30T04:36:50.726872
LINE-0000000406,ORD-00000153,SKU-00865,37,0,37,39.77,1471.49,True,2024-07-26,2026-04-30T04:36:50.726872
LINE-0000000407,ORD-00000153,SKU-00069,42,42,0,476.03,19993.26,False,2024-07-22,2026-04-30T04:36:50.726872
LINE-0000000408,ORD-00000154,SKU-00952,43,43,0,503.46,21648.78,False,2024-06-19,2026-04-30T04:36:50.726872
LINE-0000000409,ORD-00000155,SKU-00138,45,45,0,857.75,38598.75,False,2025-09-04,2026-04-30T04:36:50.726872
LINE-0000000410,ORD-00000155,SKU-00903,7,7,0,537.49,3762.43,False,2025-09-05,2026-04-30T04:36:50.726872
LINE-0000000411,ORD-00000155,SKU-00438,42,42,0,427.48,17954.16,False,2025-09-07,2026-04-30T04:36:50.726872
LINE-0000000412,ORD-00000156,SKU-00371,25,25,0,510.61,12765.25,False,2026-03-19,2026-04-30T04:36:50.726872
LINE-0000000413,ORD-00000156,SKU-00703,8,8,0,396.93,3175.44,False,2026-03-16,2026-04-30T04:36:50.726872
LINE-0000000414,ORD-00000156,SKU-00153,3,3,0,1016.03,3048.09,False,2026-03-15,2026-04-30T04:36:50.726872
LINE-0000000415,ORD-00000156,SKU-00995,14,14,0,1275.4,17855.6,False,2026-03-16,2026-04-30T04:36:50.726872
LINE-0000000416,ORD-00000156,SKU-00877,47,47,0,461.09,21671.23,False,2026-03-18,2026-04-30T04:36:50.726872
LINE-0000000417,ORD-00000156,SKU-00817,19,19,0,992.67,18860.73,False,2026-03-19,2026-04-30T04:36:50.726872
LINE-0000000418,ORD-00000157,SKU-00830,47,47,0,375.14,17631.58,False,2024-11-16,2026-04-30T04:36:50.726872
LINE-0000000419,ORD-00000158,SKU-00461,19,19,0,111.07,2110.33,False,2026-04-06,2026-04-30T04:36:50.726872
LINE-0000000420,ORD-00000159,SKU-00241,24,24,0,632.45,15178.8,False,2026-05-03,2026-04-30T04:36:50.726872
LINE-0000000421,ORD-00000160,SKU-00205,4,4,0,150.34,601.36,False,,2026-04-30T04:36:50.726872
LINE-0000000422,ORD-00000161,SKU-00583,27,27,0,1203.16,32485.32,False,2025-12-30,2026-04-30T04:36:50.726872
LINE-0000000423,ORD-00000161,SKU-00194,14,14,0,73.25,1025.5,False,2025-12-26,2026-04-30T04:36:50.726872
LINE-0000000424,ORD-00000161,SKU-00218,41,0,41,826.78,33897.98,True,2025-12-30,2026-04-30T04:36:50.726872
LINE-0000000425,ORD-00000162,SKU-00742,31,31,0,833.54,25839.74,False,,2026-04-30T04:36:50.726872
LINE-0000000426,ORD-00000162,SKU-00242,22,22,0,1069.62,23531.64,False,,2026-04-30T04:36:50.726872
