return_id,order_id,sku,qty_returned,return_date,reason_code,condition,refund_amount,restock_date,disposition,_ingested_at
RET-00000170,ORD-00018201,SKU-00210,5,2025-09-12,DUPLICATE_ORDER,DAMAGED,492.8,,DESTROY,2026-04-30T04:36:50.726872
RET-00000171,ORD-00034345,SKU-00978,5,2025-05-01,WRONG_ITEM,LIKE_NEW,2044.75,2025-05-06,DESTROY,2026-04-30T04:36:50.726872
RET-00000172,ORD-00031029,SKU-00624,3,2025-06-17,NOT_AS_DESCRIBED,GOOD,138.48,2025-06-23,RESTOCK,2026-04-30T04:36:50.726872
RET-00000173,ORD-00028277,SKU-00771,5,2025-10-27,DEFECTIVE,DAMAGED,2112.35,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000174,ORD-00023140,SKU-00608,1,2025-11-08,ARRIVED_LATE,LIKE_NEW,667.9,2025-11-12,DESTROY,2026-04-30T04:36:50.726872
RET-00000175,ORD-00045061,SKU-00016,5,2025-12-20,ARRIVED_LATE,FAIR,3829.5,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000176,ORD-00023921,SKU-00368,4,2025-12-02,DEFECTIVE,FAIR,362.72,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000177,ORD-00031023,SKU-00364,4,2026-01-31,CHANGED_MIND,GOOD,745.6,2026-02-06,REFURBISH,2026-04-30T04:36:50.726872
RET-00000178,ORD-00048911,SKU-00926,5,2026-03-01,WRONG_ITEM,GOOD,4902.4,2026-03-02,DESTROY,2026-04-30T04:36:50.726872
RET-00000179,ORD-00013549,SKU-00859,2,2025-06-06,CHANGED_MIND,LIKE_NEW,1231.08,2025-06-07,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000180,ORD-00042468,SKU-00063,4,2025-08-12,WRONG_ITEM,DAMAGED,853.8,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000181,ORD-00011160,SKU-00590,1,2025-11-22,DUPLICATE_ORDER,NEW,1216.66,2025-11-23,RESTOCK,2026-04-30T04:36:50.726872
RET-00000182,ORD-00005563,SKU-00698,4,2026-01-24,DEFECTIVE,DAMAGED,142.32,,DONATE,2026-04-30T04:36:50.726872
RET-00000183,ORD-00016958,SKU-00471,4,2025-10-13,NOT_AS_DESCRIBED,NEW,910.64,2025-10-17,RESTOCK,2026-04-30T04:36:50.726872
RET-00000184,ORD-00020984,SKU-00045,5,2026-03-29,NOT_AS_DESCRIBED,LIKE_NEW,404.55,2026-04-03,RESTOCK,2026-04-30T04:36:50.726872
RET-00000185,ORD-00026091,SKU-00147,3,2025-06-17,WRONG_ITEM,DAMAGED,790.41,,DESTROY,2026-04-30T04:36:50.726872
RET-00000186,ORD-00015235,SKU-00103,4,2025-07-23,ARRIVED_LATE,GOOD,923.92,2025-07-27,REFURBISH,2026-04-30T04:36:50.726872
RET-00000187,ORD-00019073,SKU-00016,3,2025-11-07,NOT_AS_DESCRIBED,DAMAGED,2297.7,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000188,ORD-00025079,SKU-00573,5,2026-03-31,DEFECTIVE,FAIR,4826.0,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000189,ORD-00040626,SKU-00771,1,2025-10-05,ARRIVED_LATE,GOOD,422.47,2025-10-12,RESTOCK,2026-04-30T04:36:50.726872
RET-00000190,ORD-00041075,SKU-00226,2,2026-03-16,DAMAGED_TRANSIT,FAIR,670.92,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000191,ORD-00026119,SKU-00348,3,2025-06-05,CHANGED_MIND,GOOD,812.4,2025-06-08,RESTOCK,2026-04-30T04:36:50.726872
RET-00000192,ORD-00018783,SKU-00309,2,2025-08-01,DUPLICATE_ORDER,FAIR,1897.68,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000193,ORD-00042366,SKU-00087,3,2025-10-05,ARRIVED_LATE,FAIR,296.85,,DESTROY,2026-04-30T04:36:50.726872
RET-00000194,ORD-00037316,SKU-00638,5,2026-02-05,DEFECTIVE,GOOD,171.45,2026-02-06,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000195,ORD-00032444,SKU-00132,3,2026-04-02,DUPLICATE_ORDER,DAMAGED,3817.71,,DESTROY,2026-04-30T04:36:50.726872
RET-00000196,ORD-00046634,SKU-00101,1,2026-01-13,DEFECTIVE,GOOD,275.36,2026-01-17,RESTOCK,2026-04-30T04:36:50.726872
RET-00000197,ORD-00031589,SKU-00815,4,2026-03-27,DEFECTIVE,FAIR,4115.72,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000198,ORD-00038165,SKU-00546,1,2026-01-12,NOT_AS_DESCRIBED,LIKE_NEW,385.43,2026-01-16,DESTROY,2026-04-30T04:36:50.726872
RET-00000199,ORD-00002936,SKU-00499,2,2025-06-12,DAMAGED_TRANSIT,NEW,84.34,2025-06-14,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000200,ORD-00023940,SKU-00217,3,2025-10-20,CHANGED_MIND,GOOD,3177.24,2025-10-22,RESTOCK,2026-04-30T04:36:50.726872
RET-00000201,ORD-00008900,SKU-00264,2,2025-05-03,DAMAGED_TRANSIT,UNSELLABLE,69.06,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000202,ORD-00041583,SKU-00057,3,2025-11-18,WRONG_ITEM,DAMAGED,512.67,,DESTROY,2026-04-30T04:36:50.726872
RET-00000203,ORD-00010622,SKU-00363,1,2025-10-10,DUPLICATE_ORDER,UNSELLABLE,814.98,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000204,ORD-00010182,SKU-00955,1,2025-10-27,NOT_AS_DESCRIBED,NEW,786.47,2025-10-31,RESTOCK,2026-04-30T04:36:50.726872
RET-00000205,ORD-00031530,SKU-00065,3,2025-12-13,WRONG_ITEM,GOOD,3232.17,2025-12-20,DONATE,2026-04-30T04:36:50.726872
RET-00000206,ORD-00026653,SKU-00125,4,2025-07-29,DUPLICATE_ORDER,DAMAGED,1466.6,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000207,ORD-00013314,SKU-00961,1,2025-09-07,DAMAGED_TRANSIT,FAIR,1181.95,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000208,ORD-00003332,SKU-00193,2,2026-01-06,DUPLICATE_ORDER,DAMAGED,454.68,,DESTROY,2026-04-30T04:36:50.726872
RET-00000209,ORD-00026200,SKU-00545,2,2025-10-14,DAMAGED_TRANSIT,UNSELLABLE,1678.66,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000210,ORD-00022926,SKU-00253,1,2026-01-06,CHANGED_MIND,LIKE_NEW,621.92,2026-01-09,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000211,ORD-00015411,SKU-00738,1,2026-02-22,DEFECTIVE,DAMAGED,1272.55,,DESTROY,2026-04-30T04:36:50.726872
RET-00000212,ORD-00033634,SKU-00544,3,2026-02-15,NOT_AS_DESCRIBED,DAMAGED,153.78,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000213,ORD-00045501,SKU-00525,1,2025-06-16,DEFECTIVE,LIKE_NEW,60.11,2025-06-20,REFURBISH,2026-04-30T04:36:50.726872
RET-00000214,ORD-00012021,SKU-00782,1,2025-06-02,DAMAGED_TRANSIT,DAMAGED,129.5,,DESTROY,2026-04-30T04:36:50.726872
RET-00000215,ORD-00049454,SKU-00381,2,2026-03-02,DAMAGED_TRANSIT,FAIR,1051.28,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000216,ORD-00021232,SKU-00147,3,2025-12-14,CHANGED_MIND,GOOD,790.41,2025-12-18,RESTOCK,2026-04-30T04:36:50.726872
RET-00000217,ORD-00015055,SKU-00240,5,2025-11-23,ARRIVED_LATE,UNSELLABLE,2284.45,,DESTROY,2026-04-30T04:36:50.726872
RET-00000218,ORD-00029960,SKU-00246,1,2025-08-31,DUPLICATE_ORDER,DAMAGED,407.58,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000219,ORD-00046543,SKU-00438,5,2025-11-29,CHANGED_MIND,LIKE_NEW,2137.4,2025-11-30,RESTOCK,2026-04-30T04:36:50.726872
RET-00000220,ORD-00025963,SKU-00062,2,2025-07-06,DUPLICATE_ORDER,GOOD,128.84,2025-07-12,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000221,ORD-00040609,SKU-00642,4,2026-01-21,CHANGED_MIND,GOOD,3786.52,2026-01-22,RESTOCK,2026-04-30T04:36:50.726872
RET-00000222,ORD-00031670,SKU-00904,3,2026-04-02,WRONG_ITEM,UNSELLABLE,2819.61,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000223,ORD-00007790,SKU-00392,3,2026-01-15,DUPLICATE_ORDER,GOOD,2970.3,2026-01-21,REFURBISH,2026-04-30T04:36:50.726872
RET-00000224,ORD-00024909,SKU-00578,1,2025-12-10,ARRIVED_LATE,LIKE_NEW,1404.83,2025-12-16,DESTROY,2026-04-30T04:36:50.726872
RET-00000225,ORD-00044147,SKU-00894,2,2025-10-24,DEFECTIVE,UNSELLABLE,352.36,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000226,ORD-00003963,SKU-00626,5,2025-06-01,WRONG_ITEM,NEW,5224.6,2025-06-02,REFURBISH,2026-04-30T04:36:50.726872
RET-00000227,ORD-00041832,SKU-00534,2,2026-01-31,CHANGED_MIND,LIKE_NEW,1262.58,2026-02-01,RESTOCK,2026-04-30T04:36:50.726872
RET-00000228,ORD-00048763,SKU-00996,2,2025-06-25,NOT_AS_DESCRIBED,UNSELLABLE,708.5,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000229,ORD-00000193,SKU-00763,2,2025-12-01,DAMAGED_TRANSIT,FAIR,1604.38,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000230,ORD-00017750,SKU-00761,3,2025-07-14,DUPLICATE_ORDER,GOOD,284.55,2025-07-19,RESTOCK,2026-04-30T04:36:50.726872
RET-00000231,ORD-00020736,SKU-00554,2,2025-11-06,CHANGED_MIND,GOOD,1590.48,2025-11-10,RESTOCK,2026-04-30T04:36:50.726872
RET-00000232,ORD-00003469,SKU-00337,1,2026-01-27,DAMAGED_TRANSIT,GOOD,316.79,2026-01-28,REFURBISH,2026-04-30T04:36:50.726872
RET-00000233,ORD-00040138,SKU-00888,4,2026-03-31,DUPLICATE_ORDER,NEW,2610.4,2026-04-07,DESTROY,2026-04-30T04:36:50.726872
RET-00000234,ORD-00018285,SKU-00052,3,2026-03-22,DEFECTIVE,DAMAGED,1764.54,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000235,ORD-00016972,SKU-00046,5,2025-11-07,WRONG_ITEM,NEW,2004.3,2025-11-09,RESTOCK,2026-04-30T04:36:50.726872
RET-00000236,ORD-00029212,SKU-00647,5,2026-01-04,DUPLICATE_ORDER,GOOD,1642.55,2026-01-05,RESTOCK,2026-04-30T04:36:50.726872
RET-00000237,ORD-00042316,SKU-00805,3,2026-04-20,NOT_AS_DESCRIBED,GOOD,2226.36,2026-04-22,RESTOCK,2026-04-30T04:36:50.726872
RET-00000238,ORD-00006402,SKU-00188,5,2026-01-27,CHANGED_MIND,FAIR,2436.65,,DONATE,2026-04-30T04:36:50.726872
RET-00000239,ORD-00030669,SKU-00967,5,2025-11-12,ARRIVED_LATE,GOOD,1660.9,2025-11-14,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000240,ORD-00030188,SKU-00500,4,2025-05-29,WRONG_ITEM,GOOD,2931.28,2025-06-03,DESTROY,2026-04-30T04:36:50.726872
RET-00000241,ORD-00029060,SKU-00706,4,2025-08-08,DEFECTIVE,FAIR,1314.52,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000242,ORD-00044088,SKU-00530,1,2025-10-16,NOT_AS_DESCRIBED,FAIR,919.64,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000243,ORD-00026958,SKU-00018,2,2025-09-28,DEFECTIVE,FAIR,1194.02,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000244,ORD-00014713,SKU-00370,5,2025-04-29,DEFECTIVE,GOOD,2840.45,2025-05-04,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000245,ORD-00045597,SKU-00660,3,2025-04-29,ARRIVED_LATE,UNSELLABLE,1889.46,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000246,ORD-00024439,SKU-00300,5,2025-07-10,CHANGED_MIND,GOOD,306.15,2025-07-16,RESTOCK,2026-04-30T04:36:50.726872
RET-00000247,ORD-00014231,SKU-00426,5,2025-09-12,CHANGED_MIND,DAMAGED,2816.9,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000248,ORD-00045404,SKU-00546,3,2026-04-21,DAMAGED_TRANSIT,LIKE_NEW,1156.29,2026-04-25,RESTOCK,2026-04-30T04:36:50.726872
RET-00000249,ORD-00010332,SKU-00984,2,2025-10-15,DAMAGED_TRANSIT,NEW,156.02,2025-10-21,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000250,ORD-00004071,SKU-00353,5,2025-05-20,DUPLICATE_ORDER,GOOD,4728.0,2025-05-23,RESTOCK,2026-04-30T04:36:50.726872
RET-00000251,ORD-00031937,SKU-00747,3,2026-03-31,DEFECTIVE,NEW,690.72,2026-04-03,DONATE,2026-04-30T04:36:50.726872
RET-00000252,ORD-00008652,SKU-00587,5,2026-01-04,WRONG_ITEM,NEW,303.8,2026-01-05,RESTOCK,2026-04-30T04:36:50.726872
RET-00000253,ORD-00001135,SKU-00041,3,2026-03-03,CHANGED_MIND,LIKE_NEW,710.37,2026-03-05,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000254,ORD-00010586,SKU-00243,4,2026-04-29,DAMAGED_TRANSIT,DAMAGED,2395.64,,DESTROY,2026-04-30T04:36:50.726872
RET-00000255,ORD-00030688,SKU-00094,1,2025-06-23,CHANGED_MIND,FAIR,678.1,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000256,ORD-00037887,SKU-00361,2,2026-01-08,DUPLICATE_ORDER,UNSELLABLE,1241.82,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000257,ORD-00000237,SKU-00077,2,2025-10-13,CHANGED_MIND,GOOD,935.56,2025-10-16,RESTOCK,2026-04-30T04:36:50.726872
RET-00000258,ORD-00003554,SKU-00108,4,2025-11-24,ARRIVED_LATE,GOOD,2062.2,2025-11-25,RESTOCK,2026-04-30T04:36:50.726872
RET-00000259,ORD-00000342,SKU-00564,1,2025-12-01,NOT_AS_DESCRIBED,LIKE_NEW,607.49,2025-12-08,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000260,ORD-00023752,SKU-00051,2,2025-11-09,DAMAGED_TRANSIT,DAMAGED,1118.4,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000261,ORD-00003939,SKU-00288,1,2026-03-30,NOT_AS_DESCRIBED,GOOD,273.01,2026-04-01,DESTROY,2026-04-30T04:36:50.726872
RET-00000262,ORD-00043936,SKU-00111,5,2026-03-06,DAMAGED_TRANSIT,FAIR,3147.25,,DONATE,2026-04-30T04:36:50.726872
RET-00000263,ORD-00025680,SKU-00417,1,2025-11-17,DEFECTIVE,GOOD,380.85,2025-11-21,RESTOCK,2026-04-30T04:36:50.726872
RET-00000264,ORD-00025908,SKU-00286,3,2025-12-14,DUPLICATE_ORDER,NEW,467.94,2025-12-15,RESTOCK,2026-04-30T04:36:50.726872
RET-00000265,ORD-00010764,SKU-00605,4,2026-01-14,ARRIVED_LATE,LIKE_NEW,2232.12,2026-01-21,RESTOCK,2026-04-30T04:36:50.726872
RET-00000266,ORD-00006300,SKU-00611,1,2025-11-18,ARRIVED_LATE,FAIR,298.32,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000267,ORD-00039697,SKU-00397,3,2025-12-19,CHANGED_MIND,DAMAGED,1271.16,,DESTROY,2026-04-30T04:36:50.726872
RET-00000268,ORD-00011444,SKU-00203,3,2025-07-12,NOT_AS_DESCRIBED,NEW,964.47,2025-07-14,DONATE,2026-04-30T04:36:50.726872
RET-00000269,ORD-00007801,SKU-00714,3,2026-04-08,CHANGED_MIND,NEW,2878.2,2026-04-13,REFURBISH,2026-04-30T04:36:50.726872
RET-00000270,ORD-00004720,SKU-00146,3,2026-02-08,WRONG_ITEM,LIKE_NEW,1577.22,2026-02-14,RESTOCK,2026-04-30T04:36:50.726872
RET-00000271,ORD-00005018,SKU-00305,2,2026-02-07,NOT_AS_DESCRIBED,GOOD,1176.36,2026-02-10,RESTOCK,2026-04-30T04:36:50.726872
RET-00000272,ORD-00033265,SKU-00262,1,2026-02-16,DUPLICATE_ORDER,FAIR,506.57,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000273,ORD-00029810,SKU-00912,3,2025-09-09,CHANGED_MIND,DAMAGED,2553.96,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000274,ORD-00037878,SKU-00400,5,2025-12-04,DUPLICATE_ORDER,NEW,1520.6,2025-12-07,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000275,ORD-00027851,SKU-00338,5,2026-02-23,NOT_AS_DESCRIBED,NEW,2209.3,2026-03-02,RESTOCK,2026-04-30T04:36:50.726872
RET-00000276,ORD-00008639,SKU-00350,4,2025-11-05,ARRIVED_LATE,GOOD,206.88,2025-11-07,DESTROY,2026-04-30T04:36:50.726872
RET-00000277,ORD-00011707,SKU-00799,1,2025-08-09,ARRIVED_LATE,FAIR,289.23,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000278,ORD-00021830,SKU-00271,4,2026-04-20,DEFECTIVE,NEW,4944.36,2026-04-23,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000279,ORD-00028500,SKU-00307,4,2026-01-29,CHANGED_MIND,NEW,4403.28,2026-02-02,RESTOCK,2026-04-30T04:36:50.726872
RET-00000280,ORD-00033067,SKU-00768,1,2025-08-16,DEFECTIVE,UNSELLABLE,566.65,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000281,ORD-00023910,SKU-00627,2,2026-04-21,DEFECTIVE,NEW,239.44,2026-04-28,REFURBISH,2026-04-30T04:36:50.726872
RET-00000282,ORD-00008454,SKU-00836,2,2025-10-01,DUPLICATE_ORDER,GOOD,238.36,2025-10-08,DESTROY,2026-04-30T04:36:50.726872
RET-00000283,ORD-00026837,SKU-00052,5,2025-08-10,DEFECTIVE,UNSELLABLE,2940.9,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000284,ORD-00048855,SKU-00348,4,2025-10-27,DAMAGED_TRANSIT,UNSELLABLE,1083.2,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000285,ORD-00043904,SKU-00398,2,2026-04-18,DAMAGED_TRANSIT,GOOD,1179.72,2026-04-23,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000286,ORD-00014153,SKU-00856,3,2025-10-06,DAMAGED_TRANSIT,LIKE_NEW,2896.68,2025-10-10,REFURBISH,2026-04-30T04:36:50.726872
RET-00000287,ORD-00019462,SKU-00249,3,2025-11-30,CHANGED_MIND,GOOD,770.01,2025-12-02,DONATE,2026-04-30T04:36:50.726872
RET-00000288,ORD-00012650,SKU-00680,4,2025-07-04,DAMAGED_TRANSIT,NEW,898.88,2025-07-09,DESTROY,2026-04-30T04:36:50.726872
RET-00000289,ORD-00015237,SKU-00225,5,2026-04-20,DAMAGED_TRANSIT,LIKE_NEW,233.95,2026-04-27,DONATE,2026-04-30T04:36:50.726872
RET-00000290,ORD-00017894,SKU-00255,2,2025-07-21,DAMAGED_TRANSIT,LIKE_NEW,322.4,2025-07-26,DESTROY,2026-04-30T04:36:50.726872
RET-00000291,ORD-00008693,SKU-00597,3,2025-05-20,CHANGED_MIND,LIKE_NEW,1147.5,2025-05-25,RESTOCK,2026-04-30T04:36:50.726872
RET-00000292,ORD-00048002,SKU-00288,1,2025-08-14,DUPLICATE_ORDER,NEW,273.01,2025-08-21,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000293,ORD-00046736,SKU-00058,4,2026-02-19,DAMAGED_TRANSIT,DAMAGED,5590.68,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000294,ORD-00017636,SKU-00152,5,2025-10-28,ARRIVED_LATE,DAMAGED,4530.65,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000295,ORD-00014106,SKU-00075,5,2025-09-08,DUPLICATE_ORDER,FAIR,898.7,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000296,ORD-00039045,SKU-00498,1,2025-05-31,DEFECTIVE,UNSELLABLE,425.47,,DONATE,2026-04-30T04:36:50.726872
RET-00000297,ORD-00037454,SKU-00448,1,2025-08-25,DUPLICATE_ORDER,UNSELLABLE,461.72,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000298,ORD-00005164,SKU-00436,4,2025-07-23,DEFECTIVE,UNSELLABLE,1727.08,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000299,ORD-00028262,SKU-00295,5,2025-05-03,WRONG_ITEM,LIKE_NEW,144.7,2025-05-05,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000300,ORD-00025647,SKU-00013,4,2025-10-27,CHANGED_MIND,GOOD,2669.8,2025-11-01,RESTOCK,2026-04-30T04:36:50.726872
RET-00000301,ORD-00041987,SKU-00903,3,2026-01-02,ARRIVED_LATE,LIKE_NEW,1612.47,2026-01-09,DONATE,2026-04-30T04:36:50.726872
RET-00000302,ORD-00026031,SKU-00767,5,2025-06-27,DAMAGED_TRANSIT,NEW,674.85,2025-07-03,RESTOCK,2026-04-30T04:36:50.726872
RET-00000303,ORD-00005665,SKU-00997,3,2026-03-26,ARRIVED_LATE,LIKE_NEW,1975.98,2026-03-31,RESTOCK,2026-04-30T04:36:50.726872
RET-00000304,ORD-00007115,SKU-00236,4,2026-01-05,ARRIVED_LATE,GOOD,3252.16,2026-01-10,DESTROY,2026-04-30T04:36:50.726872
RET-00000305,ORD-00044004,SKU-00881,4,2025-10-14,DEFECTIVE,LIKE_NEW,683.8,2025-10-21,RESTOCK,2026-04-30T04:36:50.726872
RET-00000306,ORD-00021188,SKU-00143,4,2025-08-03,WRONG_ITEM,GOOD,3973.72,2025-08-05,RESTOCK,2026-04-30T04:36:50.726872
RET-00000307,ORD-00024362,SKU-00941,2,2025-08-05,DEFECTIVE,UNSELLABLE,821.3,,DESTROY,2026-04-30T04:36:50.726872
RET-00000308,ORD-00028266,SKU-00370,2,2025-05-26,ARRIVED_LATE,NEW,1136.18,2025-05-30,RESTOCK,2026-04-30T04:36:50.726872
RET-00000309,ORD-00047237,SKU-00234,5,2026-03-18,DAMAGED_TRANSIT,GOOD,3683.75,2026-03-21,DESTROY,2026-04-30T04:36:50.726872
RET-00000310,ORD-00023262,SKU-00652,2,2025-09-29,ARRIVED_LATE,GOOD,665.04,2025-09-30,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000311,ORD-00000853,SKU-00789,1,2026-03-08,DUPLICATE_ORDER,FAIR,827.9,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000312,ORD-00026367,SKU-00150,1,2025-07-16,DUPLICATE_ORDER,GOOD,12.22,2025-07-22,RESTOCK,2026-04-30T04:36:50.726872
RET-00000313,ORD-00007381,SKU-00147,1,2025-07-26,DUPLICATE_ORDER,GOOD,263.47,2025-07-29,REFURBISH,2026-04-30T04:36:50.726872
RET-00000314,ORD-00028781,SKU-00620,3,2025-11-15,NOT_AS_DESCRIBED,FAIR,1940.28,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000315,ORD-00047048,SKU-00658,3,2025-10-02,ARRIVED_LATE,GOOD,1443.99,2025-10-05,REFURBISH,2026-04-30T04:36:50.726872
RET-00000316,ORD-00014539,SKU-00566,4,2026-02-18,ARRIVED_LATE,UNSELLABLE,2842.68,,DONATE,2026-04-30T04:36:50.726872
RET-00000317,ORD-00045474,SKU-00895,2,2025-12-19,DAMAGED_TRANSIT,GOOD,395.02,2025-12-25,REFURBISH,2026-04-30T04:36:50.726872
RET-00000318,ORD-00024366,SKU-00413,3,2025-09-16,CHANGED_MIND,FAIR,13.05,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000319,ORD-00002969,SKU-00355,2,2026-02-09,DAMAGED_TRANSIT,GOOD,2413.82,2026-02-14,DONATE,2026-04-30T04:36:50.726872
RET-00000320,ORD-00042545,SKU-00873,1,2025-06-09,DUPLICATE_ORDER,LIKE_NEW,523.16,2025-06-16,RESTOCK,2026-04-30T04:36:50.726872
RET-00000321,ORD-00042953,SKU-00191,3,2025-06-16,DEFECTIVE,LIKE_NEW,2333.43,2025-06-19,RESTOCK,2026-04-30T04:36:50.726872
RET-00000322,ORD-00016601,SKU-00111,1,2026-04-03,DUPLICATE_ORDER,DAMAGED,629.45,,DESTROY,2026-04-30T04:36:50.726872
RET-00000323,ORD-00010075,SKU-00715,3,2025-10-26,DEFECTIVE,DAMAGED,37.95,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000324,ORD-00011439,SKU-00732,1,2025-09-28,CHANGED_MIND,NEW,383.92,2025-10-05,RESTOCK,2026-04-30T04:36:50.726872
RET-00000325,ORD-00026576,SKU-00976,3,2025-07-30,DAMAGED_TRANSIT,GOOD,312.9,2025-08-03,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00000326,ORD-00016532,SKU-00349,1,2025-05-01,DUPLICATE_ORDER,LIKE_NEW,743.95,2025-05-06,RESTOCK,2026-04-30T04:36:50.726872
RET-00000327,ORD-00011566,SKU-00722,2,2025-11-22,ARRIVED_LATE,DAMAGED,285.74,,REFURBISH,2026-04-30T04:36:50.726872
RET-00000328,ORD-00041477,SKU-00945,1,2025-05-30,DEFECTIVE,LIKE_NEW,162.22,2025-06-02,RESTOCK,2026-04-30T04:36:50.726872
RET-00000329,ORD-00034933,SKU-00782,2,2025-11-23,WRONG_ITEM,GOOD,259.0,2025-11-24,REFURBISH,2026-04-30T04:36:50.726872
RET-00000330,ORD-00004035,SKU-00784,4,2025-11-25,ARRIVED_LATE,UNSELLABLE,1790.76,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000331,ORD-00000016,SKU-00987,4,2025-11-07,DUPLICATE_ORDER,UNSELLABLE,1888.64,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000332,ORD-00009018,SKU-00602,2,2025-10-10,WRONG_ITEM,LIKE_NEW,1142.88,2025-10-14,RESTOCK,2026-04-30T04:36:50.726872
RET-00000333,ORD-00033040,SKU-00911,4,2025-08-03,DAMAGED_TRANSIT,DAMAGED,2265.04,,DONATE,2026-04-30T04:36:50.726872
RET-00000334,ORD-00006568,SKU-00216,2,2025-05-08,DUPLICATE_ORDER,FAIR,629.04,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000335,ORD-00020442,SKU-00523,5,2025-10-11,NOT_AS_DESCRIBED,LIKE_NEW,1792.4,2025-10-12,RESTOCK,2026-04-30T04:36:50.726872
RET-00000336,ORD-00046467,SKU-00044,5,2025-09-15,ARRIVED_LATE,UNSELLABLE,3406.05,,RESTOCK,2026-04-30T04:36:50.726872
RET-00000337,ORD-00030437,SKU-00231,3,2025-12-15,DUPLICATE_ORDER,LIKE_NEW,57.24,2025-12-16,DONATE,2026-04-30T04:36:50.726872
RET-00000338,ORD-00042133,SKU-00958,3,2025-11-12,WRONG_ITEM,LIKE_NEW,1358.22,2025-11-14,REFURBISH,2026-04-30T04:36:50.726872
RET-00000339,ORD-00027445,SKU-00924,4,2025-12-02,NOT_AS_DESCRIBED,FAIR,1715.48,,DESTROY,2026-04-30T04:36:50.726872
