location_id,warehouse_id,zone,aisle,rack,bin,location_type,max_weight_lbs,max_volume_cuft,is_active,_ingested_at
LOC-OU-09-L12-03,WH-SOU-09,SHIPPING,L,12,03,COLD,500,64.2,True,2026-04-30T04:36:50.726872
LOC-AS-03-G28-04,WH-EAS-03,RECEIVING,G,28,04,STANDARD,1000,61.1,True,2026-04-30T04:36:50.726872
LOC-AS-01-A16-03,WH-EAS-01,RECEIVING,A,16,03,STANDARD,500,52.5,True,2026-04-30T04:36:50.726872
LOC-OR-05-I14-07,WH-NOR-05,SHIPPING,I,14,07,STANDARD,2000,51.5,True,2026-04-30T04:36:50.726872
LOC-OU-09-M19-02,WH-SOU-09,ZONE-A,M,19,02,STANDARD,2000,116.7,True,2026-04-30T04:36:50.726872
LOC-OR-05-J22-02,WH-NOR-05,ZONE-D,J,22,02,STANDARD,2000,131.7,True,2026-04-30T04:36:50.726872
LOC-OR-05-J07-03,WH-NOR-05,ZONE-E,J,07,03,BULK,500,163.0,True,2026-04-30T04:36:50.726872
LOC-EN-10-M22-06,WH-CEN-10,RECEIVING,M,22,06,STANDARD,500,134.5,False,2026-04-30T04:36:50.726872
LOC-OR-05-N13-07,WH-NOR-05,RECEIVING,N,13,07,STANDARD,1000,75.2,True,2026-04-30T04:36:50.726872
LOC-OU-09-P30-06,WH-SOU-09,ZONE-E,P,30,06,STANDARD,1000,169.7,True,2026-04-30T04:36:50.726872
LOC-AS-03-J04-08,WH-EAS-03,ZONE-B,J,04,08,BULK,1000,189.9,True,2026-04-30T04:36:50.726872
LOC-AS-02-H12-04,WH-EAS-02,RECEIVING,H,12,04,COLD,5000,159.7,True,2026-04-30T04:36:50.726872
LOC-OR-05-J15-02,WH-NOR-05,ZONE-D,J,15,02,STANDARD,500,99.7,True,2026-04-30T04:36:50.726872
LOC-AS-02-M17-05,WH-EAS-02,ZONE-D,M,17,05,STANDARD,1000,36.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-O05-06,WH-WES-07,SHIPPING,O,05,06,BULK,500,102.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-K21-01,WH-EAS-03,ZONE-A,K,21,01,STANDARD,1000,154.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-P26-02,WH-EAS-03,ZONE-B,P,26,02,STANDARD,5000,86.6,True,2026-04-30T04:36:50.726872
LOC-ES-07-A02-04,WH-WES-07,RECEIVING,A,02,04,STANDARD,500,179.5,True,2026-04-30T04:36:50.726872
LOC-OU-09-G01-01,WH-SOU-09,RECEIVING,G,01,01,BULK,1000,141.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-D13-05,WH-EAS-03,ZONE-B,D,13,05,STANDARD,500,66.7,True,2026-04-30T04:36:50.726872
LOC-OU-09-K14-03,WH-SOU-09,ZONE-C,K,14,03,OVERSIZE,5000,78.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-A08-04,WH-WES-07,RECEIVING,A,08,04,OVERSIZE,1000,149.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-D12-01,WH-EAS-03,ZONE-D,D,12,01,COLD,2000,156.5,True,2026-04-30T04:36:50.726872
LOC-EN-10-B22-02,WH-CEN-10,RECEIVING,B,22,02,BULK,500,141.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-D18-05,WH-WES-07,ZONE-D,D,18,05,BULK,1000,142.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-N22-02,WH-NOR-05,RECEIVING,N,22,02,STANDARD,1000,89.6,True,2026-04-30T04:36:50.726872
LOC-OU-09-D10-02,WH-SOU-09,SHIPPING,D,10,02,STANDARD,1000,125.7,True,2026-04-30T04:36:50.726872
LOC-OU-09-G12-07,WH-SOU-09,ZONE-C,G,12,07,STANDARD,5000,183.0,True,2026-04-30T04:36:50.726872
LOC-EN-08-K08-01,WH-CEN-08,ZONE-A,K,08,01,STANDARD,500,168.7,True,2026-04-30T04:36:50.726872
LOC-AS-03-C25-02,WH-EAS-03,RECEIVING,C,25,02,BULK,2000,132.4,True,2026-04-30T04:36:50.726872
LOC-OR-05-I15-01,WH-NOR-05,ZONE-A,I,15,01,BULK,500,171.9,True,2026-04-30T04:36:50.726872
LOC-AS-06-N24-02,WH-EAS-06,ZONE-A,N,24,02,COLD,500,11.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-K12-08,WH-EAS-03,ZONE-E,K,12,08,STANDARD,500,80.8,True,2026-04-30T04:36:50.726872
LOC-AS-02-M13-08,WH-EAS-02,ZONE-C,M,13,08,BULK,5000,162.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-D05-01,WH-EAS-03,SHIPPING,D,05,01,STANDARD,5000,183.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-O06-07,WH-CEN-10,SHIPPING,O,06,07,STANDARD,500,173.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-P30-08,WH-EAS-03,ZONE-A,P,30,08,COLD,5000,18.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-A23-04,WH-EAS-06,RECEIVING,A,23,04,COLD,500,92.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-L22-07,WH-CEN-08,ZONE-B,L,22,07,BULK,500,12.2,True,2026-04-30T04:36:50.726872
LOC-OU-09-P28-08,WH-SOU-09,SHIPPING,P,28,08,STANDARD,5000,70.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-B17-04,WH-NOR-05,ZONE-E,B,17,04,STANDARD,5000,165.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-O03-08,WH-CEN-08,ZONE-D,O,03,08,STANDARD,5000,151.6,True,2026-04-30T04:36:50.726872
LOC-ES-07-N02-01,WH-WES-07,SHIPPING,N,02,01,STANDARD,2000,179.1,True,2026-04-30T04:36:50.726872
LOC-EN-08-K12-01,WH-CEN-08,SHIPPING,K,12,01,STANDARD,5000,73.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-P23-06,WH-CEN-10,RECEIVING,P,23,06,STANDARD,500,154.3,True,2026-04-30T04:36:50.726872
LOC-AS-06-L27-05,WH-EAS-06,ZONE-E,L,27,05,STANDARD,500,18.7,True,2026-04-30T04:36:50.726872
LOC-AS-03-N04-05,WH-EAS-03,ZONE-E,N,04,05,STANDARD,500,186.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-G23-06,WH-CEN-08,ZONE-A,G,23,06,BULK,500,186.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-D25-08,WH-CEN-10,ZONE-D,D,25,08,STANDARD,1000,193.1,True,2026-04-30T04:36:50.726872
LOC-AS-01-N27-08,WH-EAS-01,ZONE-E,N,27,08,BULK,1000,141.4,True,2026-04-30T04:36:50.726872
LOC-AS-03-D13-06,WH-EAS-03,ZONE-E,D,13,06,COLD,5000,196.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-I13-06,WH-NOR-04,ZONE-C,I,13,06,STANDARD,1000,36.3,True,2026-04-30T04:36:50.726872
LOC-OU-09-J27-06,WH-SOU-09,RECEIVING,J,27,06,BULK,1000,48.2,True,2026-04-30T04:36:50.726872
LOC-OR-05-L30-03,WH-NOR-05,RECEIVING,L,30,03,STANDARD,1000,105.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-D25-06,WH-EAS-06,ZONE-E,D,25,06,STANDARD,5000,138.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-J29-07,WH-SOU-09,SHIPPING,J,29,07,STANDARD,500,14.8,True,2026-04-30T04:36:50.726872
LOC-AS-01-G09-03,WH-EAS-01,ZONE-C,G,09,03,STANDARD,1000,169.5,True,2026-04-30T04:36:50.726872
LOC-OR-05-G25-01,WH-NOR-05,ZONE-C,G,25,01,BULK,500,127.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-H24-07,WH-SOU-09,ZONE-B,H,24,07,STANDARD,2000,141.7,True,2026-04-30T04:36:50.726872
LOC-ES-07-M14-06,WH-WES-07,ZONE-E,M,14,06,STANDARD,2000,48.6,True,2026-04-30T04:36:50.726872
LOC-EN-08-H30-06,WH-CEN-08,SHIPPING,H,30,06,STANDARD,1000,157.5,True,2026-04-30T04:36:50.726872
LOC-OR-05-O06-02,WH-NOR-05,ZONE-B,O,06,02,OVERSIZE,500,81.7,True,2026-04-30T04:36:50.726872
LOC-OU-09-I05-03,WH-SOU-09,ZONE-E,I,05,03,BULK,500,72.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-B05-06,WH-EAS-03,ZONE-E,B,05,06,STANDARD,2000,103.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-C26-06,WH-EAS-06,ZONE-E,C,26,06,STANDARD,1000,108.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-N18-07,WH-EAS-03,ZONE-A,N,18,07,STANDARD,1000,136.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-G25-08,WH-NOR-05,ZONE-E,G,25,08,BULK,500,31.8,True,2026-04-30T04:36:50.726872
LOC-OR-04-H02-06,WH-NOR-04,ZONE-D,H,02,06,HAZMAT,500,83.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-A30-06,WH-NOR-05,ZONE-E,A,30,06,BULK,5000,102.5,True,2026-04-30T04:36:50.726872
LOC-OR-04-K17-02,WH-NOR-04,ZONE-A,K,17,02,STANDARD,500,129.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-N27-02,WH-NOR-04,ZONE-B,N,27,02,STANDARD,5000,132.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-A15-06,WH-EAS-03,ZONE-A,A,15,06,STANDARD,500,43.8,True,2026-04-30T04:36:50.726872
LOC-AS-02-H30-05,WH-EAS-02,ZONE-D,H,30,05,STANDARD,5000,92.3,True,2026-04-30T04:36:50.726872
LOC-AS-02-A21-02,WH-EAS-02,SHIPPING,A,21,02,BULK,500,143.2,True,2026-04-30T04:36:50.726872
LOC-OU-09-D10-05,WH-SOU-09,ZONE-E,D,10,05,STANDARD,5000,82.5,True,2026-04-30T04:36:50.726872
LOC-AS-01-P06-04,WH-EAS-01,ZONE-B,P,06,04,BULK,2000,192.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-A18-03,WH-EAS-06,ZONE-A,A,18,03,STANDARD,5000,112.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-G24-06,WH-NOR-05,ZONE-B,G,24,06,STANDARD,1000,40.6,True,2026-04-30T04:36:50.726872
LOC-OR-05-G04-03,WH-NOR-05,RECEIVING,G,04,03,BULK,500,171.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-O21-02,WH-SOU-09,ZONE-C,O,21,02,STANDARD,2000,28.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-K12-03,WH-CEN-08,RECEIVING,K,12,03,STANDARD,500,64.2,True,2026-04-30T04:36:50.726872
LOC-OR-04-K16-08,WH-NOR-04,ZONE-C,K,16,08,STANDARD,2000,141.8,True,2026-04-30T04:36:50.726872
LOC-EN-10-L26-06,WH-CEN-10,ZONE-D,L,26,06,STANDARD,2000,56.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-I27-06,WH-WES-07,ZONE-B,I,27,06,STANDARD,2000,176.8,True,2026-04-30T04:36:50.726872
LOC-AS-06-J16-02,WH-EAS-06,ZONE-B,J,16,02,STANDARD,500,169.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-G09-02,WH-EAS-03,RECEIVING,G,09,02,STANDARD,500,171.4,True,2026-04-30T04:36:50.726872
LOC-EN-10-M25-04,WH-CEN-10,ZONE-A,M,25,04,STANDARD,5000,134.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-H29-05,WH-WES-07,ZONE-B,H,29,05,STANDARD,500,85.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-F25-03,WH-NOR-04,ZONE-D,F,25,03,STANDARD,1000,149.8,True,2026-04-30T04:36:50.726872
LOC-AS-06-B08-08,WH-EAS-06,ZONE-B,B,08,08,STANDARD,2000,54.5,True,2026-04-30T04:36:50.726872
LOC-OU-09-L13-08,WH-SOU-09,ZONE-D,L,13,08,COLD,500,196.3,True,2026-04-30T04:36:50.726872
LOC-OU-09-I27-05,WH-SOU-09,ZONE-E,I,27,05,STANDARD,1000,81.6,True,2026-04-30T04:36:50.726872
LOC-EN-10-C17-05,WH-CEN-10,ZONE-D,C,17,05,OVERSIZE,1000,108.1,True,2026-04-30T04:36:50.726872
LOC-AS-06-P26-08,WH-EAS-06,ZONE-E,P,26,08,STANDARD,1000,93.6,True,2026-04-30T04:36:50.726872
LOC-OU-09-I07-03,WH-SOU-09,ZONE-B,I,07,03,STANDARD,500,135.6,True,2026-04-30T04:36:50.726872
LOC-AS-06-D16-08,WH-EAS-06,ZONE-D,D,16,08,STANDARD,1000,133.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-B05-03,WH-NOR-04,ZONE-B,B,05,03,STANDARD,500,179.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-I30-03,WH-EAS-03,ZONE-E,I,30,03,OVERSIZE,500,176.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-C07-08,WH-NOR-05,ZONE-E,C,07,08,OVERSIZE,5000,42.4,True,2026-04-30T04:36:50.726872
LOC-EN-10-E26-03,WH-CEN-10,ZONE-E,E,26,03,STANDARD,2000,41.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-C08-07,WH-CEN-08,ZONE-D,C,08,07,STANDARD,500,48.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-N27-03,WH-SOU-09,ZONE-E,N,27,03,STANDARD,5000,181.3,True,2026-04-30T04:36:50.726872
LOC-OU-09-D03-08,WH-SOU-09,RECEIVING,D,03,08,STANDARD,500,180.4,True,2026-04-30T04:36:50.726872
LOC-ES-07-N12-01,WH-WES-07,RECEIVING,N,12,01,STANDARD,1000,188.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-L19-02,WH-WES-07,ZONE-D,L,19,02,STANDARD,5000,155.5,True,2026-04-30T04:36:50.726872
LOC-AS-02-J20-07,WH-EAS-02,ZONE-C,J,20,07,STANDARD,500,119.8,True,2026-04-30T04:36:50.726872
LOC-AS-01-M21-04,WH-EAS-01,RECEIVING,M,21,04,BULK,5000,78.8,True,2026-04-30T04:36:50.726872
LOC-EN-10-I09-07,WH-CEN-10,ZONE-E,I,09,07,STANDARD,2000,198.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-N18-08,WH-NOR-04,ZONE-B,N,18,08,STANDARD,5000,58.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-M24-03,WH-EAS-06,SHIPPING,M,24,03,COLD,500,152.1,True,2026-04-30T04:36:50.726872
LOC-AS-03-D07-07,WH-EAS-03,SHIPPING,D,07,07,STANDARD,500,40.5,True,2026-04-30T04:36:50.726872
LOC-AS-01-C27-03,WH-EAS-01,ZONE-D,C,27,03,HAZMAT,5000,26.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-C20-01,WH-EAS-06,RECEIVING,C,20,01,STANDARD,5000,126.7,True,2026-04-30T04:36:50.726872
LOC-EN-10-B25-03,WH-CEN-10,RECEIVING,B,25,03,STANDARD,500,48.3,True,2026-04-30T04:36:50.726872
LOC-OU-09-J07-01,WH-SOU-09,SHIPPING,J,07,01,STANDARD,1000,126.9,True,2026-04-30T04:36:50.726872
LOC-AS-06-H21-01,WH-EAS-06,ZONE-B,H,21,01,STANDARD,2000,158.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-M19-04,WH-WES-07,ZONE-E,M,19,04,STANDARD,500,184.6,True,2026-04-30T04:36:50.726872
LOC-OU-09-L12-05,WH-SOU-09,ZONE-B,L,12,05,STANDARD,1000,96.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-I06-07,WH-EAS-01,ZONE-E,I,06,07,STANDARD,500,105.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-I29-05,WH-EAS-02,RECEIVING,I,29,05,STANDARD,5000,117.0,True,2026-04-30T04:36:50.726872
LOC-AS-06-O22-08,WH-EAS-06,ZONE-E,O,22,08,COLD,5000,32.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-H26-06,WH-NOR-04,ZONE-D,H,26,06,OVERSIZE,500,143.2,True,2026-04-30T04:36:50.726872
LOC-OR-05-C13-06,WH-NOR-05,ZONE-A,C,13,06,STANDARD,1000,100.5,True,2026-04-30T04:36:50.726872
LOC-EN-10-I06-04,WH-CEN-10,ZONE-D,I,06,04,BULK,1000,149.7,True,2026-04-30T04:36:50.726872
LOC-OR-04-H07-04,WH-NOR-04,SHIPPING,H,07,04,STANDARD,1000,158.0,True,2026-04-30T04:36:50.726872
LOC-AS-02-P20-01,WH-EAS-02,SHIPPING,P,20,01,COLD,500,171.1,True,2026-04-30T04:36:50.726872
LOC-AS-06-P29-05,WH-EAS-06,ZONE-D,P,29,05,STANDARD,2000,85.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-B17-07,WH-EAS-03,ZONE-D,B,17,07,HAZMAT,500,105.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-O04-08,WH-EAS-03,ZONE-C,O,04,08,STANDARD,500,138.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-K12-05,WH-EAS-02,ZONE-B,K,12,05,STANDARD,1000,61.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-L06-08,WH-EAS-06,ZONE-D,L,06,08,STANDARD,2000,79.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-F19-03,WH-CEN-08,ZONE-E,F,19,03,STANDARD,500,147.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-N28-07,WH-SOU-09,ZONE-B,N,28,07,STANDARD,1000,99.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-P05-06,WH-WES-07,SHIPPING,P,05,06,STANDARD,2000,116.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-D23-03,WH-WES-07,ZONE-A,D,23,03,STANDARD,2000,100.5,True,2026-04-30T04:36:50.726872
LOC-EN-08-K09-06,WH-CEN-08,ZONE-C,K,09,06,STANDARD,2000,75.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-G19-03,WH-EAS-06,SHIPPING,G,19,03,STANDARD,2000,137.9,True,2026-04-30T04:36:50.726872
LOC-EN-08-C13-05,WH-CEN-08,ZONE-D,C,13,05,STANDARD,1000,175.0,True,2026-04-30T04:36:50.726872
LOC-AS-06-N21-07,WH-EAS-06,SHIPPING,N,21,07,COLD,500,40.8,True,2026-04-30T04:36:50.726872
LOC-AS-06-J23-05,WH-EAS-06,ZONE-E,J,23,05,STANDARD,2000,178.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-O14-03,WH-EAS-06,ZONE-B,O,14,03,COLD,1000,148.3,True,2026-04-30T04:36:50.726872
LOC-AS-02-G06-07,WH-EAS-02,ZONE-A,G,06,07,STANDARD,5000,114.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-C04-05,WH-WES-07,ZONE-E,C,04,05,STANDARD,5000,68.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-O21-03,WH-NOR-05,ZONE-B,O,21,03,STANDARD,1000,15.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-P15-05,WH-EAS-06,ZONE-E,P,15,05,STANDARD,1000,122.3,True,2026-04-30T04:36:50.726872
LOC-EN-10-N17-05,WH-CEN-10,ZONE-C,N,17,05,STANDARD,1000,162.9,True,2026-04-30T04:36:50.726872
LOC-AS-06-N09-03,WH-EAS-06,ZONE-C,N,09,03,STANDARD,1000,75.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-P25-08,WH-EAS-01,ZONE-C,P,25,08,STANDARD,5000,161.6,True,2026-04-30T04:36:50.726872
LOC-AS-01-L07-07,WH-EAS-01,ZONE-E,L,07,07,STANDARD,1000,41.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-M08-05,WH-WES-07,ZONE-A,M,08,05,STANDARD,1000,108.2,True,2026-04-30T04:36:50.726872
LOC-EN-10-I10-05,WH-CEN-10,ZONE-D,I,10,05,STANDARD,500,44.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-O09-08,WH-CEN-08,ZONE-B,O,09,08,STANDARD,1000,19.4,True,2026-04-30T04:36:50.726872
LOC-AS-03-D10-05,WH-EAS-03,ZONE-B,D,10,05,BULK,500,54.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-G11-07,WH-CEN-08,ZONE-C,G,11,07,BULK,5000,199.6,True,2026-04-30T04:36:50.726872
LOC-AS-01-K03-03,WH-EAS-01,ZONE-A,K,03,03,STANDARD,5000,23.6,True,2026-04-30T04:36:50.726872
LOC-OR-04-I27-07,WH-NOR-04,SHIPPING,I,27,07,STANDARD,1000,83.1,False,2026-04-30T04:36:50.726872
LOC-OR-04-B07-08,WH-NOR-04,RECEIVING,B,07,08,BULK,1000,99.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-K06-01,WH-NOR-05,RECEIVING,K,06,01,HAZMAT,500,58.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-L29-01,WH-NOR-04,SHIPPING,L,29,01,STANDARD,500,54.8,True,2026-04-30T04:36:50.726872
LOC-AS-01-F26-05,WH-EAS-01,ZONE-E,F,26,05,STANDARD,1000,11.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-E12-02,WH-CEN-08,ZONE-B,E,12,02,STANDARD,500,140.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-B12-03,WH-EAS-01,RECEIVING,B,12,03,STANDARD,500,33.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-L26-08,WH-SOU-09,RECEIVING,L,26,08,STANDARD,5000,78.1,True,2026-04-30T04:36:50.726872
LOC-AS-01-P23-08,WH-EAS-01,ZONE-E,P,23,08,STANDARD,5000,46.1,True,2026-04-30T04:36:50.726872
LOC-AS-06-K24-08,WH-EAS-06,ZONE-C,K,24,08,COLD,1000,23.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-I18-06,WH-NOR-05,ZONE-D,I,18,06,STANDARD,5000,149.4,True,2026-04-30T04:36:50.726872
LOC-EN-10-L25-04,WH-CEN-10,ZONE-C,L,25,04,BULK,5000,46.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-E20-05,WH-SOU-09,ZONE-C,E,20,05,STANDARD,2000,31.0,True,2026-04-30T04:36:50.726872
LOC-AS-02-B27-03,WH-EAS-02,ZONE-B,B,27,03,COLD,1000,30.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-M22-08,WH-EAS-01,ZONE-E,M,22,08,STANDARD,2000,19.3,True,2026-04-30T04:36:50.726872
LOC-AS-02-A30-04,WH-EAS-02,RECEIVING,A,30,04,STANDARD,500,98.9,True,2026-04-30T04:36:50.726872
LOC-AS-06-N27-06,WH-EAS-06,SHIPPING,N,27,06,BULK,2000,110.5,True,2026-04-30T04:36:50.726872
LOC-OR-05-C07-02,WH-NOR-05,ZONE-A,C,07,02,BULK,5000,46.0,True,2026-04-30T04:36:50.726872
LOC-OR-04-F18-07,WH-NOR-04,RECEIVING,F,18,07,STANDARD,2000,138.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-D06-03,WH-WES-07,ZONE-E,D,06,03,STANDARD,2000,134.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-O30-06,WH-CEN-10,ZONE-C,O,30,06,STANDARD,2000,170.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-K20-04,WH-WES-07,ZONE-E,K,20,04,STANDARD,5000,155.5,True,2026-04-30T04:36:50.726872
LOC-OR-05-L15-08,WH-NOR-05,ZONE-D,L,15,08,STANDARD,500,196.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-E29-05,WH-SOU-09,ZONE-A,E,29,05,STANDARD,1000,50.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-E04-01,WH-NOR-05,ZONE-D,E,04,01,STANDARD,1000,60.3,True,2026-04-30T04:36:50.726872
LOC-OR-04-H09-05,WH-NOR-04,ZONE-A,H,09,05,STANDARD,1000,149.5,True,2026-04-30T04:36:50.726872
LOC-EN-08-F16-02,WH-CEN-08,ZONE-E,F,16,02,STANDARD,500,148.8,True,2026-04-30T04:36:50.726872
LOC-AS-02-B30-06,WH-EAS-02,ZONE-C,B,30,06,COLD,5000,89.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-A21-07,WH-NOR-04,ZONE-A,A,21,07,STANDARD,500,70.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-H05-01,WH-EAS-06,RECEIVING,H,05,01,BULK,5000,194.5,True,2026-04-30T04:36:50.726872
LOC-EN-10-C08-07,WH-CEN-10,ZONE-C,C,08,07,BULK,1000,35.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-B18-07,WH-CEN-10,ZONE-C,B,18,07,STANDARD,5000,157.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-P18-04,WH-EAS-03,ZONE-D,P,18,04,STANDARD,1000,116.6,False,2026-04-30T04:36:50.726872
LOC-OU-09-H08-02,WH-SOU-09,ZONE-C,H,08,02,BULK,2000,140.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-N14-06,WH-EAS-02,ZONE-C,N,14,06,STANDARD,2000,122.8,True,2026-04-30T04:36:50.726872
LOC-OR-05-F12-08,WH-NOR-05,ZONE-E,F,12,08,STANDARD,500,185.6,True,2026-04-30T04:36:50.726872
LOC-AS-06-E25-02,WH-EAS-06,ZONE-A,E,25,02,BULK,1000,190.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-A11-02,WH-NOR-05,ZONE-C,A,11,02,STANDARD,500,73.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-G18-05,WH-NOR-04,ZONE-E,G,18,05,STANDARD,1000,142.1,True,2026-04-30T04:36:50.726872
LOC-ES-07-B09-03,WH-WES-07,ZONE-A,B,09,03,STANDARD,2000,20.1,True,2026-04-30T04:36:50.726872
LOC-AS-01-C13-05,WH-EAS-01,RECEIVING,C,13,05,COLD,2000,174.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-H13-02,WH-WES-07,ZONE-C,H,13,02,STANDARD,500,45.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-A02-04,WH-CEN-08,ZONE-E,A,02,04,STANDARD,5000,84.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-L12-05,WH-EAS-06,ZONE-B,L,12,05,OVERSIZE,2000,164.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-A18-05,WH-WES-07,ZONE-B,A,18,05,STANDARD,5000,134.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-H14-04,WH-WES-07,ZONE-E,H,14,04,STANDARD,2000,182.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-E07-03,WH-SOU-09,ZONE-E,E,07,03,STANDARD,1000,173.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-E14-03,WH-SOU-09,RECEIVING,E,14,03,HAZMAT,1000,70.3,True,2026-04-30T04:36:50.726872
LOC-AS-02-F11-03,WH-EAS-02,RECEIVING,F,11,03,STANDARD,2000,177.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-J15-05,WH-WES-07,ZONE-B,J,15,05,BULK,500,35.0,True,2026-04-30T04:36:50.726872
LOC-EN-10-I20-04,WH-CEN-10,ZONE-E,I,20,04,STANDARD,500,78.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-E17-08,WH-CEN-08,RECEIVING,E,17,08,STANDARD,1000,171.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-F07-04,WH-EAS-03,ZONE-A,F,07,04,STANDARD,500,185.8,True,2026-04-30T04:36:50.726872
LOC-OR-04-G25-04,WH-NOR-04,ZONE-A,G,25,04,STANDARD,5000,174.8,True,2026-04-30T04:36:50.726872
LOC-AS-06-O29-04,WH-EAS-06,ZONE-D,O,29,04,STANDARD,500,125.5,True,2026-04-30T04:36:50.726872
